"publisher","score","review"
"NZGamer","95","The game constantly adds something new to the mix without straying too far from the traditional first-person shooter formula and is sure to be worth the wait for fans everywhere."
"GamerNode","95","Modern Warfare 2's emotional and intense single-player game is a thrilling rollercoaster ride of exciting moments, while the multiplayer is truly a definitive experience for online FPS players everywhere. This game lives up to the hype."
"MS Xbox World","95","Call of Duty: Modern Warfare 2 is a must have game and one that should stay in your collection...period."
"Destructoid","95","If the campaign's story was shaped better and made more sensible, and if the online Perks were just a tiny bit more balanced, this would be a near-perfect game, no shadow of a doubt. As it stands, however, Call of Duty: Modern Warfare 2 is an utterly stellar achievement that knows exactly what its audience wants, and delivers in abundance. Truly, this is the biggest game of 2009."
"Game Over Online","95","There was a lot of hype leading up to the release of Call of Duty: Modern Warfare 2, and for the most part the sequel lives up to it’s billing."
"Totally360","95","The campaign, while short, is epic and a lot more intense then the original Modern Warfare.  The enemy A.I. is a lot smarter and will make you rethink your tactics from time to time."
"ZTGD","95","Deliver[s] an intense and satisfying gaming experience."
"InsideGamer.nl","95","With the music of Hans Zimmer and the cinematic scenes, you're sucked into the game and spit out after you’re done. The single player is rather short. It will take you about six hours to beat the game, but you get an intense and memorable ride the entire time. The game seems to be a little scripted, but it isn’t annoying for everyone. The multiplayer isn’t annoying at all. You can play for hundreds of hours without being bored. The Spec Ops mode extends that with fun for two.  If you ever played a shooter and liked it, buy this game!"
"Da Gameboyz","95","Call of Duty: Modern Warfare 2 is simply a terrific game and a solid addition to the Call of Duty franchise."
"Kombo","95","The addition of the masterful Spec-Ops modes goes a long way to making up for the uneven campaign though, and the competitive multiplayer is as addictive as expected."
"Official Xbox Magazine","95","Modern Warfare 2 is easily one of the year’s best games. Because it’s more iterative than innovative, though, it’s not quite as perfect as we’d expected, but it is a terrifically fun, nerve-wrackingly intense spectacle that you’d be crazy to miss."
"Games Master UK","95","The best Call of Duty yet - and possibly, the best shooter, too. Get enlisted. [Winter 2009, p.62]"
"Computer and Video Games","94","Loud, epic and incredibly polished, MW2 is this year's biggest must-have shooter."
"IGN AU","94","Absolutely one of the most rounded gaming packages of 2009. The single player campaign – while not long – is well-paced, with plenty of variety in settings and gameplay, and will definitely be a steep challenge on the harder difficulty levels. The multiplayer component is fully featured, with an expansive set of modes and maps, and it’s great to see persistent stats returning. Rounding it out is Spec Ops, which is very much the icing on the cake."
"IGN UK","94","This game has so many standout moments of such immersive power, there really is no other experience out there to touch Modern Warfare 2’s controlled and entertaining pandemonium. Infinty Ward has skill, panache and big, hanging balls that clang as loud as Big Ben, so much so a the bar has been raised with Modern Warfare 2."
"Digital Chumps","94","The previous installment was great, but this installment of Call of Duty puts the previous to respectful shame. Packed with the best visuals you've seen on the 360 and fantastic gameplay, you'll have a resonating experience like no other."
"Talk Xbox","94","If the first Modern Warfare wasn’t your cup of tea, then it’s unlikely the numerous additions and small tweaks will do anything for you here.  Yet for anyone else who’s a fan of console first person shooters with plenty of replay value, this is a game that’s definitely worth signing up for."
"AtomicGamer","94","While I generally don’t often gravitate towards ultra-realistic military shooters, Modern Warfare 2 is easily one of my top games of the year."
"GamesNation","93","Call of Duty: Modern Warfare 2 is a masterpiece in terms of FPS gameplay and graphics. The different locations and the variety of situation you’ll encounter are often jaw-dropping. But it is also a controversial game for some extreme situations the player might encounter along the road."
"GameZone","93","Compelling and intense."
"HellBored","93","This is a leader in the genre and a must own for anyone who enjoys online combat, and although a longer solo campaign would always be welcome, you can’t accuse what does exist of being underwhelming."
"Xbox World 360 Magazine UK","93","Doesn't change the record but pumps up the volume. The last essential FPS of the decade. [Jan 2010, p.64]"
"GameWatcher","92","MW2 is spectacular in all the right areas; building and refining on the most solid of bases. And although its political heart might not be in the ‘right’ place, at the very least it might make a few people think rather than skim through on muscle memory and twitch reactions. That’s a rarity in itself, and something to be respected in an age of apathy."
"SpazioGames","92","Modern Warfare 2 carries the good tradition of its predecessor. The campaign is nonetheless too short, and it feels too inspired to the previous one; on the other side, the multiplayer carries a lot of improvements, and Spec Ops is a well crafted coop mode. If you consider buying for online fun, this is the game that will steal your life for the months to come. If you're up to an unforgettable single player experience you might consider other more lengthy and original titles."
"Gamer 2.0","92","While at times the action can make you whiz by the environments, slowing down will allow you to take in the beauty of the environments. There isn’t quite the real-life detail as seen in the last game with Chernobyl, but Modern Warfare 2 has its own great detailing. And best of all, you won’t have any hiccups or lag."
"Worth Playing","92","Given the care and attention lavished upon the competitive and cooperative multiplayer in Call of Duty: Modern Warfare 2, it's clear that Infinity Ward sees the future of the Modern Warfare series in that particular component. What that means is you'll end up with a game that doesn't show much in the single-player experience, but once you take it online, it's going to be difficult to put down."
"GamingExcellence","92","It looks better, it plays better, the story is more intense and the multiplayer is more inviting. And with the inclusion of SpecOps, the longevity of this game is sure to have increased as well."
"Gamers.at","91","At first, it may seem as MW2 is not able to surpass or even match its predecessor, but thanks to a mindblowing second half of the singleplayer-part and a solid multiplayer, it’s nevertheless an amazing experience and a definite ""must-have"" for every shooter fan."
"Game Revolution","91","Multiplayer is what it's all about, and here it's is head and shoulders (and torso and waist and legs and feet) above its nearest competition in terms of accessibility, balancing, strategic depth, technical prowess, and all around fun - so much so that it makes the campaign mode look like an tiny, ugly mole hidden away in some bodily crevice."
"Gaming Age","91","It's well worth picking up, and even if you missed out on the original, there's no reason you couldn't pick this one up and enjoy it just as much as the rest of the fans, making it one of the more accessible ""hardcore"" FPS experiences out there."
"GamingXP","91","Modern Warfare has no need to fear the comparison with a Hollywood blockbuster. You wouldn't find a game that keeps so in touch and never let’s you go. You just have to go on like you were pulled by a rope."
"Kikizo","90","With another memorable single player mode to look back on, in addition to the excellent Special Ops mode and more multiplayer goodness to look forward to, Infinity Ward has once again come up with a cinematic masterpiece."
"Eurogamer","90","Modern Warfare 2 balances the spectacle and silliness of its single-player campaign with a deep, enduring multiplayer core, carefully covering its bases for players of all persuasions. But there is no denying it seeks merely to build upon the successes of its forebear while doing very little to expand its scope or redefine them."
"GameDaily","90","Call of Duty: Modern Warfare 2 has more than enough guns, modes and ""oh-my-god"" moments to propel it to the very top of your must have list, with astounding visuals, crystal-clear (and at times, frightening) audio and enough plot twists to make you second guess everything, so gear up, hop onto your snowmobile and haul ass to the nearest store."
"Everyeye.it","90","Call Of Duty: Modern Warfare 2 is must buy game. Infinity Ward, despite innovating the game, had listened to the players, taking the best features of the prequel and adding something new."
"Edge Magazine","90","A dazzling package. A singleplayer campaign crammed with set-pieces that pull the player through at breakneck speed sits alongside Spec Ops, 23 co-op missions and a MW greatest hits package, before that superlative multiplayer, which really needs no introduction. With such attractions on offer, this is a shooter that demands playing, and playing again. It is still Call Of Duty, but its execution is skilful, mostly thoughtful, and it boasts the highest of production values."
"Eurogamer Italy","90","Modern Warfare 2 is the perfect example of a great sequel for a great game. This awesome first person shooter has a short but exciting story and one of the best multiplayer in the console market. The new mode, called Special Ops., is perfect to co-op with a friend for short and fantastic game sessions."
"Metro GameCentral","90","It's not the originality of the design, but the workmanship, that makes this one of the best FPS ever."
"Total Video Games","90","Modern Warfare 2 ticks all of the right boxes: varied gameplay, immersive story, engaging gunplay, superb multiplayer, and the list goes on... If we're being really nitpicky, then we might suggest that there aren't many innovative features in the game. However, MW2's Spec Ops mode is fresh enough to ensure that the overall package isn't a stale one, while the long-term appeal of adversarial multiplayer will stretch out until the next Infinity Ward release with ease."
"GameSpot","90","Modern Warfare 2 nails the three pillars of play--campaign, cooperative, and multiplayer--to earn its place in the pantheon of modern shooters."
"Gamer Limit","90","Modern Warfare 2 does indeed live up to the hype. If you've ever wanted to be in an action movie, this is probably the closest you will get."
"Wired","90","The moments when Modern Warfare 2 isn’t good are few and far between. That’s about all you can ask from a hero."
"GameFocus","90","Though MW2 suffers from some of the same faults as its other ‘modern’ predecessor, its still a well made package that shows how although no game is perfect, a developer can still put out great work. If you like shooters at all, Modern Warfare 2 is the piece of work this year that you should be playing – like, right now."
"Extreme Gamer","90","Fans of the Call of Duty franchise won’t want to skip Modern Warfare 2 as it’s the most in-depth, involving Call of Duty release to date. Modern Warfare 2 is really three different gaming experiences rolled up into one package, and when you add up the value of each component, Modern Warfare 2 feels like a steal."
"Thunderbolt","90","The single player, albeit disappointing, is still an excellent thrill ride and precursor to the main pull: the multiplayer. CoD4 cemented its place as one of the best online shooters going and Modern Warfare 2 builds on it, adding a plethora of new features that constantly reward and amaze."
"Level7.nu","90","They improve the ultimate multiplayer game by adding a lot of options to tune your online experience. The campaign is short and intensive and the Spec Ops mode is a lot of fun for you and a friend."
"RealGamer","90","As you would expect from a Call of Duty title, Modern Warfare 2 offers an intense and exhilarating single player experience with the only disappointment that it doesn’t last very long."
"Gameplayer Sweden","90","Modern Warfare 2 is an intense ride from start to finish with varied environments and fast paced action in true Infinity Ward fashion. Though the single-player campaign may be only a few hours long the improved multiplayer and Special-Ops co-op missions will keep you busy for months."
"games(TM)","90","Modern Warfare 2 is 'just' a videogame, and a damn good one at that, in terms of sheer, heart-thumping spectacle it'll deliver in spades; just don't expect the Second Coming. [Christmas 2009, p.98]"
"X-ONE Magazine UK","90","A must-have game for more than than the multiplayer. [Issue#53, p.82]"
"NTSC-uk","90","Infinity Ward has made the wise choice of not padding the game out to satisfy angry internet comment posters but has instead provided a completely satisfying experience that sits beside the vast multiplayer components perfectly."
"Multiplayer.it","89","Call of Duty: Modern Warfare 2 is a great game, but not as great as we expected. The revamped multiplayer and new spec ops are worth the price, but the single player is too much similar to the first episode and it lacks the excellence of the story telling of Modern Warfare."
"XGN","89","Did you think you had seen it all in Call of Duty: Modern Warfare? Get ready then for this war! Don't think Call of Duty: Modern Warfare 2 will be a revolution, it's more like an evolution if you compare this to the first Modern Warfare game."
"Impulsegamer","89","Call of Duty: Modern Warfare 2 is solid continuation of the original Modern Warfare."
"Xbox World Australia","89","Modern Warfare 2 is undoubtedly the single biggest release this year; not only in gaming but in entertainment, period. It delivers in a lot of areas; it has a campaign marinated in grandeur (even if it is to short) and a deep, engaging multiplayer facet (even if it is littered with connectivity issues)."
"Pelit (Finland)","89","A true video-game equivalent of a Jerry Bruckheimer/Michael Bay action movie. The singleplayer is engaging while it lasts, but the game's true value lies in the multiplayer. The online matches are fast, fun and highly addictive.  [Nov 2010]"
"PALGN","85","Though not quite living up to its predecessor, Call of Duty: Modern Warfare 2 is undoubtedly one of the best games of the holiday season. With an epic single-player, challenging and entertaining Spec Ops mode and greatly improved multiplayer, Modern Warfare 2 is a call that should not go unanswered."
"Armchair Empire","85","If you imagine a game where you have the starring role in a ""realistic"" Roger Moore/Timothy Dalton-era James Bond flick, with more emphasis on shooting things that move and less on scoring with sultry women, then you have a pretty solid idea of what Modern Warfare 2 is all about."
"Gamer's Hell","85","Call of Duty: Modern Warfare was a powerful entry into the first-person genre and an example of how linear gameplay could be exciting."
"The A.V. Club","83","In spite of its good looks, Modern Warfare 2 has the slightest whiff of insecurity. It feels like the developers, under pressure to top the original Modern Warfare, engaged in a bit of hand-wringing this time around."
"Gaming Nexus","83","Overall, I found Modern Warfare 2 to be fun but it's starting to lose the appeal it had for me after the fourth time around with Infinity Ward. The campaign is really short and the story's pretty weak. Also, there will be parts that offend people but at least you can skip the ""one"" mission. Multiplayer can be fun and addicting if you don't get frustrated easily."
"Boomtown","80","There are two issues that make the campaign less than perfect. First is the length. Given the price gouging Activision has embarked on with this release the centrepiece of the game is insultingly short. Played on normal you have one evening's play here for your 50 or so pounds...Secondly the pace of the game is very one note."
"GameCritics","80","The holiday season is noticeably bare, and Modern Warfare 2 stands tall, with its brilliant, value-packed missions, maps, and promised endless nights of thousand-yard stares and slack-jawed home entertainment"
"My Gamer","78","The single player stages are much too linear, the co-op missions are reused from the single player campaign, and the main multiplayer deathmatch style modes are very unbalanced, especially for new players.  But like Uncharted 2, MW2 is like an insane action packed movie that you can participate in… too bad the game’s heavy use of scripted events make the player feel like they have do not have any control regarding the out come of the final experience."
