"publisher","score","review"
"HellBored","94","Favouring the animation series over the movie for setting was an inspired choice, and the depth of detail and maximum use of the source material make this a game that will remembered for a long time."
"Xbox Achievements","93","This is certainly not a game for just Batman fans, comic fans or action fans; this is a game that everyone should play and thoroughly enjoy. It looks beautiful, plays like a dream and has a superb mix of action, stealth and detective elements. The combat is intuitive, flexible and surprisingly deep too. Give this game a go and you will not be pleasantly surprise, you will be blown away."
"IGN","93","The greatest comic book videogame of all time. This is an adult Dark Knight story that is well-told, packs some truly fun gameplay elements, has topnotch voice talent, and feel like it's part of Batman cannon."
"MondoXbox","93","Batman: Arkham Asylum has been a real surprise, delivering us a great action game, with a deep stealth/tactical gameplay, great loyalty to the original comics and a strong plot. Undoubtedly the best comics-based video game so far, and one of the best games released this year: a real milestone."
"XboxAddict","93","So much detail has been given to the game; graphically, sound, and even how Batman’s cape flows and becomes mangled throughout the engaging story that will take roughly around 10 hours or so to complete the first time."
"Gamer 2.0","93","Without a doubt, Arkham Asylum is one of the best games of the year, and from the solid single player experience, amazing voice acting, rewarding challenge maps and a slew of nearly dozens of unlockable bios and collectibles, any fan will be hard-pressed to not give this game a try."
"Talk Xbox","93","Overall, Batman: Arkham Asylum is a fantastic, exceptional, and an extravagant video game, and revitalizes both the comic-book and Batman video game based genres."
"Computer and Video Games","92","Massively polished, hugely enjoyable single-player game that (finally) does the Batman license justice."
"Cheat Code Central","92","With a massive world to search, an easy to adjust combat system, stealth action, audio logs to find, and challenges galore, Batman has finally come into his own in this medium. There are so many extra things and enjoyable moments in Arkham Asylum for fans and newcomers alike, you'll be glad you are a fan of Batman and video games."
"IGN UK","92","It’s hugely atmospheric and engrossing, its blend of combat and stealth balanced superbly to deliver an experience that’s easily as engaging as the Metal Gear series."
"ActionTrip","92","Rocksteady Studios damn-nearly astonished us with this one. We expected it to be a decent summer action game. In all fairness, we never expected it to be this much fun. Batman: Arkham Asylum outshines every game we've seen this year (so far)."
"Vandal","92","It is not only the best Batman game ever, but also one of the best action titles of the year."
"Planet Xbox 360","92","The longevity of Batman: AA is tremendously astounding as a single-player only title."
"1UP","91","That's Batman's general theme: so many of the mechanics turn Batman: Arkham Asylum into a bona fide ""Batman Simulator,"" that the feeling of being Batman compensates for its flaws."
"TeamXbox","91","Between the Story Mode, Challenge Rooms and myriad hidden items (that are more compelling than in most games), there’s a lot of entertainment in Arkham Asylum."
"Game Revolution","91","With fantastic voice acting, gorgeous graphics, and a well-written plot, what else could you want from a game? Great for hardcore Batmaniacs as well as gamers looking for a solid action/adventure game, I'm happy to declare Batman: Arkham Asylum as the best Batman game ever."
"Gamers.at","91","The gameplay is diversified, the graphics are great and the combat-system is one of the best we have ever encountered. Batman: Arkham Asylum is a definite ""Must-Have"" on any platform and more then worthy to wear the famous name of The Dark Knight and Worlds greatest detective."
"SpazioGames","90","Batman Arkham Asylum is a product of absolute value that can count on a cast of colorful characters to build a great game, really fun. The greatest strengths of the production lie in the gameplay built around what are the real capabilities of Batman, mixing action and stealth section, but always related with the universe from which have been extrapolated. Rocksteady's game  is certainly the new standard for understanding how  produce games under license, adapting for videogaming the very spirit of this historic character."
"Official Xbox Magazine","90","Impeccable presentation from top to bottom. [Nov 2009, p.82]"
"Multiplayer.it","90","It would be too easy, if not unfair, to consider this game as just the tie in you don't expect. Batman AA is one of the best action adventure you can play in this generation of hardware, mixing in an almost impeccable way the best elements taken from this genre's masterpieces."
"GamingXP","90","A really good game with amazing graphics and a deep story! Not only for fans of the ""Batman"" universe."
"Kikizo","90","Arkham Asylum is the kind of eventual coming-to-form which renders years of half-arsed franchise transplantation not just forgivable, but worthwhile."
"Eurogamer","90","Fans of the caped crusader really shouldn't hesitate - this isn't just the best grown-up Batman game, it's the best superhero game, bar none."
"GamesRadar+","90","Not only a brilliantly authentic presentation of its subject matter but a tremendous game in its own right, Batman: Arkham Asylum is a big, clever and finely crafted experience which propels Rocksteady immediately into the realm of triple-A developers. This year's BioShock. That's what it is."
"Official Xbox Magazine UK","90","A brilliant experience. No other license-shackled developer has understood their subject quite as well as Rocksteady, and this is without a doubt the definitive representation of the Dark Knight."
"NZGamer","90","As well as being wonderfully constructed, the environment drips with atmosphere."
"GameDaily","90","The result is so good that we're declaring it an easy 'Best of' contender for 2009."
"GameSpot","90","Regardless of whether you're getting sucked into the Story mode or competing for high scores in the Challenge mode, Batman: Arkham Asylum does an outstanding job of letting you be Batman. Everything about this game--the impressive visuals, stirring soundtrack, superb voice acting, fiendish puzzles, hard-hitting combat--feels like it has been lovingly crafted by a development team that's both knowledgeable and passionate about the source material."
"Eurogamer Spain","90","Arkham Asylum is not just the greatest game ever made about the Dark Knight, it might be the best superhero game yet."
"Eurogamer Italy","90","Batman: Arkham Asylum is a top quality game, the best one to celebrate the Dark Knight in a long time. You'll love it even if you don't like the character. If Batman is the reason you live, you can't ask for anything better."
"Telegraph","90","With a series of combat and stealth challenge rooms with online leader boards rounding off the package, Arkham Asylum is a brilliantly polished and wholly engrossing prospect. Few licensed titles have captured so authentically and completely the ethos of its inspiration as Arkham Asylum."
"Play Magazine","90","There isn’t a single element of Arkham Asylum that isn’t polished to the utmost degree."
"Gamer Limit","90","My absolute favorite aspect of Arkham Asylum has to be its boss fights."
"VideoGamer","90","Whether you fancy skulking in the shadows, smashing slow motion fists in into a goon's skull, or simply using some cool gadgets, you can do no wrong with what is Eidos' best game in years."
"Gameplayer Sweden","90","Batman Arkham Asylum is by far the biggest surprise this year. This is not only a great game based on a license, this is one of the top titles this year. Rocksteady has put everything that's cool with Batman and his villains in this game, and it all works astonishingly. However, this epic tale is surprisingly over before you know it, not only because it's a short game, but also because you're having so much fun while playing it."
"GamerNode","90","This is the must-have Batman game of all-time and a great third-person action game. Whether you're a fan or just looking for a solid game, you should pick this up. You will not be dissappointed."
"Wired","90","This should serve as a reminder that a strong license shouldn’t be a millstone around a game designer’s neck but a gold mine, a vast stockpile of prebuilt characters and relationships that, properly tweaked, can work just as well in a videogame as they do in a movie or comic book series."
"Gamestyle","90","Simply put, you have to play Batman: Arkham Asylum to be reminded why you love games in the first place."
"RealGamer","90","This is not only one of the best superhero games ever, but one the best action games I’ve played in a long time. A definite contender for game of the year with the Dark Knight detective at his best."
"Game Over Online","90","While it’s slightly hurt by a few minor problems, Batman: Arkham Asylum rises above them to provide an unforgettable experience. Part of it is due to the well-crafted storyline, but it’s also due to the well-made gameplay that makes most things easy to do and certainly more than any Batman game released in the last 15 years."
"Gamer.nl","90","Batman: Arkham Asylum isn't just for the fans: it delivers a great experience to all lovers of action games. The game effortlessly combines puzzle-, stealth- and fighting-elements. Arkham Asykum sets the new standard for future licensed games."
"PALGN","90","Batman: Arkham Asylum successfully blends action, stealth and the Batman universe to create what is arguably the best comic book game ever made. Don't miss it."
"XGN","90","Normally you just want to avoid an asylum. But Batman's Arkham Asylum is one you just want to explore. Never before was it so much fun to fight with a bat!"
"Console Monster","90","Aside from those small niggles, Batman Arkham Asylum is not only a stellar example of how superhero games can work but also with narrative as a whole."
"AceGamez","90","Rocksteady really have delivered here in the authenticity stakes. The game is entirely self-referential, with lots of fan-baiting namedrops and a slew of villain profiles and inmate recordings to be found, you will be on fanboy cloud nine here."
"3DJuegos","89","Batman: Arkham Asylum is a massive triumph: Action, stealth and investigation as its best. The best videogame based on Bob Kane’s composition, and the best superhero game this far too. A brilliant work that drives Rocksteady to the highest rank of developers."
"My Gamer","88","What may be one of Batman’s worst nights of his life may end up being one of many players’ best experiences of the year."
"InsideGamer.nl","88","Batman proves himself in this fantastic game. It is more then a good license game, it is a must have!"
"IGN AU","87","A rare breed of game. Not only is it a licensed title that really makes the most of the license, with gameplay mechanics that cater to Batman’s character, a compelling setting and story, and a host of well-known characters, it’s also a very polished product. You can tell that a whole lot of love has gone into this one."
"Gameplanet","85","The stealth portions are somewhat simple in execution but satisfying when you get it right. When you are high above the enemy scoping them out in order to plan your attacks you really do feel like Batman."
"MS Xbox World","85","A worthy and worthwhile purchase if there ever was one during the closing moments of the Summer."
"X-ONE Magazine UK","80","A well-made and mostly fun interpretation of hte Batman universe, Arkham Asylum lacks evolution and can wear thin, but it stands up admirably in a very competitive genre. [Issue#50, p.84]"
"GamePro","80","Batman: Arkham Asylum doesn't quite deliver on all of its big ideas, and thus dodges the highest of accolades, but its rousing peaks make its low points more than bearable. Its best moments of dazzling showmanship easily qualify as must-see entertainment, even if they're not sufficient to make the game as a whole a must-play."
"Total Video Games","80","It triumphs where most other superhero games and other types of licensed action games fail: it makes you feel like the lead character. It makes you feel like The Batman."
