"publisher","score","review"
"Vandal","95","A must-have that demonstrates that Zelda is still in great form, and celebrates in the best possible way the 25th birthday of the series. As each Zelda game, it is outstanding. Not only one of the best games in Wii history, but also one of the best in the generation."
"Machinima","95","Not only one of the best Zelda games, but one of the best games ever made. It will take you places you've never been and show you sights you've never seen, so ignoring it just because it's on the Wii would be a damn shame."
"GameFocus","94","I'm not sure where Nintendo wants to take the series next, but it's going to be awful tough to improve upon this. Beautiful, complex, heartfelt, and exciting all at once, this isn't just the kind of game that defines a franchise; it's the kind of game that defines a genre."
"Pelit (Finland)","93","When it comes to making games, nobody does it like Nintendo. Skyward Sword is the game that Wii was born to run. [Dec 2011]"
"NZGamer","93","Skyward Sword is not only a fitting tribute to the long running series, but also a milestone in the life of the Nintendo Wii itself, as it finally delivers a game that shows the true power of the control system. Besides, it is fun and challenging to play in its own right. Very highly recommended."
"GamingXP","93","Skyward Sword may not be the big first step into a new era from what Ocarina of Time was, but it's a strong close to the first 25 years, making the most of the dated Wii. The controls aren't just good, they actually do their part in making the game appealing. The entertaining story offers some surpises – Zelda not being a princess even risks offending purists! – and by virtue of that really feels fresh. Yes, Skyward Sword is a good reason to dust off the old Wii one more time."
"GamingTrend","93","The Legend of Zelda: Skyward Sword is not only one of the best Wii games of the year, it's one of the best games to hit the system ever."
"Videogameszone.de","93","The new Zelda for Wii is not the best adventure of the series. But it truly is a great game with a lot of fresh elements. The combat system with Wii MotionPlus works well. You also will enjoy the dungeons and bossfights."
"Multiplayer.it","92","Even lacking the power and the scope of Ocarina of Time, Skyward Sword is still a great Zelda game and an engrossing single player experience like a few others nowadays."
"GameShark","91","It's excruciating, mostly because Skyward Sword is such a rare, utterly wonderful game. It fully deserves to be thought of as a modern classic and a masterpiece, and it's so good that even controller frustrations couldn't keep me from sinking a completely crazy amount of time into it."
"Nintendojo","91","The moments where the odd discordant cadence make us yearn for times gone by come a little too often, even though it's by far the greatest testimony and most successful game to fulfil the promise of one-to-one motion control. It's an apt swan song for our little white console, but ultimately it's flown a little too close to the sun."
"Gaming Age","91","Combat is certainly more difficult, but every fight you get into feels like an event. And the game does a great job of pacing out its enemy encounters so the player doesn't get battle fatigue."
"GameTrailers","91","Stripped bare of accessories, its all-business approach will thrill some and frustrate others. Less whimsical and more weighty, it proves that clever level design and tight gameplay trump all, and perhaps most importantly, that motion gaming can truly be for everyone."
"LEVEL (Czech Republic)","90","New Zelda is the best game of whole series since the groundbreaking Ocarina of Time. It is a true masterpiece with uncompromising playability. [Christmas 2011]"
"Gamer.nl","90","The beautiful world, noticeable graphics and unique characters make Skyward Sword come to life. Thanks to Wii Motion Plus the game has precise control that pull you in the adventure even more. An experience that makes you forget the five years of waiting."
"Thunderbolt","90","You can easily overlook occasionally frustrating controls and early 2000s graphics when the adventure itself consistently motivates you to want more and more for all of the nearly 60 hours it takes to complete. Skyward Sword isn't perfect, but it absolutely is not a game that should be missed by fans of the series."
"Cynamite","90","Quotation forthcoming."
"DailyGame","90","Not a game without its faults, but Skyward Sword is another great entry in the Legend of Zelda. From it's familiar gameplay and structure to it's unique use of the Wii Motion+ controller, this one is a sure fire hit."
"Level7.nu","90","One of the best Zelda games ever and this years cosiest adventure."
"Gamer.no","90","Link is back in the best shape we've seen him in for years. The puzzles and challenges are brilliant, and the motion controls really shows you how to do something right. This 25 year old kid is still as relevant as ever."
"SpazioGames","90","Skyward Sword is one of the best adventures of this generation, allthough not the best Zelda title. The new control system works well most of the time, but there issues with the camera and some repetition in the gameplay."
"Everyeye.it","90","Skyward Sword is different form the usual Zelda experience: there's no overworld, resulting in a hampered exploration. But the other aspects of the gameplay are nothing but great: level design shines in every single area of the game; the pace is engaging, the progression linear but always entertaining. Plus, the game has a strong identity, thanks to its characterization, impressive visuals and the extraordinary musical score. It's not the same Legend, but it's another masterpiece."
"Gamereactor Sweden","90","A superb adventure game with tons of charm, intelligence and – basically – fun stuff to do. Skyward Sword is a game that's fallen from heaven, with only some minor bruises."
"GamesRadar+","90","A perfectly balanced mix of innovation and classic Zelda gameplay, Skyward Sword truly lives up to the Zelda legacy of excellence and offers the most variety of any Zelda game to date. Its swordplay and puzzles are some of the best in the series, and seeing Link and Zelda's first story chronologically is a treat for longtime fans."
"Gameblog.fr","90","One thing's for sure: Skyward Sword will divide. Its numerous qualities, among which the changes of scenery, the ingeniousness of the puzzles, make it able to provide us with a quest rich with intense moments, but some imprecision and lengthy sections prevent it from becoming the new and reformed shiny prince the series needed. If the Wii MotionPlus gameplay enables the immersion to go a step further, it requires a rigorous play style and will spawn some frustrations when it sometimes (rarely) doesn't work perfectly well. A beautiful adventure remains, still, proud to be the hallmark of the 25th anniversary of Link, Zelda & co... but not sufficiently sparkling to eclipse the infinite magic of the Ocarina of Time and Link to the Past episodes."
"Joystiq","90","It is a game punctuated by near-constant moments of genuine exhiliration, dishing out a stream of physical and mental satisfaction which moves between taxing and rewarding the player with an almost flawless equipoise. It is, however, a stream that's tragically interrupted by the filler which has reared its ugly head in so many of the series' past iterations."
"games(TM)","90","Spellbinding, dramatic and absolutely epic in both the world it paints and the story it tells, Zelda: Skyward Sword is a hugely important event for the Wii, for Nintendo, and for anyone with even a passing love for the venerable series it celebrates."
"Worth Playing","85","Ultimately, The Legend of Zelda: Skyward Sword is an excellent entry into the series, but its rough spots prevent it from achieving true brilliance. It's still a fantastic choice for any Wii gamer, and it deserves to be in your library."
"1UP","83","While the developers made a conscious effort to shake things up with new ideas and implementations, the game falls into a weird middle ground filled with genuine surprises, inessential carry-overs, and copy/paste quest structures. That said, I still believe this to be one of the more admirable chapters of the series, even if at times it feels the developers were unsure of which sacred cows to keep and which to sacrifice."
"RPGamer","80","Like any reimagining of a series, Skyward Sword doesn't get everything right in the first try. Despite everything it does well, there are still several kinks that need to be worked out. That said, it's still the most creative, bold, and arguably important Zelda title to be released in over ten years."
"Eurogamer Sweden","80","Storywise The Legend of Zelda: Skyward Sword is a very important game that reveals and explains certain points in the series. And as a game it's great fun, but still two full heart containers from being completely fantastic."
"Gamekult","80","Quotation forthcoming."
"GamePro","80","Skyward Sword​ is absolutely packed with content. There's hardly any fluff to be found in the 35 hours or so it takes to complete the main quest, outside of the typically sluggish opening scenes. But I feel like Zelda should be going back to its roots and becoming less linear, rather than moreso. It's a curious decision, and I'm not sure it'll sit particularly well with longtime Zelda fans."
"Giant Bomb","80","Designer Shigeru Miyamoto once said ""the first 30 minutes of a game is the most important,"" and Skyward Sword fails to pass that test. It takes several hours before you're given any sense of real freedom, which is too bad, as the game manages to merge the sublime openness of the sea from Wind Waker (without the Triforce madness!) with the directed fun of most other games, as it's easy to just keep moving forward without much fuss. And by the time you start seeing what the designers really have in store for you..., you actually don't want it to stop, even if you're able to constantly, cynically predict when the game will ask you to find just One More Thing before it's all over."
"CD-Action","75","You will soon discover that during fights you can wave your Wii Remote randomly and still defeat most of the enemies. The problem is that apart from the new control system there is nothing fresh in Skyward Sword. [January 2012, p.75]"
"BigPond GameArena","75","The introduction of the antagonist Ghirahim and the relationship between Link and Zelda are excellently laid out and the story contains a few twists and turns you will never see coming. It makes the entire experience feel more worthwhile - especially after the bafflingly cliched beginning."
"GameSpot","75","The formula is beginning to show its age. There just aren't enough new ideas to separate Skyward Sword from its predecessors, and the few additions come with mixed results. Even with many bright spots, Skyward Sword still feels like a nostalgic retread. Those yearning for something new will be disappointed, but anyone thirsty for another exciting adventure will find plenty to enjoy here."
"Games.cz","70","Skyward Sword is an old and repeatedly-repaired blade. At the sun it dazzles the eyes, but not so much to hide its flaws from the past. A new blade must be forged at last to let the blade fully radiate."
"AusGamers","70","Skyward Sword holds dear to a lot of things we love about the series, but quite frankly just doesn't do enough to move things forward, leaving us with a merely good game that should have been great."
"GameCritics","60","After finishing the game, I can say that The Legend of Zelda: Skyward Sword was not what I expected. I thought it would be a good (but not great) practitioner of the Zelda formula hampered by unnecessary motion controls, much like Twilight Princess was. Instead, I got a game that's cripplingly hamstrung by its controls and even falters when presenting the basic Zelda recipe."
