Year,Game,Review
2011,The Elder Scrolls V,"From my very first 1991 RGP on the NES called Crystalis until today, I have never felt compelled to go out of my way to thank the developers for their hard work and passion.Thank you Bethesda Game Studios."
2011,The Elder Scrolls V,"An absolutely outstanding game! Not just one of the best RPGs of the year, but, one of the best RPGs every created. The best installment of the Elder Scrolls yet and the (highly) likely winner of numerous Game of the Year titles."
2011,The Elder Scrolls V,Skyrim is an amazing game building on what Bethesda achieved with Fallout 3 and Oblivion to create a superb RPG with a good story so far anyway gizzilions of side quests and great graphics there are a few bugs but they don't damage the experience and will hopefully get patched if you are an RPG fan you need to get this game!!!!
2011,The Elder Scrolls V,"Pay no attention to the user mors125, he/she has no idea what they are talking about. I am a good 20 hours into Skyrim right now and i have experienced no glitches. It is in no way a broken game. It plays perfectly and is one  of the most immersive gaming experience anyone could hope for. These people rating such a game with a 0 are not true gamers, they are sad trolls. Even if you do notPay no attention to the user mors125, he/she has no idea what they are talking about. I am a good 20 hours into Skyrim right now and i have experienced no glitches. It is in no way a broken game. It plays perfectly and is one  of the most immersive gaming experience anyone could hope for. These people rating such a game with a 0 are not true gamers, they are sad trolls. Even if you do not like a game, rating it a 0 is just ignorant. Go play something else. and rate that game instead.\"
2011,The Elder Scrolls V,"Beautiful graphics and new engine? check.Improved combat (dual wield, perks, shield bashing etc) checkamazing, beautiful artistic direction? checkEpic music that makes your heart melt or race? checkMassive world to explore at your own leisure and get completely lost in? checkJust a fantastic game. I honestly can't think of anything bad about it. Its fun, its exhilarating, its witty,Beautiful graphics and new engine? check.Improved combat (dual wield, perks, shield bashing etc) checkamazing, beautiful artistic direction? checkEpic music that makes your heart melt or race? checkMassive world to explore at your own leisure and get completely lost in? checkJust a fantastic game. I honestly can't think of anything bad about it. Its fun, its exhilarating, its witty, hilarious, terrifying (those spiders...) and utterly captivating. Buy it, or you're a fool.\"
2011,The Elder Scrolls V,"please note that i would give this game a 9.8/10 not a perfect 10, as no games are perfect.Skyrim is the best RPG to come to 360 by far, full of a vast wilderness, engaging story, and countless side quest that will leave you wishing the day wouldnt end. so far  there have been almost no bugs, so whoever wrote the negative reviews are crazy or never played an elderscrolls game.though itplease note that i would give this game a 9.8/10 not a perfect 10, as no games are perfect.Skyrim is the best RPG to come to 360 by far, full of a vast wilderness, engaging story, and countless side quest that will leave you wishing the day wouldnt end. so far  there have been almost no bugs, so whoever wrote the negative reviews are crazy or never played an elderscrolls game.though it hasnt happened to me i'm sure there are game freezes, so save every once in a while ( dont rely on auto save)there are numerous creatures to hunt, foxes, dear, elk, mammouth, hawks each provide you with materials to make new armor and weapons.honestly the game is just big to sum up in a little review if you like RPGs get the game it's fun, has a good story, and there is enough to get lost in.By far, skyrim is the best RPG on 360\"
2011,The Elder Scrolls V,"I have nearly 50000g and this is the best game I have ever played on any console period. It is also the best value for money too, if you can give this game your time it will reward you in so many ways. Not perfect, but a true to the word epic masterpiece."
2011,The Elder Scrolls V,"I have put 50+ hours into this so far and i still havnt done everything in the game, This this game is beautiful and deserves goty. If you have played this game and didn't enjoy it i feel sorry for you."
2011,The Elder Scrolls V,"MW3 doesn't even compare to Skyrim.  Different games and different pros and cons.  I spent almost 300 hours on my perfect stat character in Oblivion, so I'm sure that the same thing will happen with Skyrim.  Also, while playing Skyrim, I won't have to listen to 12 year old telling 'your mom' jokes or people camping in corners with claymores set then brag about how good they are.  I'll knowMW3 doesn't even compare to Skyrim.  Different games and different pros and cons.  I spent almost 300 hours on my perfect stat character in Oblivion, so I'm sure that the same thing will happen with Skyrim.  Also, while playing Skyrim, I won't have to listen to 12 year old telling 'your mom' jokes or people camping in corners with claymores set then brag about how good they are.  I'll know that i will be playing both Skyrim and MW3, but I will definitely have more fun with games like Darksouls and Skyrim over dealing with unskilled players in MW3 who are all talk.  Quick question, how can so many people who bought MW3 at midnight be so terrible at the game?  Played a team deathmatch game, i was 16-2, last 3 guys a combined 8-32...\"
2011,The Elder Scrolls V,"played the game 30 hours now (i live in germany and got it on monday) and i love this game. it's all i was expecting and even better. after the first half hours i was a little bit disappointed because it didn't look so great in this area but the rest of the huge world looks fantastic for an open world game. noone should forget this, it's no linear world the developers know what you will doplayed the game 30 hours now (i live in germany and got it on monday) and i love this game. it's all i was expecting and even better. after the first half hours i was a little bit disappointed because it didn't look so great in this area but the rest of the huge world looks fantastic for an open world game. noone should forget this, it's no linear world the developers know what you will do next so they program everythin very easily, no, you can do what you want. going 3 mile west killing some bandits? do it! or going 5 miles north and searching for iron ore? do it!i'm the kind of gamer who loves to sneak through the buildings and steal everything and in this game this alone can cost you weeks of your real life^^ for me i give this game a 10/10. graphics 9, sound 9 (music alone would get a 10 but some other sounds aren't perfect), gameplay 10 and lasting appeal a 10 which i would count very high in this game because it's not a 40 hour singleplayer which would be a ot it's much more\"
2011,The Elder Scrolls V,"Skyrim is a huge brilliant open world rpg and shows us exactly how the genre should be done. Rather than funnelling you into doing the main quest, after a brief start, it sets you free to go and see and do whatever you want. It has such a huge amount of content that other games charging the same price while containing so little content seem like rip offs. Everything about this game, minusSkyrim is a huge brilliant open world rpg and shows us exactly how the genre should be done. Rather than funnelling you into doing the main quest, after a brief start, it sets you free to go and see and do whatever you want. It has such a huge amount of content that other games charging the same price while containing so little content seem like rip offs. Everything about this game, minus the bugs seem perfect. GOTY no doubt.\"
2011,The Elder Scrolls V,"Yesterday one of my friends on Xbox Live messeged me and asked ""so hows Skyrim?"".  I get a lot of messges about games and how they are and normally its no problem to respond, but when I came to reply there were no words.  I had been playing for 2 hours when the messege came and I was lost in The Elder Scrolls, this happened with Morrowind and Oblivion, but never like this.  I was a BosmerYesterday one of my friends on Xbox Live messeged me and asked ""so hows Skyrim?"".  I get a lot of messges about games and how they are and normally its no problem to respond, but when I came to reply there were no words.  I had been playing for 2 hours when the messege came and I was lost in The Elder Scrolls, this happened with Morrowind and Oblivion, but never like this.  I was a Bosmer (wood elf) , I was a scout sent by the Council of Mages at the Arcane University, I was Binwin the Swift.  I was completely engrossed as this sneaky archer hunting stags on the turndra of Skyrim.  In the end I replied with ""there are no words to describe this game but I will try, this is a game like a fine wine, not to be gulped and rushed but to be sipped and appreciated, to enjoy every hidden flavour and depth, this is a game to ruin your real life.""  Now I have finished with all that, I will try and be more specific, this is an RPG which really means it, this isnt a game where you are given a hero pre made, you make this hero, you know his or her past, you play that character how you want.  You choose the route you go, never being told, you cant go this way or that way.  You are surrounded by a world created by people whos love for this world pours from the game like a fine mead from a tankard into your dry mouth, and after one sip you need more .  You are surround by sounds and a score so epic nothing from the outside world can penetrate, including your wife telling you to get the plates out for dinner.  If you decide to buy this game in essence you are buying into a world, a journey to find epic dragons and a fantasy land which will see you through not weeks, not months but years of gameplay.  This is how RPG's were meant to be.\"
2011,The Elder Scrolls V,Great game
2011,The Elder Scrolls V,"Just wanted to cancel Merrill4Life critic, which as always is full a **** Look at the user history and you will notice that this user always destroys everything competing against the DA2 debacle. His reviews are copy/pasted just to promote DA2, EA and Bioware, which has nothing to do with Skyrim, just like my review. But mine serves the purpose to cancel his."
2011,The Elder Scrolls V,"Open, grand, beautiful, rich and several other words have ebeen used to describe this game, and it is all true. A long awaited sequel, that delivers on every promise, which in it self is an achevement. Games like these are one in a billion."
2011,The Elder Scrolls V,"This is the best game i've ever played in my life.If you liked oblivion you'll adore this one; if you didn't play oblivion you must try Skyrim and lose yourself in tamriel's land...huge,wonderful, endless, beautiful, surely GOTY.Bethesda did it again..a Must buy"
2011,The Elder Scrolls V,This is the game to own this year. Skyrim could easily last you for a year. Bethesda ALWAYS do a fantastic job in their games. You may encounter a few glitches or weird IA behaviors but who cares? This is an amazing game that is released each 4-5 years. Bethesda knows nothing about milk cows!!
2011,The Elder Scrolls V,"Easily beats any wRPG out there this decade. The character development is actually simpler than most Elder Scrolls games, streamlining everything you need and canning everything you don't. Also, it's implementation of a perk system similar to Fallout means that development of your character hasn't lost any depth and each character to every user is as unique as they are. The visuals areEasily beats any wRPG out there this decade. The character development is actually simpler than most Elder Scrolls games, streamlining everything you need and canning everything you don't. Also, it's implementation of a perk system similar to Fallout means that development of your character hasn't lost any depth and each character to every user is as unique as they are. The visuals are stunning and the vast, expansive environments, while sometimes barren, suggest a living, breathing world creating the perfect sense of verisimilitude. I wouldn't want every inch of a game-world to be populated by enemies and NPC's, it takes away from your suspension of disbelief and always reminds you with a shattering crash that you're playing a game. Sadly, this is often the case in Bioware RPGs but is in no way present here. Many people online are complaining about the use of Dragons in the game, saying it is unoriginal without obviously knowing that Dragons have been intergral to the polt since Elder Scrolls I: Arena. The first 4 games have all been leading up to the return of the Dragons and now that it's happened, expect every other Elder Scrolls to be as epic as this one is. The combat system is fluid and intuitive. You can go from being a beginner new to the series to slicing up some enemies while throwing fireballs at everything else with ease. It's available to casual gamers by not requiring micro-management and being a great game you can take at your own pace and the hardcore gamers by allowing amazing depth in both development and gameplay. The item/spell creation system has basically infinite possibilities and the game is so packed full of extras that perfectionists will probably do good to never play any game ever again if they hope to get absolutely everything there is to offer. One of the most anticipated RPG releases ever, and it's for great reason. The stroy is heavily focused on which is something games fail to do nowadays and it seems Bethesda recognise videogames as a legitimate story-telling medium rather than a cash-cow business (*cough*Activision*cough*) and don't rush their development, instead pouring heart and soul into a game and releasing when it is done. The quintessential wRPG, pick this game up now and feel euphoria.\"
2011,The Elder Scrolls V,Simply Epic in scope. Between this and BF3 my PC gaming is assured to be great throughout the end of 2011. Thank you for yet another masterpiece Bethesda!
2011,The Elder Scrolls V,"A game so well made it gives me chills. The attention to detail is for my part never before seen in a videogame. I was very hyped for this game, and I was very surprised when Skyrim exceeded ALL of my expectations. 60$ for a game this scope; it's a real bargain."
2011,The Elder Scrolls V,"I can't believe the people putting '0' for Skyrim to be legit accounts.. i'm 21 hours in, and it's the most breathtakingly well made game, complete with extremely improved combat when compared to Oblivion (which was still ok'ish combat), beautiful atmosphere thanks to the incredible score and scenery.. and the story.. it's SO much better and more coherrent than any previous Elder ScrollsI can't believe the people putting '0' for Skyrim to be legit accounts.. i'm 21 hours in, and it's the most breathtakingly well made game, complete with extremely improved combat when compared to Oblivion (which was still ok'ish combat), beautiful atmosphere thanks to the incredible score and scenery.. and the story.. it's SO much better and more coherrent than any previous Elder Scrolls title.. it's emotive.10/10.. I know I haven't finished it yet.. but I think 20 hours with any game this good, you know it's a rare find indeed.\"
2011,The Elder Scrolls V,"I'm so confused at all the people who wrote negative reviews. They all say ""it's the same thing we've been seeing for the past few years"" and yet it's like they don't actually play it, they just watch walkthroughs. The story starts of relatively slow then gets progressively better, it takes more than 10 minutes to get into but once you're in, there's no going back! Graphics? I don't reallyI'm so confused at all the people who wrote negative reviews. They all say ""it's the same thing we've been seeing for the past few years"" and yet it's like they don't actually play it, they just watch walkthroughs. The story starts of relatively slow then gets progressively better, it takes more than 10 minutes to get into but once you're in, there's no going back! Graphics? I don't really give a **** about them but they're mediocre. The sounds are very high quality and it makes the experience all the more enjoyable. I'd give it a 9.5/10 for some very minor bugs and some bad animations, but it really doesn't subtract from your experience all that much unless you care about graphics THAT MUCH.\"
2011,The Elder Scrolls V,"Skyrim, If I could sum it up in one word it would be 'stunning'. Skyrim has a rich constructed land filled with endless of hours of content, from fighting the major villains in the game, Dragons, to exploring dungeons in search of treasure, or fighting in the civil war. It is all up to you.PresentationSkyrim may not be the pinnacle in graphic evolution, but it looks breath-taking, theSkyrim, If I could sum it up in one word it would be 'stunning'. Skyrim has a rich constructed land filled with endless of hours of content, from fighting the major villains in the game, Dragons, to exploring dungeons in search of treasure, or fighting in the civil war. It is all up to you.PresentationSkyrim may not be the pinnacle in graphic evolution, but it looks breath-taking, the world and the characters have all been rendered brilliantly, and certainly pushes the xbox 360 graphically to it's limits. Trees move in the wind, fog rolls down the mountains, rivers run realistically and this is all heightened by the amazing sound.  However there may be the odd low texture, or bug here or there; but to be honest who doesn't expect the odd glitch here and there, especially when you are adventuring in a humongous word such as Skyrim. Games are never perfect, and I for one don't expect them to be, but the odd bug in here and there may be annoying, but it never ruins the experience.  Gameplay Skyrim's game play is one of the best I have seen. The detail to each quest and the main story itself is amazing, and I can vouch that you won't be stuck with nothing to do within this game for the coming months. Combat has been improved upon from Oblivion and each hit you can feel, and enemies stagger from each swipe. The magic system has also been re-vamped from Oblivion, such as dual-casting, to combining spells. All the dungeons and areas to explore feel unique, you can now marry on Skyrim, as well as hire or accept adventures to come with you. The Radiant AI and Radiant Story vary the locations and purpose of smaller quests, based on actions you have made. NPC'S react to certain events and the world feels more alive as a result. The 'motto' for the game 'You are what you play' certainly lives up to expectations, there are no pre-defined class choices, you level up based on what you use and do. For instance if you go around hacking and slashing with a two-handed mace, while wearing heavy armour, you are going to level up your two-handed and heavy armour levels. Or you may what to have a sword in one hand and a spell in the other, while wearing light armour, thus you will level up in those areas.The ScoreIf you liked Oblivion and Morrowind, you will be genuinely pleased with Skyrim, it improves on all aspects and personally smashed all my expectations. Yes some people might complain the graphics are not the best, or the AI may muck up a few times, but that is something you have to expect in all games, especially a game of this magnitude with over 300 hours of content to keep you busy, so your bound to run into the odd bug. Overall Skyrim is a beautiful game with deep lore and conflicts to keep you immersed into the world. Certainly a contender for Game Of The Year.\"
2011,The Elder Scrolls V,"I have had this game for a week now, and I have literally had a hard time sleeping because I am so excited to continue playing it. It is the best game I have played to date, hands down... it is the best. Even with the glitches, it does not matter... Other games do not compare... but it isn't like they ever had a chance anyways. I laugh at anyone giving this game a negative score, if youI have had this game for a week now, and I have literally had a hard time sleeping because I am so excited to continue playing it. It is the best game I have played to date, hands down... it is the best. Even with the glitches, it does not matter... Other games do not compare... but it isn't like they ever had a chance anyways. I laugh at anyone giving this game a negative score, if you cannot see the value in this game, then you are not much of a gamer after all\"
2011,The Elder Scrolls V,"A masterpiece in every sense of the word. Everything that was great about Fallout 3 and New Vegas has been incorporated into a streamlined game play design from Oblivion, and the standout has to be one the incredible visually pleasing 'perk' interface display. Game play is masterfully crafted and the world truly feels like an epic, living and breathing fantasy world. And dragons, theA masterpiece in every sense of the word. Everything that was great about Fallout 3 and New Vegas has been incorporated into a streamlined game play design from Oblivion, and the standout has to be one the incredible visually pleasing 'perk' interface display. Game play is masterfully crafted and the world truly feels like an epic, living and breathing fantasy world. And dragons, the game's dragon 'mini boss' fights are simply an experience you cannot miss. Buy this game, you will not be disappointed. GOTY contender, and arguably inevitable winner for many gamers.\"
2011,The Elder Scrolls V,"After seeing countless previews and gameplay vids,I was already expecting a magnificent game.But this!This has taken my already super high expectations and bashed me around the head with them while laughing maniacally like Cicero.Beautiful graphics,amazing audio,and the sheer amount of content make Skyrim the greatest RPG of all in my eyes and possibly the greatest game ever made.A specialAfter seeing countless previews and gameplay vids,I was already expecting a magnificent game.But this!This has taken my already super high expectations and bashed me around the head with them while laughing maniacally like Cicero.Beautiful graphics,amazing audio,and the sheer amount of content make Skyrim the greatest RPG of all in my eyes and possibly the greatest game ever made.A special shout-out goes to the elegant menu system and awesome spells.Also,the excellent duel-wield system is the best I've used in any game. While I noticed occasional pop-up and low-res textures,as well as some melee issues,I simply don't care.A majestic GOTY from me.\"
2011,The Elder Scrolls V,"Great game! So much better than Oblivion and so close to Morrowind. Love it. Every RPG fan should go and own it immediately. Todd Howard is great man, and I hope he'll make us great Fallout 4."
2011,The Elder Scrolls V,"This game is fantastic, the improvements over Oblivion are huge. The way the fighting has changed (mainly magic). This game definitely has the most potential this year to be GOTY."
2011,The Elder Scrolls V,"Amazing depth!  Games this big should cost $100, but don't tell them that or we will start paying that much.  Im not big on RPGs but every now and then you have to have a immense single player game to go along with the others.  This is a game you can spend hundreds of hours on."
2011,The Elder Scrolls V,"I have been playing The Elder Scrolls games ever since I had the epic opportunity to play Morrowind.  It left me breathless and eager for more.  Oblivion was a great sequel, yet I felt that Bethesda could do better with the newer platforms that were available.  I have long awaited the release of this title, Skyrim, and have been slightly antsy that it would simply be too much more of theI have been playing The Elder Scrolls games ever since I had the epic opportunity to play Morrowind.  It left me breathless and eager for more.  Oblivion was a great sequel, yet I felt that Bethesda could do better with the newer platforms that were available.  I have long awaited the release of this title, Skyrim, and have been slightly antsy that it would simply be too much more of the same.  Well, all I can say is that I have been blown away!  Skyrim has taken everything that was wrong with the previous titles and turned it around.  The days of spending hours trying to figure out how to level up your character are long gone.  Simply create your character and play.  It is as easy as that, really.  The graphics have been upgraded to an astounding level for the 360, and the character movements have become amazing!  The intro had me on the edge of my seat, and I couldn't stop playing after that.  The new system is perfectly blended with the old, yet has a new edge that pulls rookies and veterans into a new world of beauty and RPG-fun like no other role-playing out there.  Thank you Bethesda.  You have given me a reason to dive head first back into the world of video games again.\"
2011,The Elder Scrolls V,"Awesome game! it is really that good oh gawd play it play it NAO goddammit son get over here damn, i want skyrim but im poor cake is also good, but skyrim is better!"
2011,The Elder Scrolls V,"Godlike.  There is absolutely nothing in this game I would change so far.  No more sleeping to level up, new talent trees, animation is WAY smoother than it ever has been.  Buy it and keep it."
2011,The Elder Scrolls V,"Amazing GOTY. It made me **** This is better than Oblivion and it is the best RPG i have played, it does have some glitched but those glitched willl be patched soon."
2011,The Elder Scrolls V,"Been playing this game for 4 hours now, easily one of the best games I've played this year. If you liked Oblivion you'll really love this. They vamped up everything and included more things to do. Visually, it's stunning, gameplay is stunning. I'd write more, but I need to continue playing!"
2011,The Elder Scrolls V,"Incredible game, my only few complaints from Oblivion have been taken care of, because fighting is SO FUN now!  I spent the first couple of hours just running around exploring.  GOTY for sure!"
2011,The Elder Scrolls V,"How can a game with so much to do feel so empty?  Regardless of what you do, it never feels like you've impacted the game world in any meaningful way.  Or forged an meaningful relationships.  Or even had meaningful conversations.  Let me get this straight:  Skyrim's people --who supposedly thought dragons were a myth, like Godzilla-- find themslves in the midst of a FULL-FLEDGED DRAGONHow can a game with so much to do feel so empty?  Regardless of what you do, it never feels like you've impacted the game world in any meaningful way.  Or forged an meaningful relationships.  Or even had meaningful conversations.  Let me get this straight:  Skyrim's people --who supposedly thought dragons were a myth, like Godzilla-- find themslves in the midst of a FULL-FLEDGED DRAGON INVASION, and it ranks maybe 5th on their conversational priority list, after the civil war, their lost amulet, the fact that you're wearing light armor, and the weather.   And when you singlehandedly stop said invasion, what do you get?  A few comments from guards to the effect of, ""Hey, stopping that dragon crisis was awesome, bro.""  Then it's back to ""I took an arrow in the knee.""  The faction quests, with the possible exception of the Thieves' Guild, are similarly uninspiring.  Oh, and my wife in I have a sham marriage , in which I show up every week and she gives me gold.  I'd like to converse with her, but she can only say four lines of dialogue.  Bottom line:  maybe this is the price of a truly open world -- i.e., it's miles wide and an inch deep.  And to be fair, there's plenty of mindless fun to be had.  But I'd trade most all of these random dungeons and dragon/troll/mammoth battle royales for some sense that what I'm doing matters.  If it's an RPG, Bethesda, I want to play a role, not just be a roving bringer of destruction and taker of loot.\"
2011,The Elder Scrolls V,"Unbalanced, unpolished, uninspired, and shallow.If I were to define Skyrim in only four words, that is about what you could expect from me. For as interesting a world Skyrim is to look at, the developers seemed fine filling it with repetitious, ""uninspired"" quests, given to you by countless amounts of npcs', none of which in possession of what I would call an actual personality. TheUnbalanced, unpolished, uninspired, and shallow.If I were to define Skyrim in only four words, that is about what you could expect from me. For as interesting a world Skyrim is to look at, the developers seemed fine filling it with repetitious, ""uninspired"" quests, given to you by countless amounts of npcs', none of which in possession of what I would call an actual personality. The gameplay, while serviceable, is rather unpolished and doesn't meet up to the standards set by other action games of today. Character development, not only weak, is rather unbalanced. The game rewards you for boosting skills you may have no interest in using, and the whole point of actually leveling your character seems trivial, being that enemies scale with you. Long story short, this is a rather flat experience. Sure, if you set your standards low, the sheer amount of content, as lackluster as the majority of it is, should last you a long, long while. Anyone looking for something thought-provoking and memorable, however, should look elsewhere. The game is a nice looking, yet very generic hack 'n' slash loot fest. If that is something that interests you, you will probably love this game. If you are looking for something more, this game should be avoided.\"
2011,The Elder Scrolls V,"There is virtually no choice and consequence whatsoever. Quests rarely have any branching paths or variables that hold lasting effects according to your actions; indeed, as demonstrated by Skyrim and Oblivion beforehand, Bethesda fasely believes that ""role-playing"" amounts to little more than ""having alot of stuff to do."" Combat is incredibly flawed and was not improved upon over OblivionThere is virtually no choice and consequence whatsoever. Quests rarely have any branching paths or variables that hold lasting effects according to your actions; indeed, as demonstrated by Skyrim and Oblivion beforehand, Bethesda fasely believes that ""role-playing"" amounts to little more than ""having alot of stuff to do."" Combat is incredibly flawed and was not improved upon over Oblivion in the slightest; enemy A.I. is without any complexity or variation, and this, coupled with the lack of precision in attacks (""WOAH LOOK AT THAT CAMERA FLYING EVERYWHERE WHEN I SWING REALISTIC!!!111!!!11"") reduces battles to little more than mindless hack n' slash fests, with the only ""challenge"" in these battles being how well you can last out against objects with inflated stats (This isn't Skyward Sword, or Dark Souls, where you actually have to think and adapt your strategies accordingly to different battles; the only difference among Skyrim's foes, most of the time, is what numbers are attributed to each NPC).The leveling system is terrible and encourages mindless grinding. While ""practice makes perfect"" works in theory, you aren't actually practicing when you level your one-handed skill, for example; you're just repeatedly hacking and slashing to get higher points. This stands in opposition to games such as Dark Souls, where you are rewarded for tackling tough enemies that require thought to take down. In Skyrim, you are rewarded for doing nothing.On that note, level scaling is terrible. Early on, abilities seem to be balanced; there are fair benefits to going with either a melee or magic build. Later on, the system becomes incredibly broken, giving unfair advantages to melee builds and rendering casters useless.The animations are still hideous and robotic, and differ little, in quality, from Oblivion's (In fact, many of them seem to be ripped straight FROM Oblivion).Quests are poorly designed and feel like standard MMO fair (Which should be inexcusable in a game that is NOT an MMO); unfortunately, there is no hint of quality story-telling to mask this problem (It's as if Bethesda's writers spent a little too much time in the young adult literature section of the local library and came back believing they could write quality fantasy with compelling characters).While the overworld is nice and gives the illusion of complex design, dungeons are still cramped, narrow corridors without any nuance to their design. The environment itself should be a challenge; if there is no challenge present in the dungeons, it is pointless to include them.The game does feature quality music, and the visuals are pretty (Except when you get a little too close to a wall or the ground and realize how low-quality the textures can be), but that isn't enough to mask the game's mechanical flaws. Skyrim may be a great nature walk simulator, but it's a bad game.\"
2011,The Elder Scrolls V,"A game for babies who can't handle challenge or difficulty:-It seems game companys today are terrified of making their games a challenge. They simply want to create visual immersive exploration with NO THREAT OR CHALLENGE to the player whatsoever.    And Bethsoft leads the pack when it comes to dumbing down.- Gold rains from the sky.   You get so much gold you end up finishing theA game for babies who can't handle challenge or difficulty:-It seems game companys today are terrified of making their games a challenge. They simply want to create visual immersive exploration with NO THREAT OR CHALLENGE to the player whatsoever.    And Bethsoft leads the pack when it comes to dumbing down.- Gold rains from the sky.   You get so much gold you end up finishing the game with millions of gold coins and nothing to ever spend it on, as everthing you need comes from loot.   Having so much gold destroys the fun of looting, thieving and saving up for something special [Of which there is nothing to save up for in this game]- Hand holding.  No need to think.  Quest counters show you the way.  This game caters to the ""i cant read teh books"" X-Box crowd who dont want to study the journal or actually LISTEN to the npc tell you what to do when it gives you a quest.- Combat is easy.   Dragons are easy and dumbed down.  AI is easy and dumbed down.- Stats are removed, turning it into an action game instead of a true RPG.- Classes are removed. Guess they don't want console gamers having to THINK about what past their characters have.- Visuals are typically X-Box blurry and ugly.  No consideration for superior PC machines that could render 10 times that clarity.  You'd think companies would make a hi resolution pack of PC gamers to sell more copies to PC owners.Typical Bethsoft game.  No challenge rubbish for console gamers.  Give it a HUGE miss or mod the heck out of it to make it MAYBE worth playing.\"
2011,The Elder Scrolls V,"This would be a _fantastic_ game if it didn't crash every 30 minutes. Outstanding gameplay, fantastic graphics but buggy as all get out.error: Your review must be at least 150 characters long."
