Year,Game,Review
2008,GTA 4,"If you like any of the previous GTAs do not buy. They've taken loads of stuff out it's basically GTA 3 without the fun stuff and side missions. There's no fun in rampages anymore. The story isn't very good and missions are all the same and not humorous. However, if you are new to the sereis or did not enjoy San Andreas, this is the game for you if you want nothing but a average lengthIf you like any of the previous GTAs do not buy. They've taken loads of stuff out it's basically GTA 3 without the fun stuff and side missions. There's no fun in rampages anymore. The story isn't very good and missions are all the same and not humorous. However, if you are new to the sereis or did not enjoy San Andreas, this is the game for you if you want nothing but a average length story. The online has lots of choice but is fundamentally flawed due to the control scheme. I understand that this is next-gen so it's inevitably not going to be as complete as San Andreas in terms of single-player content, but the game doesn't feel like it's the greatest game of all time. 98/100 is very much overrated and unjustified. It adds nothing new to the already crowded sandbox genre. The online has co-op as well as competitive, but none of the modes are particularly fun or good quality, and there are a few glitches and technical issues with the game engine both online and single player. The entire single player content is just story based, with little to do other than pigeons, and you can't spend money on anything but weapons, which have no use anyway since you can't use them for anything but the story. The map doesn't feel well-made either, with every island and building just copied and pasted over and over again. There's no variety in the missions, map or level design. The story doesn't feel engaging either, and the lack of depth is another issue. It appears that Rockstar have focused almost entirely on the game engine rather than the game itself. Even if we ignore the San Andreas comparison and the fact that it has GTA in the title, this game is still not worthy of anything above 90. OK despite the auto-aim the action is good. The co-op game modes especially are straightforward killing. Yes, there is little skill in the gun-on-gun gameplay competitively, but it's still fun because at least there's recoil, so it's not just about who gets first shot off. The cars and driving are much improved, despite the frankly abysmal attempt at making the physics ""realistic"". Hitting a curb at like 50mph makes your car do 3 barrel rolls, for example. There are a number of glitches and technical issues surrounding the game too, so it does feel like an old-school sandbox game. The radio stations all suck because the music is terrible, but the chat shows and ads make a worthy return. The city itself is very lackluster. There's no variety like in San Andreas. It's not a bad attempt- certainly much better than the Liberty City of the GTA 3 era but most of the map never gets used; partly due to the lack of side missions and mostly because of the main story missions. The achievement ""Liberty City Minute"" sums this game up. I completed the story and side missions (excluding collectibles) in 28 hours. Despite this, I didn't feel that Nico had gone on an adventure. The story was just not up to scratch even for a normal game, let alone a Grand Theft Auto. The missions/what you do are AVERAGE for a GAME, and beyond attrocious for a Grand Theft Auto. Rockstar's creativity has completely gone out the window. In every respect, even as a game- let alone a Grand Theft Auto- GTA IV is mediocre. The online is decent but GTA is all about the single player experience. Rockstar have thrown away their creativity, variety and originality. I bought this game expecting an even bigger revolution than San Andreas. What I got was a longer than average shooter for a campaign and A miniscule 28 hours single player experience when San Andreas could easily offer triple that even without collectibles. As a shooter, as a game, as a GTA, this game is a dissapointment however you see it. Nobody can justify 98/100. No-one. Even if this game came out before San Andreas it'd deserve less than 90. GTA IV had big shoes to fill, but has failed. There's no question about it. If you truly had even the slightest attachment to San Andreas or even Vice City, you will realise what I'm saying is so true. You can't possibly think this game was NOT a disapointment if you are a true fan of the series. Of course nobody can deny that GTA IV is a good game. But it's impossible to not make comparisons and throw away expectations and past experiences. when reviewing such a highly rated and anticipated game.\"
2008,GTA 4,"This game is so overated.  The game is a technical marvel, but its not very fun.  Going around, doing pretty much the same thing over and over again.  Driving and shooting, and the shooting isnt very well implemented.  Technical wise, I'd rate this game a 10, but fun wise i give it a 6."
2008,GTA 4,"98/100 are you serious?  when i was in college and played GTA 3 it blew my socks off,  but i played 5 hours of this and it devolved into ""find a roof, snipe people"".  They've been flogging this dead horse for a loooong time.  speaking of horses,  red dead redemption was a fantastic game.  buy that instead."
2008,GTA 4,"Good: An incredibly detailed, realistic urban world for the player to explore. Driving and car chases can be fun.Bad: GTA IV has a terrible (at times unplayable) framerate on the Xbox 360 (I've read the PS3 version is even worse). It also has one of the worst gameplay cameras I've come across (it constantly autocenters itself, making for a very unpleasant--even nauseating--experience.)Good: An incredibly detailed, realistic urban world for the player to explore. Driving and car chases can be fun.Bad: GTA IV has a terrible (at times unplayable) framerate on the Xbox 360 (I've read the PS3 version is even worse). It also has one of the worst gameplay cameras I've come across (it constantly autocenters itself, making for a very unpleasant--even nauseating--experience.) The lack of checkpoints in missions is a big middle finger to the player from the developer. The cutscenes are drawn out and overacted, with uninteresting dialogue.Summary: an outstanding *world* but a mediocre *game*.\"
2008,GTA 4,"This game is pretty fun, sadly, it is not as much as good as GTA: SA , GTA 3 or GTA: VC...Why? This game is mostly about graphics, but the gameplay is not convenient nor comfortable. The game has amazing graphics to be one of the first games for Xbox 360 or for PS3, but they failed with the gameplay, plus the radgoll is cool, but if you fall from a short length, Niko will damaged and youThis game is pretty fun, sadly, it is not as much as good as GTA: SA , GTA 3 or GTA: VC...Why? This game is mostly about graphics, but the gameplay is not convenient nor comfortable. The game has amazing graphics to be one of the first games for Xbox 360 or for PS3, but they failed with the gameplay, plus the radgoll is cool, but if you fall from a short length, Niko will damaged and you will waste time by waiting until he stands up. Also, the story was very idea to be a GTA game. Those are the problems that GTA 4 had (in my opinion). Hopefully GTA 5 is better than GTA 4.\"
2008,GTA 4,3 steps foward now 3 steps back . thats the best way i can describe GTA4 . the series since GTA 3 for the PS2 was ground breaking and with GTA VC and GTA SA it was pushing foward . although by the time i got to playing GTA SA i felt the series growing alittle stale in its story mode . so when i heard Rockstar was gona try and make GTA4 abit more fresh in it story mode i couldnt wait to see3 steps foward now 3 steps back . thats the best way i can describe GTA4 . the series since GTA 3 for the PS2 was ground breaking and with GTA VC and GTA SA it was pushing foward . although by the time i got to playing GTA SA i felt the series growing alittle stale in its story mode . so when i heard Rockstar was gona try and make GTA4 abit more fresh in it story mode i couldnt wait to see what they where gona try . when i got the game and played it for awhile i was amazed how much they removed from this game . it felt like they stripped it down . all the new guns they where adding in the series are now back to the same gun selection as GTA3 . you are in the same city as GTA 3 and story just feels the same . you are just some guy who is trying to take over the city . most of the missions feel recycled . you have less vehicles in prevous GTA games . they finnaly started adding more flying vehicles in this game in GTA VC and GTA SA but now in GTA 4 we are down to just a helicopter. why are the going backwards? the new stuff they did add just didnt feel like it worked or belonged. like you can now make friends and can hang out with them which if you wana keep them happy you have to do. which for being a cut throat russian who is tryin to take over a city why the hell would you be doing that? The games graphics i thought looked pretty good not ground breaking but did its job. the online mode was ok had ALOT of different game modes to choose from . none of the game modes i felt are any thing long lasting but kept me entertained for a week or so . the most fun i had was the free roaming co op me and friends had alot of fun starting a war with the cops and seeing how long we could survive. though it makes you wish they had a story mode co op how cool could this game coulda been if you and 4 buddys coulda played through the story mode like that? i woulda probubly given this game atleast a 8 if it had that. the game as is i felt was just ok felt to recycled in the end and nothing new and exciting was really added to it . for a next gen GTA game i was really hoping they would try and redifine GTA . i dont know how this beat out Fall out 3 for GOTY. i hope rockstar does a better job with GTA5.\
2008,GTA 4,"Not as good as San Andreas. Being stuck in the one city is dullsville, and it lacks the epic scale of its predecessors (where were the epic car chases jumping over huge obstacles?)."
2008,GTA 4,"GTA IV was good, I enjoyed playing and spent a good couple of days on it, however it wasn't enough of an improvment to GTA: San Andreas, they even removed the things that made that game great, you run slower and with seemingly less control, a car tapping your leg deals you damage, which is really annoying, they removed the availability to use planes, and the world was smaller. The two DLCGTA IV was good, I enjoyed playing and spent a good couple of days on it, however it wasn't enough of an improvment to GTA: San Andreas, they even removed the things that made that game great, you run slower and with seemingly less control, a car tapping your leg deals you damage, which is really annoying, they removed the availability to use planes, and the world was smaller. The two DLC stories weren't that good either, mediocre stories that cleared up only one or two scenarios in the main game, overall, they removed more than they added.\"
2008,GTA 4,this game is such a downgrade from san andres there are barely any weapons the characters are annoying the map isnt that good or big its too realistic the mini games are boring the cover system is bad and there is nothing to do in the game after you complete the story on the bright side the shooting is better in this game because it actually uses the trigger buttons instead of the O and orthis game is such a downgrade from san andres there are barely any weapons the characters are annoying the map isnt that good or big its too realistic the mini games are boring the cover system is bad and there is nothing to do in the game after you complete the story on the bright side the shooting is better in this game because it actually uses the trigger buttons instead of the O and or B button the online play is also fun and a good addition with a bunch of different modes and when you shoot people in the game where ever the bullet hits affects the person but this game is very lackluster compared to earlier installments if wasnt for multiplayer and the gun physics id give this a 0\
2008,GTA 4,The best game ever made on the xbox 360. Great story. Amazing open world with endless exploring.   This game was well designed and a lot of thought was put into it's creation.
2008,GTA 4,"I don't get it. I really don't. I bought this game thinking it was going to be amazing because of the praise it got, but it just left me completely disappointed. It is like they stripped away all of the fun gameplay elements for a serious story and honestly, the story is not that good. I'm in no way saying this is a bad game, it is just completely overrated by critics. I tried to like it,I don't get it. I really don't. I bought this game thinking it was going to be amazing because of the praise it got, but it just left me completely disappointed. It is like they stripped away all of the fun gameplay elements for a serious story and honestly, the story is not that good. I'm in no way saying this is a bad game, it is just completely overrated by critics. I tried to like it, but I just got bored after a couple of hours.\"
2008,GTA 4,"I can understand the metascore of 92 if you've played the game for an hour. Seriously, though, the game is self-repeating and more boring than San Andreas ever was. Technically, this is just a graphic and physics improvement of GTA with the expense of nothing to do but to ignore the phone calls from your ""friends"". The multiplayer started to bore me after a couple of hours, but the singleI can understand the metascore of 92 if you've played the game for an hour. Seriously, though, the game is self-repeating and more boring than San Andreas ever was. Technically, this is just a graphic and physics improvement of GTA with the expense of nothing to do but to ignore the phone calls from your ""friends"". The multiplayer started to bore me after a couple of hours, but the single player - the real core of GTA - was playable. If you're looking for a sandbox, GTA gives you a postal-sort of fun for 5 minutes. After which you realize there is nothing to do, little to no use for the money you earn from missions and in-game bowling and other games are as dull as they sound like. I can not understand people giving a full-priced game which only contains better graphics and physics a full 10, or even 9. Truth be told, GTA IV was successful solely because of the Rockstar's mastery of hype and the thirst for another Grand Theft Auto. Nothing more. The story of Niko Bellic is generic and the game itself isn't even close to 9/10. Fanboys aside, you'll enjoy the first playthrough but in the end it leaves you 50 bucks poorer and a bad taste in your mouth because of the praise from critics and GTA disciples alike.\"
2008,GTA 4,"Instant classic, tons of missions, fun gun play and great car chases.  The story is great and this game is brutal in a classic rock star way.  A few let downs about this game, no garages to store more than two cars, no gym to change appearance, and a few other things that were left out that I liked in the other gta series. But its still a great game overall."
2008,GTA 4,"The biggest problem with the game is the controls. Could they have made driving not feel like a chore? And because they put the cheat system in the phone, its very difficult to access. San Andreas is better because it had more weapons, better controls, and better cheats. San Andreas has a jetpack and flying cars cheats and other great ones. Does GTA 4 have any of this? No."
2008,GTA 4,"I suppose I understand the appeal of these open world games but some games are not for everyone. I have never been a fan of GTA or Saint's Row and this is not changing my mind. It's boring. Good story, bland gameplay. The humor kept me going"
2008,GTA 4,"i bought this game after buying saints row 2 which was actually gun. whilst i appreciate the fact that this game is extremely realistic, i feel that is also it's downfall that they went for realism over fun. pretty much everything i can do in this game i can do in real life except be russian and shoot people and i have no strong desire to do either. the story is good but small in scalei bought this game after buying saints row 2 which was actually gun. whilst i appreciate the fact that this game is extremely realistic, i feel that is also it's downfall that they went for realism over fun. pretty much everything i can do in this game i can do in real life except be russian and shoot people and i have no strong desire to do either. the story is good but small in scale compared to other games nowadays and it didn't really feel like i'd accomplished much when i'd finished with it. imo san andreas was better and this has probably put me off the future installment because it looks just as unjustifiably dull.\"
2008,GTA 4,I didn't buy this game but I played it when I was at my friends house. From what I played the story wasn't very interesting. I didn't really like the shooting and as for the jumping it wasn't top notch. The only thing I found fun was driving around at high speeds and jumping off high ledges. It got boring for me fairly quickly for me.
2008,GTA 4,"You will play this game for about 4 or 5 hours before throwing your controller at the wall. There is NO checkpoint system. EVERY SINGLE OTHER GAME has some sort of checkpoint system, but in this game you can die at the very last part of a mission (which could range from 5-30 minutes) and start ALL OVER. Hey though, at least I found out that the game DOES relieve stress, because afterYou will play this game for about 4 or 5 hours before throwing your controller at the wall. There is NO checkpoint system. EVERY SINGLE OTHER GAME has some sort of checkpoint system, but in this game you can die at the very last part of a mission (which could range from 5-30 minutes) and start ALL OVER. Hey though, at least I found out that the game DOES relieve stress, because after starting the same mission over again for the 14th (more or less) time, I went on a killing spree, and it made me feel more relieved. The game is also incredibly repetitive. I can give you the mission layout for almost all, no ALL the missions. Step 1:Something to do with a car. Always. Step 2.Something to do with a car/firefight. Step 3. Something to do with a car/firefight. That's how ALL the missions work. Its incredibly boring. Your phone is also a pain. About every 30 minutes mid-game someone will call you and want you to do something. If you don't do it, they start to dislike you. I would focusing on finishing the horrible story mode first so you can go and hang out with real friends. But, all is not terrible (most of it is though) because of the endgame where you can roam around Liberty City. There is hours upon hours of extra content after you beat the game. The multiplayer is also really good. Its fun to get a friend and just roam around Liberty City. But the terrible story-mode is so terrible, you shouldn't pick this up, unless you find it in the bargain bin for around 10$.\"
2008,GTA 4,"A definate step backwards from my personal fave San Andreas. I really don't understand how this crap got a positive score from the ""Critics"" bunch of shills they are. This is one of the most overated games of all time and I love GTA, but this game is a solid step backwards right into a pile of dog S*it."
2008,GTA 4,"I don't understand the reason for that all the people love this awful game, the story is different in all the games, but all the games be same, kill, kill, kill, and kill this game is boring, Rockstar Games do better things, but GTA is one of the most boring sagas."
2008,GTA 4,"GTA4 is one of the most overrated and quite Liberal games in history. An example, the ingame TV playing ""Space Republican's"" a cartoon which mocks and portrays republicans as warmongers taking over alien planets and killing their people out of stupidity and for fun. Another example, the ""Talk radio"" channel that can be heard while in any car portraying ""Freedom loving American's"" asGTA4 is one of the most overrated and quite Liberal games in history. An example, the ingame TV playing ""Space Republican's"" a cartoon which mocks and portrays republicans as warmongers taking over alien planets and killing their people out of stupidity and for fun. Another example, the ""Talk radio"" channel that can be heard while in any car portraying ""Freedom loving American's"" as sexist. They even go so far as saying ""Men are the superior gender and women deserve whatever damage they get from men.""   Almost all of the plot has Liberal undertones.  Almost all of the pun's are now outdated and tired.  One such joke is that the ""President[at the time Bush"" blocked off part of the city due to being afraid of a terrorist attack that doesn't exist.  This game's ""jokes"" makes no sense in our modern times. Only Jon Stewart watching brainwasted immature dorks would find these joke's funny.  Do not waste your money for a ""cinematic"" experience, the gameplay just plain sucks.  In a game that should be about the sandbox experience and freedom to do what you want to do- One still feels the very linear push to only do what the game's developers make you do and nothing else.  Nothing even remotely fun gets unlocked unless you do pointless storyline missions with a less than immersive plot/story-telling atmosphere. The whole game feels like a giant series of tutorial missions where you do whatever you are asked and anything else is wrong.  The Critic's are wrong, this game is garbage.  Go buy Saint's Row 2 if you really want a fun sandbox game that let's you be in control and do whatever you feel like doing.  Also, Just Cause 2 is a fun game if you get a chance, even though it is repetitive at times.\"
2008,GTA 4,"Severely over-rated game. Repetitive, extremely bland, no great story and no character anywhere near memorable.3, vice city and san andreas were all good because they were ahead of their time and did things no other game had done before. 4 was just boring."
2008,GTA 4,it's just not the  tipe of game i like graphics aren't the best game play is not that good cars suck hitting things with cars are just terrible but good car chases and it's fun driving a helicopter and a boat
2008,GTA 4,"This is a best game since,i play the xbox 360 is avery very good game and doesn t have any error with the game. This is a expetacular and the best productions of rockstar  games. i recommend."
2008,GTA 4,"People need to stop living the ""2008"" hype and start to see this game for what it really is. GTA IV is a okay game with wasted potential. This new game of the acclaimed GTA franchise could have been even more exciting and ""mind-blowingly"" fun than GTA San Andreas, but it fails miserably for the sake of ""realism"". Dear Rockstar, if i wanted to eat a hotdog on the f#cking street, talk on thePeople need to stop living the ""2008"" hype and start to see this game for what it really is. GTA IV is a okay game with wasted potential. This new game of the acclaimed GTA franchise could have been even more exciting and ""mind-blowingly"" fun than GTA San Andreas, but it fails miserably for the sake of ""realism"". Dear Rockstar, if i wanted to eat a hotdog on the f#cking street, talk on the phone with people that i don't care about; going to lan houses and forced to go to extremely boring places like theaters i would have done it. Why i didn't make any of those activities ? Because they are BORING! That's why i play videogames. I admit that GTA San Andreas was compromised with reality at a certain level, but it also gave you full character costumization; the possibility of buying houses; learn karate movements; costumize cars; fly airplanes; awesome radio stations; much more cool places to explore along with interesting characters and missions. GTA IV doesnt have any of that, instead, we have boring stuff like playing darts and surf on the internet. Actually, you won't remember almost anything of the game besides the graphics, city and multiplayer. Nearly all the characters are boring or just irritating. God, i hate Roman so much that i would be able to punch a kid right in the face if that could shut Roman's mouth permanently. I also can't stand the ""overweighted"" accent of Niko Bellic, despite of how hard i tried to like him. Most of the other characters are always asking favors in desesperate and annoying ways. In GTA San Andreas, the missions with Sweet felt natural, like if you were helping a friend. In GTA IV, people sometimes screams(literally) for help as if you owe them a favor or something like that. Maybe i'm being too nostalgic, but the thing is that GTA SA was way more fun and had much more likeable characters (except for Catalina). The great part of the missions in GTA IV follows the logic: ""get a car - go to a place - kill thousands of people - return"", with that ""little to no variety"" you can get easily bored after a couple of hours. The city is brown and ugly, sorry but it's true. The ""euphoria"" thing makes Niko move sooo slow that is almost painful to watch. ""Because that's realistic"" - Rockstar would have think. The combat system is an improvement over the old GTA games but the super slow ""pseudo-realistic"" movements ruins the flow of the battles. If all of this would not be bad enough, the frame rate is always an issue. Multiplayer is multiplayer. Let's be honest, you know what to expect: ""deathmatch"",""team deathmatch"", a ""sandbox"" multiplayer mode where little psycopath kids can have fun by creating hell on earth on NY streets and etc. Even 7 for this game feels like a generosity, but the game can be actually fun sometimes. I'm glad to see at least a 7.9 user score on metacritic, it means that not all the people here have ""half-brain"". If most people out there where more critic with these game, we wouldn't be living on this ""over-casualizated attack of the modern warfare clones "" age of videogame industry.\"
2008,GTA 4,i think Grand Theft Auto is appropriate for ages 10+ the reason why is because you can censor all the bad language. This is also much like the game saints row it is very similar to Grand Theft Auto and Saints row is also not that bad i recommend it to. so this is my opinion im funzoid and a think Grand Theft Auto is a appropriate game THANKS!
2008,GTA 4,"So boring.  Unless I'm in a room full of people who have absolutely no desire to have a turn, and are encouraging me to hit that old lady with my firetruck, then it's hard for me to play this game for more than ten minutes."
2008,GTA 4,"THIS IS THE BEST GAME OF ALL TIME. this game is the best game of all time if you are looking for a reason to buy this game.STOP wasting your time and GO GET THE GAME NOW! The story is one of the best stories in gaming history, you slowly get to know your cousin and start making friends for Niko. After some progression in the game you start to love the characters and their beautifullyTHIS IS THE BEST GAME OF ALL TIME. this game is the best game of all time if you are looking for a reason to buy this game.STOP wasting your time and GO GET THE GAME NOW! The story is one of the best stories in gaming history, you slowly get to know your cousin and start making friends for Niko. After some progression in the game you start to love the characters and their beautifully created dialogs, you will love every single mission in the game, you will love the little details at every place in liberty city, you will love the side missions, you will love the dating missions, you will love to explore liberty city and just see how the pedestrians walk and talk over the phone or the fat cops that run past you chasing a thief. This game is one of those games you must play if you consider yourself a GAMER.\"
2008,GTA 4,"GTA4 is the definition of perfect. This game does everything right from story telling to gameplay to interesting characters to driving mechanics and graphics. Nico Bellic is such an awesome character and his cousin Roman is so funny. You start the game having just arrived in liberty city helping Roman with his taxi business doing odd jobs, but before long you meet a ton of differentGTA4 is the definition of perfect. This game does everything right from story telling to gameplay to interesting characters to driving mechanics and graphics. Nico Bellic is such an awesome character and his cousin Roman is so funny. You start the game having just arrived in liberty city helping Roman with his taxi business doing odd jobs, but before long you meet a ton of different characters and end up doing a variety of missions including collecting outstanding debts, driving people from place to place and killing people on demand. The missions are mixed and varied so you will never get board. If you don't have this game in your collection you should go out now and buy it today.\"
2008,GTA 4,"This game, the best in the GTA series to this point, is wonderful. It has great open environment play and awesome missions as well. Rockstar made a great one here."
2008,GTA 4,"I don't know why people hate on this game so much, I still play it constantly , just to drive around and cause mayhem, never finished the story, just played it enough to open the city's. Just messing around in an open world, with all the freedom to do what you want earns this a perfect 10 in my book."
2008,GTA 4,It truly smashed the hype and shocked the critics. GTA IV is a game that MUST be experienced even if you haven't liked the game in the past... And what's better is that there is more to come. The DLC will be here around August and we can't wait!!!
2008,GTA 4,"Very cool game with style, you feel like your into this criminal things, the radio is like real, there are a lot things do in this game."
2008,GTA 4,"Rockstar have a reputation of creating great open world games, with worlds that feel alive and interesting stories. Enter Grand Theft Auto IV, the first in the long running GTA franchise to be released for Xbox 360 & PS3. You play as Niko Bellic, a European immigrant searching for a new life with his cousin in the land of opportunity. Unfortunately for them both they live in Liberty City,Rockstar have a reputation of creating great open world games, with worlds that feel alive and interesting stories. Enter Grand Theft Auto IV, the first in the long running GTA franchise to be released for Xbox 360 & PS3. You play as Niko Bellic, a European immigrant searching for a new life with his cousin in the land of opportunity. Unfortunately for them both they live in Liberty City, Romans gambling addiction gets him and Niko in some deep **** and digs up the past Niko tried to leave behind. Yet another amazing game from Rockstar and another great GTA title\"
2008,GTA 4,Just play the story missions and when your done with then roam around Liberty City with the amazing music in this game. Last but not least play the multiplayer then you'll exactly why this game is amazing can't wait till Grand Theft Auto V!
