Year,Game,Review
2010,Red Dead Redemption,"Red Dead Redemption is a original thriller of Rockstar, is true ... His immersion, graphics effects, his soundtrack and epic love your way to practically all types of players.John Marston is a great character and justifies this in the wonderful storyline that the game provides. The missions are well balanced and many things are new at this game.It's amazing how Rockstar managed toRed Dead Redemption is a original thriller of Rockstar, is true ... His immersion, graphics effects, his soundtrack and epic love your way to practically all types of players.John Marston is a great character and justifies this in the wonderful storyline that the game provides. The missions are well balanced and many things are new at this game.It's amazing how Rockstar managed to faithfully reproduce the old-with this primacy. It's really one of the greatest games of all time.Since I have so much to write, my grade is 9 to why it could not be less than that. It's a review from Brazil, take care world ! =]\"
2010,Red Dead Redemption,"Red Dead is a brand of its own, hosting a massive world of rustic locales, interesting npcs, and beautiful graphics. What it does best though is it captures the Western feel of cinema, something very few games have ever done right (if ever). A long game depending how you play, which is very ambiguous and up to the player. Whether your hunting, capturing a bounty, free roaming, or justRed Dead is a brand of its own, hosting a massive world of rustic locales, interesting npcs, and beautiful graphics. What it does best though is it captures the Western feel of cinema, something very few games have ever done right (if ever). A long game depending how you play, which is very ambiguous and up to the player. Whether your hunting, capturing a bounty, free roaming, or just killing innocents, Red Dead has something for everyone; the cowboys, and the cowboys at heart.\"
2010,Red Dead Redemption,"Fantastic game, a GTA beater I don't know. If your looking for an interesting, new, different open world game then you could not go wrong with RDR. If your interested in cowboy movies and you have a small interest in computer games, then this will turn you in to a gaming addict, If your interested in computer games and have a small interest in cowboy movies then you will love this game. IfFantastic game, a GTA beater I don't know. If your looking for an interesting, new, different open world game then you could not go wrong with RDR. If your interested in cowboy movies and you have a small interest in computer games, then this will turn you in to a gaming addict, If your interested in computer games and have a small interest in cowboy movies then you will love this game. If your just interested in computer games, then there's a good chance that you will love this game anyway.\"
2010,Red Dead Redemption,"Rockstars best game. This game is so much better than all their other games in every aspect (apart from L.A. Noire which is much more innovative). Shortly: it's GTA: Cowboy but with a lot of improvements.The game has amazing graphics, some of the best characters in a video gamer ever, a quite good story, great gameplay, dynamic environment: you can go hunting, saving people, killingRockstars best game. This game is so much better than all their other games in every aspect (apart from L.A. Noire which is much more innovative). Shortly: it's GTA: Cowboy but with a lot of improvements.The game has amazing graphics, some of the best characters in a video gamer ever, a quite good story, great gameplay, dynamic environment: you can go hunting, saving people, killing people, stealing stuff, robbing stuff, catching criminals etc etc ... and all this feels really realistic and alive. The only thing I can bash on is that it's still the standard (in the main quest) go from ""point A to point B"" thing. There is no real choice on how to do a mission which feels very linear to the rest of the game. But anyhow, it's one of the best games ever and it's definatley Rockstars best game. Love it.\"
2010,Red Dead Redemption,"This is not only the best game I have ever played; I think it belongs in a new class.  Nothing else has come close.  It is the most immersive open world experience out there.  The graphics are stunning graphics, the voice acting excellent, and the sheer number of interesting activities is mind-boggling.  This is not simply GTA with horses, it is a significant leap ahead."
2010,Red Dead Redemption,"Dull. This is the best word for this game. Sorry, but I am not interested in skinning racoons, or riding MILES across plains to get to the next shootout. Yes, beautiful, atmospheric, clever, well made. But dull."
2010,Red Dead Redemption,"Never was a fan of GTA series but a big fan of Westerns. So I was intrigued at the concept of a sandbox game mixed with a Western background. The result was one of the best gaming experiences ever. The storyline is greatly influenced by classic Western movies like The Good, The Bad, and The Ugly. Plus, the soundtrack is one of most memorable pieces of music I've had the pleasure of listening to."
2010,Red Dead Redemption,"So, this is one of the best games I've ever played, hands down. It's not the grudgingly good score some give games that are rated well but not quite as enjoyable as expected, nor is it one that I am fanboyish about because I just happened to be in the perfect mood for it one sleepless night. Those games, and we all know there are plenty of examples of each, all have something to improveSo, this is one of the best games I've ever played, hands down. It's not the grudgingly good score some give games that are rated well but not quite as enjoyable as expected, nor is it one that I am fanboyish about because I just happened to be in the perfect mood for it one sleepless night. Those games, and we all know there are plenty of examples of each, all have something to improve on. Yet RDR has nothing to improve on, it simply gives us a living, breathing world, and lets us romp around in it like the heroes of westerns would have, but with the self-conscious modernist philosophical twist Rockstar showed more crudely in GTA. The societal commentary is there, but more intelligent and not as nihilistic or snarky as in GTA. Much more consistent message and world all around here.So, the GTA formula is inevitably what this game will be compared to by anyone who ever played Rockstar's stuff since GTA 3. And it's a fair comparison because it's superficially just like GTA, but, unlike GTA, it is quite refined in action. There is no tedious travel because you can quick travel with a minimum amount of downtime, yet you can appreciate the landscape if you wish by just riding toward the sun and seeing where it leads you (try it at sunset, it's pretty and it's fun).The GTA formula could not, IMHO, get much more refined than this, because not only is it convenient, but it encourages you to explore and has a TON of stuff for anyone who wants to go outside the storyline and play around. There are 10 ranks in 4 different categories of various tasks, in hunting, shooting, picking herbs, and treasure hunting. I love all these activites, and it's fun to work on them because they feel so natural in conjunction with running around across the landscape.So rather than rehash what you can read in dozens of professional reviews, I guess I want to say, to clear away all the informational overload, how I react to this game overall, and how it fits into the landscape of gaming these days. This game is more like Oblivion than any other, I believe, because its best character is the world in which everything takes place. Except unlike Oblivion, its polish, detail, and mind-boggling variety will even impress the most pissy, jaded critics. The world has a personality of its own, and there are two basic themes that shine through this entire experience - a rustic nostalgia we all love from the best 50's westerns, and also the kind of serious humanistic character-driven drama we get from the best modern cinema. There are plenty of examples of both in this game, which is one of the biggest reasons that it succeeds so well, that it does not simply flip the bird to everyone the way Grand Theft Auto did. There is depth and maturity in, not only the story, but the whole world and style. This, folks, is a video game world if there ever was one, not just a haphazard collection of missions - so get it already if you have a PS3 or 360 and if you love quality games. And, on a side note, if jaggies bother you in your games you will have to get used to them, especially for the PS3 version, which has quite a bit of aliasing that distorts the otherwise beautiful landscape. Odd since the PS3 is so much more powerful with exclusives. As a PC gamer I am especially picky about graphics, but even compared to many other PS3 games the jaggies are pretty noticeable, and I heard the 360 version's graphics are smoother.To close, I did read about the exploitation of the Rockstar SD employees by executives, and I think it's a travesty - if someday a Rockstar SD employee might read this review, the silent majority of gamers wish you could've been given an extra year to make this game if that meant you could've worked a reasonable work week. To think that the few hundred men and women who made one of the greatest games of our generation had to worry about their labor rights being upheld is simply ridiculous. But in the end we all appreciate your blood, sweat, and tears, and we hope you continue to do more fantastic work in the future. The game speaks for itself.\"
2010,Red Dead Redemption,"I don't think I've ever grown to care so much about a character as I did with John Marston. The story is so well crafted and every character feels so believable. I've never liked ""doing nothing"" in games, but I'd rather do nothing in this game than do something in most games. I understand if some people think this game is hyped and don't enjoy this. But everything in this game is just soI don't think I've ever grown to care so much about a character as I did with John Marston. The story is so well crafted and every character feels so believable. I've never liked ""doing nothing"" in games, but I'd rather do nothing in this game than do something in most games. I understand if some people think this game is hyped and don't enjoy this. But everything in this game is just so beautiful and well thought out. Quite buggy from time to time, but nothing too serious. An incredible cowboy simulator, I really really got into the western feeling. Riding is incredible and missions are great! This is the first gime where I really cared about doing everything 100% because I couldn't stop playing it. Also, when the game was over I felt sad for days - I'm not kidding. There was such a big emptiness and I wish I could erase my memory and play it from the beginning. Truly a masterpiece in gaming, much better than GTA IV.\"
2010,Red Dead Redemption,"This is a spectacular game, and did not disappoint at all.  I had trouble putting the controller down every time i played. It is an easy 10 out of 10."
2010,Red Dead Redemption,A very immersive experience. The world feels so alive and authentic.This along with the time period and a strong cast of characters allow for an engaging story. The gameplay is a lot of fun and typical of a rockstar game.
2010,Red Dead Redemption,"I am speechless. This game is jaw dropping and a strong entry from Rockstar. Play it on HD if you can, you will love the sceneries and those simple moments just galloping through the fields. Subtle things take little to almost nothing away from the experience. A solid soundtrack and a cleverly written story that climaxes to a fulfilling ending that blends the love of a man for his familyI am speechless. This game is jaw dropping and a strong entry from Rockstar. Play it on HD if you can, you will love the sceneries and those simple moments just galloping through the fields. Subtle things take little to almost nothing away from the experience. A solid soundtrack and a cleverly written story that climaxes to a fulfilling ending that blends the love of a man for his family and the overpowering hand of the system that breaks the soul of man. I can't say anything anymore, it is unjust. Go out and get it and play the whole story, do the side quests, they're fun; and you'll have an experience like no other. I give this game a solid 10, for its direction and cinematography, strong dialogue, and rich thrilling western experience.  HD must.\"
2010,Red Dead Redemption,"For me this was pretty much everything GTAIV wasn't... an immersive story line with a new world that was exciting to explore, from the mountains all the way down to the lush green plains and then the rolling deserts... The zombie add on was also truly great, changing the world enough so that I wanted to go exploring again to find the yeti's the four horses of the apocalypse... and manyFor me this was pretty much everything GTAIV wasn't... an immersive story line with a new world that was exciting to explore, from the mountains all the way down to the lush green plains and then the rolling deserts... The zombie add on was also truly great, changing the world enough so that I wanted to go exploring again to find the yeti's the four horses of the apocalypse... and many other little hidden gems! One of the best sandbox games ever\"
2010,Red Dead Redemption,"Let me just say this: Red Dead Redemption is an AMAZING game! , i dont know why some people hate it, i honestly think its one of the best games this gen, I recommend everyone to buy it especially if you like open world/action games"
2010,Red Dead Redemption,"Definitely one of my favourite games of all time, the story was well told and the characters were likable, it also built up to a fantastic ending. The gameplay is very similar to Grand Theft Auto 4, however the game adds a few little tweaks and touches to set it apart, most notably the cover system has been heavily immproved as has the shooting, platforming also has a slight emphasis inDefinitely one of my favourite games of all time, the story was well told and the characters were likable, it also built up to a fantastic ending. The gameplay is very similar to Grand Theft Auto 4, however the game adds a few little tweaks and touches to set it apart, most notably the cover system has been heavily immproved as has the shooting, platforming also has a slight emphasis in the game which can be slightly irritating due to Marston's occasionally sluggish movement, however as it isn't brought up often it can be forgiven. Horses take over from the cars of GTA and are a welcome improvement, easy to control and after a few minutes of riding around in the Wild West you'll be shooting from horseback like a true outlaw. Missions vary, with some asking you to assist a rebellion and another (delightful) mission letting you rob a train. However many levels, such as the train level, that offer interesting elements are brushed over and do not reappear, which can be slightly disappointing. The graphics are phenomenal. The deserts, plains and settlements of RDR look beautiful, and the animals and characters populating them are equally impressive. Thanks to the brilliant engine behind the game's physics, NPCs react incredibly realistically to being shot or falling. A shot to the shoulder, for example, will throw back the character, shoulder first whereas a shot to the leg will topple them, leaving them to limp away. The gritty, dark streets of Liberty City have been replaced by the Old Western states of West Elizabeth, New Austin and Nuevo Paraiso, allowing you to trek through Mexico as well as North America. All three locations offer varying terrain, environments, people and wildlife, for example West Elizabeth, the northernmost location offers dense, snowy forests populated by bears and deer as well as a large town full of posh citizens, whereas down south in Nuevo Paraiso, the land is covered with deserts and canyons as well as lower class villages, and Bobcats. The weapons are fun to use and get better as you progress through the story, the downloadable Explosive Rifle being a highlight. The multiplayer is also enjoyable and incredibly satisfying to succeed in. When you first hit the square button you'll be thrown into a free-roam session in which you can roam around performing challenges, breaking the law or just wandering. Alternatively, once dropped into free roam you can open the multiplayer menu by pressing the SELECT button and choose from several game-types (added to with DLC), these generally consist of Teamdeath Match, Deathmatch, and an interesting mode called ""grab the bag"", it's essentially capture the flag but with a slight twist, the bag weighs a little and slows your character down, you're also limited to a handgun when carrying the bag so it's helpful to ask your teammates for aid at that point, however this game mode can also be played without teams, allowing you to pick up multiple bags and eventually break your shoulders (that was a joke). Another interesting dynamic to multiplayer is that most of the matches begin with a classic Mexican standoff, in the case of team games both teams stand opposite each other and in free-for-all games, players stand in a circle. The seconds leading up to these standoffs are intense and the standoff itself is very satisfying to win. The team that succeeds in the standoff is given a head start, also.Overall the game is excellent, yes it's held back by a few minor flaws but they're hardly game breakers. If you have a PS3 (or an XBOX for that matter) you should buy this game, perhaps buy the GOTY addition as that includes all of the brilliant DLC packs (Undead Nightmare is unbelievably good) and isn't much more expensive.\"
2010,Red Dead Redemption,"This game is beautiful. The vast landscape, the bustling western towns, the dynamic characters, this game is one of the greatest of this gen. Good job, Rockstar."
2010,Red Dead Redemption,"As far as games go, it doesn't get much better than this one. The graphics are, at times, strikingly beautiful. The game is also unbelievably well written and acted, there were a couple times during this game which almost made me tear up. Gripping, intelligent, and fierce. A great game all around. Oh, yeah, and it's fun as **** to play."
2010,Red Dead Redemption,Great game. Main story is linear but pretty long and interesting. It remainds me movies like Unforgiven. There is large world with a lot of things to do and plenty of side task/quests. If you like TPP action games you have to play it.
2010,Red Dead Redemption,"A great, great game! RDR takes you to the western world with perfection. John Marston is one of the best characters ever in video games history. Open world, tons of missions, great gameplay, awesome graphics and a soundtrack that makes the experience more immersive! if you have a PS3 or a XBOX360, go and buy this masterpiece! RDR is one of the 3 favorite games of all time (for me)."
2010,Red Dead Redemption,"Unquestionably one of the best games ever made, nothing combines action, story-telling with an old-west feel like RDR. People may say that GTA 4 is better than RDR, but Niko is just some petty criminal, whereas Marston is fighting for a just cause."
2010,Red Dead Redemption,"The game is nice for a 3rd person shooter. The game allows you to free roam with some interesting finds to give you some side quest as sharp shooter, gatherer, etc. The main story is nice to follow with an end that I didn't predict. To play a GTA game settled in the west was a nice change."
2010,Red Dead Redemption,"Very well thought out game, has a great story line all the way to the end, enough different weapons to make it interesting, i personally prefer the GTA games however this was definitely worth buying. I enjoyed it to the very end."
2010,Red Dead Redemption,"By now you probably know all about Red Dead Redemption. It had a harsh development life at Rockstar, it won all the awards and it's ""awesome."" But you haven't bought it yet - so you're probably wondering if it's for you. Here's some perspective. If you felt disappointed, bored or simply satisfied and done with the last GTA than you probably won't find much to love with Red Dead Redemption.By now you probably know all about Red Dead Redemption. It had a harsh development life at Rockstar, it won all the awards and it's ""awesome."" But you haven't bought it yet - so you're probably wondering if it's for you. Here's some perspective. If you felt disappointed, bored or simply satisfied and done with the last GTA than you probably won't find much to love with Red Dead Redemption. No, it's not fair to call RDR simply GTA on a horse but it does play much like it. There is an interesting story here, the world feels alive and is gorgeous, there's plenty to do but in the end the game plays very similar to GTA. That is a good or bad thing. Additionally while the overall story is interesting and engrossing it takes its time to progress. It started, something happens at the 4ish hour mark and another thing happens at the 8-9 hour mark. Nothing is happening in between. Nothing. So what goes on there? Favor quests. Do you know those sidequests games throw in with strangers asking you for a favor? Yeah, most of RDR's main quests are just like that. You'll meet someone, they'll tell you to do something and you'll need to do it. The main character will begin commenting on how ridiculous this is in the 6th or 7th hour of this constant favor quests which doesn't make it ok. It feels lazy. ""I'll help you if you do this...now this...great! Now let's do this! Ok. I have a friend. Go see them and do this and they'll help you. I have to go and can't."" Get used to that. For all there is to do in RDR I've been focusing on the main missions simply because they already feel like side missions so I have no desire to do extra favors for extra goodies on the side and the game is pretty long which is good (10th hour right now) but they could have made the missions more story or main character oriented. The combat is good, this is a great shooter at it's core. You can also use a bullet-time system to mark enemies and do quick executions. You can fight on your horse. You'll lasso and tie enemies from afar. Occasionally you'll make important decisions. You'll enjoy horse riding from mission to mission although there comes a point where it takes too long and gets a bit old, so you'll probably switch to the instant travel option in the menu. There are some fun games to play, old movie shorts to watch, and some system to buy property for money but you'll never need it. I've never needed to worry about money, buy health or buy a weapon...but if you want to it's there. There's multiplayer in here too but it feels as unpolished and fun as GTA's multiplayer - so can decide on that for yourself. So is Red Dead Redemption for you? This is a game worthy of it's hype. The story is good, the voice acting is even better, the graphics are usually gorgeous and the gameplay is topnotch. It appeals to a mass audience and is a better package than most games last year. Is it worthy of the hype? Yes and no, for reasons I've noted. If you're interested in cowboys, love GTA or want a deeper action experience then give it a try. If you don't like games with a ton of excess fat that is labeled as ""depth"" or if you've had enough of the GTA sandbox-littered-with-favor-missions setup than you will not find much to enjoy here. While it is a better overall package than most games last year I'd have to give it an 8/10 at most due to some lazy structuring, extremely slow pacing and poorly implemented mechanics.\"
2010,Red Dead Redemption,"Nowadays sanbox games are as common as never before and most of them don't do much do be diffrent or unique. The gta series is recycled and other sandbox franchises try to imitate it. Red dead, although from the same developer, is nothing like that and is in fact the best sandbox game I have ever played. There arent many western videogames around so red dead redemption comes out as a veryNowadays sanbox games are as common as never before and most of them don't do much do be diffrent or unique. The gta series is recycled and other sandbox franchises try to imitate it. Red dead, although from the same developer, is nothing like that and is in fact the best sandbox game I have ever played. There arent many western videogames around so red dead redemption comes out as a very unique game. The gameplay in RDR is varied and goes from the regular shooting/escorting missions to sidequests and mini games. The side quests, though usually not related to the main story, are very good and interesting. There are tons of mini games of all sorts( poker, horseshoe etc.) and they are fun. The game really gets incredible with the story mission. the story is a bit similar to that in gta 4 but more subtle. John Marston is a badass but is very human( unlike Niko). You really bond with the characters so you really want to know how everything turns out in the end. The game is incredible in the sound and graphics compartments as well. The graphics are probably the best in sandbox games history and the sound fits perfectly to the game. You really feel like you are in the wild west and exploring the huge map is great. There is also multiplayer, which I didn't really like but others do, if you are intrested in that. The game has quite a few glitches and sometimes they are annoying but they are far far from being a deal breaker. Overall the game is superb. It takes an overused genre and turns it unique back again. As a whole package this game is everything you could hope for in an action game: fun and unique gameplay, great story, good sound, incredible visuals and a ton of replay value. One of my favourites this gen for sure.\"
2010,Red Dead Redemption,"I make my own Movie with it. Great Game, Great Graphic. It is easy to lose track of time.  When I will finish it, I will start again.I can not wait for the next one."
2010,Red Dead Redemption,"Ive never been a fan of the wild-west in any spectrum what-so-ever but at a knockdown price I purchased RDR after the rave reviews it had received. Rockstar have done wonders with this game. GTA4 wasn't as bad as everyone makes it but a big problem I felt was the reptitive nature within the game and this was one thing that Rockstar seems to have addressed. The missions give you a bigIve never been a fan of the wild-west in any spectrum what-so-ever but at a knockdown price I purchased RDR after the rave reviews it had received. Rockstar have done wonders with this game. GTA4 wasn't as bad as everyone makes it but a big problem I felt was the reptitive nature within the game and this was one thing that Rockstar seems to have addressed. The missions give you a big variety which is always helpful. Then there are the side-stories which once again offers you something totally different from the main storyline combine that with the alternatives of skinning wild animals, playing poker, bounty hunting, duels RDR can't be accused of lacking in terms of gameplay. As John Marston you are torn away from your family and told to find and kill one of his old friends Bill Williamson, initially the game is slow and lets you get used to everything but once you get going, if you stick with it, RDR is very engrossing. Visually it depcits the Wild West superbly. Its not jaw-dropping as such but its still impressive the detail and natural feeling that Rockstat managed to bring to the table. Multiplayer gives you the usual free-for-all with up to 16 players and theres team matches but the best part comes with the Zombie Undead DLC a genius idea that you can never go wrong with it is awesome! All in all RDR is a great game, nobody can dispute that but its a game thats a hit or a miss. Some people will love it and some will hit hate. If you stick with it it is a rewarding experience but at times it can be boring and the game is let down by quite a weak ending.\"
2010,Red Dead Redemption,"Completed this game just today. A magnificent game that improves over GTA 4 in every possible way. The graphics look more detailed, the gameplay is better and there are far more weapons to be messing about with. My only complaint is that the ending was rushed and I was let down due to the fact that the game felt much shorter than GTA 4."
