"publisher","score","review"
"The Games Machine","92","The last chapter of one of our favourite series improved over the previous chapters in every, possible way. The storyline is unique and much more consistent, and the production values (art direction, soundtrack, dubbing, graphics) are simply top-notch. The fact that the dungeons aren't randomly generated anymore is just the cherry on top."
"GamePro Germany","92","A huge, weird, elaborate, gloomy, and thrilling masterpiece and the new king of JRPGs."
"4Players.de","91","For the 20th anniversary of their role-playing saga, Atlus delivered a true masterpiece. All the elements, big or small or as trivial as they might seem sometimes, are well put together and interconnect in an almost unnoticeable manner. Plus: The presentation is plainly beautiful with a coherent colorful manga/anime art design that is a perfect fit for one of the best JRPGs out there."
"PLAY! Zine","90","Persona 5 is a great example of quality jRPG game, with a good story, great battle system and fabulous artistic style, this is a must have for the fans of the series and the genre."
"games(TM)","90","Ultimately, the rest of the Japanese RPG genre is still playing catch-up....It's stolen our hearts. [Issue#186, p.76]"
"CD-Action","90","It’s the best Persona game to date and when you reach end credits after a hundred or so hours, it’s hard not to feel the pang of sorrow when you realize that the huge, multilayered story is over and you have to say goodbye to virtual friends you’ve made. [06/2017, p.34]"
"Games.cz","90","An excellent sequel of the series that will allow you to spend a year in the skin of a high school student and during that time shape the future of the world. It offers nearly a 100 hour experience that blends JRPG with adventure, logical puzzles, and dating simulation. It entertains all the time, even though sometimes it can frustrate with its cruelty. It’s a must have for the fans of the previous games, and an ideal startup title for the newcomers."
"App Trigger","90","Persona 5 is an exquisitely put together RPG overflowing with incredible style and a main cast you will sorely miss when the game is done. It’s easily the best RPG I’ve played in a few years."
"TrueGaming","90","Persona 5 was worth the wait. The developers have delivered a classic and elegant Japanese RPG with the unique style that made Persona 5 a one of a kind game."
"BaziCenter","90","The fifth installment in the Persona series is one the best ever in JRPG genre. Everything the fans have expected, including great story, unforgettable characters, deep and satisfying gameplay and beautiful art design are on offer here. And though the game is suffering from some graphical and sound design issues, it still is one of the best JRPGs available on the market."
"Digital Chumps","90","Persona 5 will be beautiful forever. Meticulous thought and consideration has been applied to Shin Megami Tensei's durable model of dungeon crawling and Persona's paragon of social simulation, creating a brilliant pulse visible through (almost) every aspect of its performance. Keeping this pace across a formidable length is Persona 5's most impressive trick, ensuring it will steal your heart without wasting your time."
"Slant Magazine","90","Its Atlus's watershed moment—which is to say, the moment they allowed the Persona series to truly grow up and earn that “M for Mature” rating."
"DualShockers","90","Persona 5 is certainly one of the sleekest and most polished JRPGs I’ve played in years, crowned by intriguing themes, enjoyable plot twists and uplifting moments that will make you smile. While the formula did not change that much since Persona 4: Golden, this is an instant classic that I’ll remember for a long, long time...Persona 5 made me fume, cry, smile and laugh all the way through the 166 hours I played it, and that is doubtlessly a testament to the exceptional experience this ultimate Japanese high schooler simulator provides."
"The Digital Fix","90","It’s huge, but Persona 5 never outstays its welcome. If you’re a JRPG fan without a PS4, this is the game that fully justifies the purchase."
"DarkStation","90","Although Persona 5 deals with the everyday angst of your average, magic-wielding teenagers, it is epic in almost every conceivable way, from its combat to its sprawling and surprise-laden story. While some of its large cast of characters strike a sour note and its gameplay can challenge the impatient player, Persona 5 somehow manages the improbable feat of being both an ultimate reward to fans of the franchise and a perfect gateway to newcomers."
"GameOver.gr","90","It may have taken Atlus quite a long time to complete the fifth Persona game, but this was time well spent! Persona 5 is a superb JRPG filled with social messages, great gameplay and some new ideas that take the franchise to the next level."
"Worth Playing","90","Persona 5 is an improvement over the last two games in almost every way. There may be some arguments over which game has the best cast, but the mechanics, visuals and general style can't be denied. It fixes a lot of nagging flaws and adds a bunch of features that are so useful it's difficult to imagine ever playing without them. Some minor issues, including a sometimes-stiff translation and a low difficulty level, hurt the experience slightly but should only be considered minor flaws. If you're a fan of RPGs, you have to get Persona 5, which is easily one of the best games available on the PS4."
"ZTGD","90","With all the issues I had with the game, it doesn’t take away from the fact that Persona 5 is one of the best games in the series, as well as one of the best JRPGs to come out in years. The story is well told and exciting while still being emotional, the combat is fun and really engrossing and allows for some great combinations, and the presentation is both stylish and really fun. There is so much to do in this game that it would take another three pages to go over it all, and in the end, if I haven’t convinced you to pick this game up by now, I have nothing else to give you. If you’re an RPG fan by any means, you need to get this game. It’s a great time with both deep mechanics and a deep story. Not to mention, it oozes style the entire time."
"We Got This Covered","90","Persona 5 smoothly surpasses previous entries in the franchise with its stylish coat of paint and emotive storytelling."
"Gamer.no","90","Persona 5 is a game that contains all of the brilliant elements from the series. It also has made the series' most irritating concept into something that you don’t have to play, and you’ll be totally fine without it."
"Merlin'in Kazanı (Turkey)","90","Persona 5 is by far the best JRPG of the last decade. It gives a fresh sense of gameplay while still maintaining its core elements. A true masterpiece of fine arts."
"InsideGamer.nl","90","Persona 5 is more than a mix of life sim and JRPG: the game combines everything to tell an amazing story. Persona-fans expect this already, but Persona 5 takes things to the next level thanks to its intimate atmosphere."
"Gamer.nl","90","The Phantom Thieves did not just steal the hearts of their targets: also our hearts are stolen. The new cast, carefully designed dungeons and tweaks on the existing mechanics make Persona 5 the best game in the franchise."
"Attack of the Fanboy","90","It’s a spectacular RPG experience that is truly in a league of its own, and fans of the series and the genre in general owe it to themselves to check it out."
"LaPS4","90","For many people, Persona 5 is the best JRPG in years. It is a wonderful and psychological journey to the dark side of humans, with dynamic combat by turns and aesthetics that are very colorful and alive. Here you have many hours of play, activities, social links and elegance. Atlus must continue this series: it can go very far."
"Washington Post","90","What makes this weird game so irresistible is how well it juggles being a social simulator and a dungeon crawler."
"EGM","90","It’s hard not to wish that Persona 5 had taken more influence from Catherine than it did, but as the culmination of the past ten years of the Persona series, it still stands as one of the best Japanese RPGs to exist—and a visual masterpiece whose style has no equal."
"GameGrin","90","Weighing in at over 100 hours of gameplay, Persona 5 is one that you will want to spend time with. Brilliant voice work, a decent translation and solid gameplay mechanics make this one of the best RPGs I’ve played in a long time."
"M3","90","After more than eight years Persona 5 is finally here – and it is well-worth the wait. The lengthy adventure never gets boring thanks to a fantastic combat system, great characters and lots of different things to do. While it may not be perfect, it is the best and most accessible Persona game yet – and the best Japanese role playing game in many years."
"Polygon","90","It successfully pushes this series to new heights of polish, allure and charm. It has a few blemishes, enough to distract a bit from the intriguing and weighty themes that the game wrestles with. But even through the rough patches, Persona 5 doesn’t give up a drop of its colorful personality."
"Trusted Reviews","90","Persona 5 is one of the best JRPGs in recent memory, overflowing with originality, entertainment and straight up weirdness. It’s pretty damn good."
"GameSpot","90","It's stuffed to bursting point with gameplay ideas and presentation flourishes--there's an overwhelming level of artistry in every part of Persona 5, making it a truly standout entry in the series. It's a refined, effortlessly stylish RPG that will be talked about for years to come."
"Stevivor","90","Persona 5 is a beautiful balancing act; one that feels eternally stressful unless you give in and enjoy it rather than aiming for the perfect run."
"Destructoid","90","If you didn't dig Persona 4, this is your gateway back into the Velvet Room. Persona 5 manages to differentiate itself not only from the rest of the market, but its own franchise in a lot of standout ways."
"Eurogamer Italy","90","Persona 5 is an amazing experience. It mixes dark and mature stories with light-hearted settings and characters, some deep game mechanics and lots of stuff that helps the player to suit more the game. In few words: one of the best JRPGs this generation."
"Hardcore Gamer","90","Not everything is perfect, though as many of the characters and their roles too closely resemble that of how Persona 4 is set up, and managing so many relationships at once can occasionally feel like busy work."
"Metro GameCentral","90","One of the best role-playing games ever made, Japanese or otherwise, and beyond that simply one of the most stylishly told interactive stories you’ll ever experience."
"Game World Navigator Magazine","88","Persona 5 is an incredibly rich, detailed and nuanced fantasy JRPG/school-life sim that may very well take more than 100 hours to complete. A must-see for everyone except people with strongest aversion to Japanese culture. [Issue#220, p.78]"
"RPG Fan","87","Persona 5 is not nearly as subversive nor as smart as it wishes it was, but it's stylish as hell and a gripping ride. Worth the wait, and worth your time."
"Video Chums","87","I must say, The Phantom Thieves surely stole my heart as I've had a ton of fun with Persona 5. However, a few nagging features and the fact that the dungeons could use a little more complexity means that it doesn't quite top my list of favourite JRPGs."
"NZGamer","85","There’s an excellent 50-hour game in here, but being needlessly stretched out to the three-digit mark waters down the whole experience. If it earned its size and made good use of the time, that’d be one thing, but Persona 5 spends far too much time treading water. In trying to be more, Persona 5 ends up being less, and we’re left with a game that’s simply very good, rather than the masterpiece it deserves to be."
"CGMagazine","85","It’s an easier experience with a story that’s markedly simpler than past entries, but Persona 5 is still operating on a whole different level than its peers. A simplistic yet ultimately winning JRPG with loads of content."
"JeuxActu","85","Persona 5 is clearly one of the best J-RPGs of its generation with a reworked combat system that adds a lot of rhythm, and the whole side of the student life at the academy. The only drawback is the dated visuals."
"The Jimquisition","85","As someone who has spent a lot of time with the Switch recently, and who loved the hell out of the Vita during that year or two it was getting regular games released on it, I really did find myself at times wishing this game had some kind of portable version. It just felt like the social life aspects of the game might have been more at home when I experienced them on the Vita in P4G...Still, the fact that’s my biggest complaint in 120 hours of JRPG says a lot. I was damn impressed by Persona 5, and will certainly be returning to it once I’ve had a few months to decompress from this super concise playthrough. I played 120 hours in just a couple of weeks and damn it was a lot of fun."
"New Game Network","80","Persona 5 is a fantastic journey to embark on, full of well-realized characters, serviceable if a little archaic level design, and more than enough activities and distractions to keep you pushing through until its conclusion."
"Edge Magazine","80","The focus on the rebellious, non-conformist side of youth has its drawbacks, but means Persona 5 is something to which its predecessors could never lay claim. It is, simply put, cool. Everything, from the intro movie's disco house to the battle-mode cutaways and even the basic UI, is achingly, confidently stylish. Criminally, the DualShock 4's Share button functionality is blocked for the duration, but this is one of few true blemishes on a game that, while at times a bit too familiar, never comes close to breeding contempt. [May 2017, p.110]"
"Twinfinite","80","The game’s core message feels weak at times, but Persona 5 more than makes up for that with its style, and by showing players a damn good time. Is it the best Persona game we’ve seen yet? Not quite, but it sure is the best-looking one to date."
"GameCritics","65","Persona 5 is periodically fascinating, but it’s unable to maintain the required level of interest and energy over such an extended running time. If it were half as long and cut out most of the repetition, it’d be a much tighter, more enjoyable experience. As it stands, adventuring with the Phantom Thieves sags way too often to be a heartfelt recommendation."
