"publisher","score","review"
"TheSixthAxis","80","The Battle Royale game mode is so compelling, with each loss only making you want to do better next time, and each victory giving you stories of tense games of cat and mouse and frantic gunfights. It’s still lacking in terms of polish and optimisation, but after years of experimentation, this feels like the real start of a new paradigm in multiplayer gaming."
"Twinfinite","80","One thing is for sure, as we look to the future for this powerhouse of a game, the sky is the limit."
"Gameblog.fr","80","PUBG is a like an adrenaline shot. It is surely one of the best multiplayer experiences in recent years. With its simple and highly effective principle, it has been the best Battle Royale game and one of the most fun games of 2017. And will probably be so in 2018 as well."
"Multiplayer.it","80","PUBG is pubg is the best choice if you want to experience the feeling of being the last man standing."
"GameSpot","80","Whether you play solo or in a group, successfully executing adaptive tactics to win intense, high-stakes firefights makes for an incredibly rewarding experience. Every player has unique stories of their most memorable matches, and even after hundreds of hours, PUBG continues to inspire rousing tales of victory and defeat."
"USgamer","80","PUBG is such a pure and fun experience that it overcomes its many flaws. There are glitches, there are crashes, there is jank. The game will probably never be fully done. But parachuting down onto that island feels new and exciting every time. A number of simple ideas comes together to make a great game and establish a great genre."
"Gamer.no","80","Playerunknown's Battlegrounds is ultimately greatly entertaining, and offers adrenaline filled action of the best kind. Sure, the performance is still not perfect, and the developer need to work more on that, but seen as a whole the experience is fantastic."
"Windows Central","80","If you want to be the last man (or woman) standing and wish to play a game closely resembling Battle Royale and The Hunger Games, you'll be hard pressed to find a better game than PUBG, for now."
"GameStar","77","Is the game a flop? Absolutely not. PUBG inspires me - even in its current state. There are only a few games in which I am so energized from the first to the last minute of a match. Playing a round with friends and then doing well leads to a fantastic feeling. Quite subjectively, PUBG is a great game. But objectively there is still a lot it's gotten wrong."
"GRYOnline.pl","75","Playerunknown's Battlegrounds is a superb example of adapting the battle royale gameplay model. This is a true phenomenon and an event of the year but it's far too soon to call it ""game of the year"". PUBG is more of a late early access - tons of things got better over time but that's only the beginning."
"DualShockers","75","In the same way that Counter-Strike‘s early days led to it dominating the competitive scene and Minecraft‘s years of beta access led to it becoming a game that defined a generation, PlayerUnknown’s Battlegrounds isn’t necessarily the first “battle royale” game out there, but it is the one that’s leading the charge on making players fight to survive, and it’s thrilling in every way."
"Everyeye.it","75","The exit from Early Access, then, seemed a bit too hasty: without going into the merits of the number of maps available, in terms of visual cleanliness, optimization and quality of the interface there is still much to improve. In short, PlayerUnknown's Battlegrounds works well, but it's a modest game...But remember that between phenomena and masterpiece, there is often an abysmal difference."
"Merlin'in Kazanı (Turkey)","71","PUBG is the clear choice for the Battle Royale era. However, for players who are not satisfied with the game should wait for the future updates."
"GameCritics","70","Despite how many technical and design issues it has now, and regardless of however irrelevant it may be in a few years, PUBG is revelatory, and will always hold a special place in my heart."
"Eurogamer Italy","70","PlayerUnknown's Battlegrounds did not invent the battle royale genre but is the game that exploits it better than anyone else. With 30 millions players and after becoming a phenomenon on Twich, it's one of the biggest surprises of 2017 but is still far from being considered a masterpiece."
"Atomix","70","A fun game that's lacking new ideas."
"Game Revolution","70","I have faith that with such a large following (and cash flow) the PUBG team will eventually get things squared away, but for now, this game still feels like it's in early access. However, PlayerUnknown's Battlegrounds is an absolute blast to play and has a broad appeal that few other games can match. As long as you temper your expectations (and make sure you have a decent PC), then this is one of the top games of 2017 to check out."
