"publisher","score","review"
"The Digital Fix","100","Having played numerous RPGs over many years, it’s tough to think of one that is as spellbinding and so moreish as this. A modern day marvel on the Nintendo Switch, The Legend of Zelda: Breath of the Wild is simply stunning."
"Telegraph","100","It is dense yet lean; its maps bursting with distraction but without an inch of it wasted. It is classical yet modern; drawing on the heritage of its own illustrious series while openly embracing more recent gaming trends. It is challenging yet welcoming; giving you the choice to ease yourself in or take on some of the game’s most fearsome creatures...These are just some of the reasons why, after several dozen hours of play and despite not yet seeing its quest to completion, I am convinced that it is one of the very finest video games ever made."
"IBTimes UK","100","In reinvigorating the Zelda series, Nintendo has rediscovered what gave it life all those years ago, capturing a spirit of adventure that flows through Breath of the Wild like the breeze on Hyrule's fields. Link and Princess Zelda's battle to save Hyrule and vanquish evil has rarely felt like such a personal journey, thanks to a masterful game defined by its peerless, charming and truly beautiful setting. A masterpiece."
"Digital Chumps","100","The Legend of Zelda: Breath of the Wild is Nintendo’s Magnum Opus.  It’s not only the best Zelda game ever created, it’s also one of the very best videogames in the history of the art.  Games like this are so rare that it would be impossible to classify it as anything other than a masterpiece.  Experience it at all costs."
"SpazioGames","100","The Legend of Zelda Breath of The Wild is the best example to describe the power of Nintendo and its people, that can transform the beautiful games of the past into current masterpieces."
"Meristation","100","A masterpiece of design that shows Nintendo at the top of his game and shows an incredible lesson in creating a open world game in all its meanings."
"Game Revolution","100","The Legend of Zelda: Breath of the Wild isn’t just good, it’s the best launch title I’ve ever played. It will single-handedly validate the purchase of the Switch for many people, and given the device's $299 price tag that's a huge accomplishment."
"USgamer","100","Breath of the Wild draws from many sources of inspiration, including older Zelda games and titles like Skyrim and The Witcher 3, to create something wholly unique. Nintendo has crafted a wide, beautiful world to explore, underpinned with some interesting emergent mechanics. Breath of the Wild stands as one of the best in the series and a great opener for Nintendo's newest console."
"Game Rant","100","Breath of the Wild isn’t just for longstanding Zelda fans, it’s the pinnacle of an open-world experience that will appeal to anyone looking for a great game. An overall lack of voiced dialogue and an initially tricky menu layout are easy to come to terms with and overlook when compared to the sheer scale and fun found in Breath of the Wild. Anyone wondering how it stacks up, it’s important to note that this could very well be the best Zelda has ever been, and it provides gamers of all walks with a Hyrule that’s more than worth saving."
"GamingTrend","100","I’ve mentioned Ocarina of Time a few times, and there’s a reason – it is the benchmark by which all other Zelda games are tested. Somehow, and beyond all of my expectations, The Legend of Zelda: Breath of the Wild exceeds that mark. I can confidently declare that Breath of the Wild is the best Zelda game ever made."
"Giant Bomb","100","This sense of wonder is something that I haven’t felt so strongly since I played A Link to the Past when I was seven years old. Ocarina of Time was able to capture some of that same magic in my teenage years. Now that I’m in my thirties, I don’t think that I expected it to be possible for a game to make me feel like that again."
"Guardian","100","A game that marries the best bits of the franchise’s long history with the best bits of the rest of the gaming world, and produces something even greater than the sum of its parts."
"Game Informer","100","I was entranced by this version of Hyrule, and it surprised me at nearly every turn, from its wealth of discoveries to the way it shuns the established tropes of previous Zelda games. It represents a profound new direction for one of gaming’s best franchises and a new high point for open-world interactive experiences."
"Polygon","100","I guess, in the end, it’s not just that Breath of the Wild signals that Zelda has finally evolved and moved beyond the structure it’s leaned on for so long. It’s that the evolution in question has required Nintendo to finally treat its audience like intelligent people. That newfound respect has led to something big, and different, and exciting. But in an open world full of big changes, Breath of the Wild also almost always feels like a Zelda game — and establishes itself as the first current, vital-feeling Zelda in almost 20 years."
"GamesRadar+","100","The most freeform Zelda yet, without sacrificing the charm, fun or quality you expect from the series. Nintendo’s finest work since Super Mario Galaxy."
"RPG Site","100","This is the most special game Nintendo has made in years - especially for the core game playing audience. It's certainly the most important, interesting and exciting Zelda since OoT and LttP. It is a new all-time classic."
"Nintendo Life","100","The Legend of Zelda: Breath of the Wild is a landmark release for its franchise and Nintendo. It's the first time that Nintendo has truly taken on the open-world genre in a current-generation sense; in arriving late to the party, though, it embraces some strengths from top-of-the-class games while also forging its own identity. This game is a revolution for the franchise, but the Legend of Zelda essence is still there - its soul remains. The end result, then, is a captivating experience. This will be in the running as the best game in the IP's history, and it will likely be discussed as a leading contender in the broader open-world genre. Nintendo has bravely taken one of its biggest franchises in a new direction, and it's delivered a triumph."
"3DJuegos","100","Breath of the Wild writes a new chapter in the videogames industry. Nintendo jumps to the open world scenario with passion to renew all the things we know about Zelda. It's a new dawn for the franchise, but also a work of heart, recovering the basis of the series from NES. The world of Hyrule is just a dream come true, and the game is unforgettable. It's a legend."
"FNintendo","100","The Legend of Zelda: Breath of the Wild is a monument of a game, a dense, rich, enveloping and challenging adventure that puts the players on the mercy of their wits from the very beginning and introduces survival variables and item management as something to take very seriously throughout the entire quest. Bringing much needed innovations while remaining fully loyal to the Zelda series, Breath of the Wild is a masterpiece and a dream come true that has undoubtedly earned its place among the greatest games ever made."
"Gamer.nl","100","Breath of the Wlid offers the same great feeling of scale and adventure as the first Zelda-games. This game throws you in at the deep end, and you get a great sense of freedom in return. The new version of Hyrule is to die for."
"GameSpot","100","Breath of the Wild is a defining moment for The Legend of Zelda series, and the most impressive game Nintendo has ever delivered."
"God is a Geek","100","Breath of the Wild is an absolute masterpiece, and may well be the best The Legend of Zelda game ever made. Despite a few minor technical issues, this a truly unforgettable experience."
"IGN","100","The Legend of Zelda: Breath of the Wild is a masterclass in open-world design and a watershed game that reinvents a 30-year-old franchise. It presents a wonderful sandbox full of mystery, dangling dozens upon dozens of tantalizing things in front of you that just beg to be explored. I’ve had so many adventures in Breath of the Wild, and each one has a unique story behind what led me to them, making them stories on top of stories. And even after I’ve spent more than 50 hours searching the far reaches of Hyrule, I still manage to come across things I haven’t seen before. I’ll easily spend 50 to 100 more trying to track down its fascinating moments."
"Metro GameCentral","100","The best Zelda there’s ever been, and very possibly the best video game ever made."
"Stevivor","100","Breath of the Wild is The Legend of Zelda game I didn’t know I always wanted until I starting playing. It’s a disservice to simply label it spectacular, and “must buy” as a Switch launch title is merely a formality. Nintendo promised a lot and left us hanging delay after delay, culminating in a cross-gen switch, but it’s delivered in every sense of the word. Breath of the Wild is the best in a series that’s almost never disappointed."
"Time","100","It's like nothing else Nintendo has made, an experience so simultaneously prodigious and accomplished that it feels like a mind-blowing mic drop to the sort of ""open world"" games (Grand Theft Auto V, The Elder Scrolls: Skyrim, The Witcher 3) the industry seems bent on proliferating."
"Attack of the Fanboy","100","The Legend of Zelda: Breath of the Wild is one of the best games ever made."
"Destructoid","100","This isn't your typical boiler plate open world cash grab, rife with to-do lists and busywork. Zelda: Breath of the Wild is an evolution of the formula for both eastern and western philosophies alike, and a new blueprint."
"Edge Magazine","100","The result, for all the longevity of its series and the familiarity of the open-world genre, is a game that evokes feelings we haven’t known for 20 years. Not since Ocarina Of Time have we set foot in a world that seems so mind-bogglingly vast, that feels so unerringly magical, that proves so relentlessly intriguing. Plenty of games promise to let us go anywhere and do anything; few, if any, ever deliver on it so irresistibly. Nineteen years on, Ocarina is still held up as the high-water mark of one of gaming’s best-loved – and greatest – series. Now it may have to settle for second place. [April 2017, p.104]"
"GameCrate","98","The experience is so phenomenal, it deserves to be in the conversation about the best Zelda game of all-time, if not the best games of all-time. When I say Breath of the Wild is a must-play title, it’s not hyperbole, you simply must play this game."
"LevelUp","98","Breath of the Wild is without a doubt one of the best and most complex game in Nintendo’s history. With an open world full of wonders, its addictive ambience seduces you constantly to explore the depths of Hyrule while it defies the best of your skills with perfect mechanics in combat. It's easily among the most enjoyable sandbox games."
"Wccftech","98","Breaking all the conventions of the series, and even a few general gaming conventions, Breath of the Wild is essential for any self-respecting gamer. A new bar has been set in open world gaming."
"XGN","98","Breath of the Wild changes up the formula and offers a gigantic open world for the player to discover. It is truly an unforgettable experience."
"The Games Machine","97","Zelda: Breath of the Wild is a sort of mythical experience, that kind of trip where you end up asking yourself if the God of videogames truly exists, and if it does, it may have the face of Shigeru Miyamoto. A huge open world that keeps enchanting the player every step of the way, well beyond the end of the game. Breath of the Wild is the best Zelda ever made, and one of the best videogames of all time."
"IGN Spain","97","One of those games that you have to play. A great adventure and an excellent beginning for Nintendo's new console."
"Hobby Consolas","97","It may look different on the surface, but Breath of the Wild is the same The Legend of Zelda from 30 years ago, making a triumphant return to change gaming forever... Once again."
"Multiplayer.it","97","Breath of the Wild is excellent in terms of controls, game design and interaction, and these three elements together create something really unique.  This is an open world where you have to know and understand the morphology of the territory: following the radar isn't enough. This isn't just a masterpiece, it's also a videogame that exalts an underestimated virtue: grace."
"Games Master UK","96","Up there with the finest Zelda games, Breath of the Wild is bold, liberating, and utterly astonishing. [Apr 2017, p.60]"
"Switch Player","96","While other open world games offer a path you may stray from only slightly, The Legend of Zelda: Breath of the Wild offers a path that is as wide and far-reaching as the eye can see. In this way, it stands apart from almost the entirety of its genre - and it does so in a way that makes it more than just a game. Breath of the Wild is simply more akin to the breath of life; after which you can live in their world however you like...Breathe in, and let your heart(s) guide you where they may... I know I did."
"RPG Fan","96","A new direction for the franchise that is as brilliantly successful as it is bold, Breath of the Wild raises the bar for a series that has already set a phenomenally high standard."
"IGN Italia","96","The Legend of Zelda: Breath of the Wild is an incredible journey and an exhilarating adventure in a rich world. A real must-have."
"NintendoWorldReport","95","It truly recaptures the distinct essence of the original Zelda game on NES in a way that feels warm and familiar but also exciting and new. This is an amazing, standout entry in a series with a history dotted with masterpieces. It absolutely reinvents the Zelda style while still staying true to what makes past games work so well. This is a hell of a way to kick off a new console (or close one out if you play it on Wii U), as Breath of the Wild is one of the most impressive games I’ve played in years."
"NZGamer","95","The Legend of Zelda: Breath of the Wild has forever changed the franchise – a feat accomplished by looking to the past. Nintendo have captured the sense of wonder, danger, and awe that they created in 1986, and embedded it in a vast, enthralling world."
"JeuxActu","95","In spite of all the strong framerate dips, and poor textures, Zelda: Breath of the Wild is simply the best game of the IP. A true masterpiece that transforms the series we all know into something else, a true adventure for grown ups, a game you must play."
"EGM","95","While Breath of the Wild doesn’t follow the standard Zelda formula, it may be the quintessential example of the Zelda spirit. With a stunningly beautiful and interactive world, surprising difficulty, and a dizzying amount of riddles and puzzles, there’s no end to the secrets hidden in the vast land of Hyrule."
"CGMagazine","95","The Legend of Zelda: Breath of the Wild is a culmination of every small step Nintendo’s made with the series resulting in one of the most satisfying games I’ve ever played."
"Vandal","95","It’s been worth the wait. This is one of the largest and more surprising games Nintendo has ever made, overwhelmingly big and a true revolution for the franchise. It’s a new take on the open-world concept, and a game you can’t miss if you like true adventures."
"GamePro Germany","94","Zelda: Breath of the Wild introduces clever ideas, it's like a breath of fresh air for the series - one of the best action-adventures in video game history."
"Game World Navigator Magazine","93","A game that justifies buying Switch – or, at the very least, renting it for a good while. [Issue#218, p.72]"
"InsideGamer.nl","93","For any gamer that views Ocarina of Time as the highlight of the franchise, Breath of the Wild is a very pleasant surprise. The innovations Nintendo offers are -nearly all- amazing and Hyrule is more appealing and grandiose than ever before."
"4Players.de","91","This is the best Legend of Zelda since Ocarina of Time. While Nintendo might not be the ingenious pioneer of the 80s and 90s, they prove, that they are willing to evolve and are still able to set a creative mark. With its towers, the loot and the collecting appeal it can’t deny its ingratiation to the zeitgeist, but most of the time Nintendo does it better and more subtle than the competition."
"games(TM)","90","Breath Of The Wild delivers a huge world, and one that is interesting to explore even when such escapades prove fruitless. It comes good with satisfying combat and dozens of reasons to carry on playing after the credits. For all of its issues, it’s a game that manages to reinvent itself, comfortably, effortlessly, in a space dominated by the industry’s triple-A heavyweights. This is one of the most creative and engrossing open-world games in quite some time."
"DarkStation","90","However you characterize it -- rebirth, change of direction, or coming of age -- The Legend of Zelda: Breath of the Wild is the most mature game in the series' long history. It is a difficult game from a combat and survival perspective, and a challenging game in the amount of information that players have been trusted to figure out for themselves. Compared to its amazingly interactive and constantly surprising world, Breath of the Wild's relatively rote story and sometimes frustrating controls add a note of disappointment to an otherwise peak gaming experience."
"Hardcore Gamer","90","Whether new to the series or a long time veteran, The Legend of Zelda: Breath of the Wild is the perfect balance of challenge, adventure and fun that shouldn’t be missed out on."
"Arcade Sushi","90","There is almost nothing without purpose in Breath of the Wild’s world and it is easy to get lost for hours on end without ever advancing the story. Even so, it helps that the narrative holds up as well, providing another meaningful journey for the Hylian hero and heroine. Breath of the Wild is by no means perfect, but when you’ve got a game that rewards every kind of exploration with a new wrinkle, it might not have to be."
"Washington Post","90","What Nintendo has created is an all-encompassing mind-body possession in which you find yourself inside something unusually, hauntingly engrossing."
"VideoGamer","90","You know when you were a kid, in the summer, you used to have huge pretend adventures in the back garden with all your mates? Where the shed was a castle and the hedge was a jungle? And it was like really having an adventure? This is sort of like that."
"Everyeye.it","90","Link's biggest adventure turns a blind eye to some technical insecurities but bets everything on an inimitable style, a perfect mix between fantasy and fantastic, perfect incarnation of a thin and modern fable."
"Shacknews","90","The Legend of Zelda: Breath of the Wild is a game that is meant to be loved and savored for years to come, and I'm sure it will be looked back on with as much fanfare and admiration as The Legend of Zelda: Ocarina of Time and Nintendo's other hallmark titles."
"Gameblog.fr","90","Breath of The Wild is not perfect. It suffers technical limitations compared to other open-world games on other consoles... of course. But this new adventure is absolutely fantastic though, and it's actually one of the best in the series."
"Easy Allies","90","Nintendo has achieved something really special with Breath of the Wild. All that’s holding it back are the glaring framerate issues, but even that’s not enough to dim the greatness that shines through. After trying for nearly a decade, the Zelda team has finally made a radical departure from the established Zelda formula. This is a bold new direction for the series, one that so perfectly embraces the spirit of the original NES adventure and re-imagines it for a new generation. Rather than striving to outdo Ocarina of Time, Nintendo has given us something entirely different, yet its impact is just as profound. Breath of the Wild is a landmark game that’s hopefully just the start of an amazing future for Link’s continuing adventures."
"TheSixthAxis","90","The Legend of Zelda: Breath of the Wild dramatically updates this venerable and beloved series, bringing new ideas into the fold which, while seemingly taking inspiration from others, seamlessly adapts them to fit and never loses its own identity. It's refreshingly new and familiar at the same time, making for both one of the greatest launch titles and the sweetest swan songs any console could wish for."
"We Got This Covered","90","Breath of the Wild is a landmark achievement for both the Zelda franchise and Nintendo as a whole. It's a brave new step into uncharted territory that continues to offer surprises and challenges long into its massive running time. I can't overstate how great it is to see the Big N taking risks again — though the vast majority of them do pay off, I have to admit I felt a good deal of affection even when the chances they took fell flat."
"Eurogamer Italy","90","One of the best Zelda to date, Breath of the Wild is huge, charming and challenging. Maybe not the best game to show Switch’s potential, but one of the best experiences so far."
"New Game Network","84","The story might be relatively forgettable and I had a few technical issues, but most of my time spent with this Zelda was a delight. It’s nice to see that even after all these years, Hyrule still has plenty of magic left in it."
"The Jimquisition","70","At its absolute best, Breath of the Wild offers some of the most absorbing experiences a Zelda game ever has. Unfortunately, it makes you work harder for it than you should, buried as it is under a pile of small but constant irritations that collaborate to form a thick crust of frustration around a delectable center. Breath of the Wild is a delightful adventure, one that tries its utmost to be as big a pain in the arse as possible."
"Gamer.no","60","The Legend of Zelda: Breath of the Wild surprises with its gorgeous visual effects, spectacular horizons and the vast freedom given to players. Sadly, the open world is often empty and soulless, lacking a proper soundtrack, characters or stories that make for a truly unique experience."
"Slant Magazine","60","The audiovisual beauty alone of The Legend of Zelda: Breath of the Wild is liable to convince you that more is indeed better."
