"publisher","score","review"
"Official Xbox Magazine UK","90","There are very few ways that Gears of War 2 could be improved on. Only the story and the final boss in particular are a slight disappointment. Fanboys will love the fact that only one of a multitude of story arcs is concluded; everyone else will feel slightly unfulfilled. But aside from this, Gears 2 is not just the most exhilarating game you'll play this year, but possibly the most heady and downright shocking piece of entertainment full stop. Hollywood, your days are numbered. [Dec 2008, p.61]"
"Eurogamer","90","The real star, however, is Horde, a ballistic assault on your worst score-rush tendencies that transforms maps into Gears-flavoured Mutant Storm: weapons spawn, then a wave of enemies hits, then more weapons and then another, tougher, wave."
"360 Gamer Magazine UK","90","We could be critical of Gears of War 2 simply offering more of the same, but the fact that it simply does everything better than the original in delivering a fantastic display of shoot-’em-up mayhem its quality simply shines through. With some awesome level design, supported by unsurpassed visuals and relentlessly entertaining action it is a compelling experience from start to finish. Forget the crack at putting emotion into the storyline; it’s almost irrelevant as Gears of War 2 is an allguns- blazing extravaganza and, as such, it’s just a glorious shooter that very few can match."
"GameDaily","90","An average vehicle mission and a couple unimaginative boss battles knock it down a peg, but Gears of War 2 is still a magnificent third person shooter and one of the year's best."
"Level7.nu","90","If we were to summarize Gears of War 2 in one sentence it would be ""intense and impressive action, preferably experienced together with a friend"". There are some flaws here, such as a somewhat uninteresting storyline and some uneven levels, but when the overall experience is nothing short of outstanding we're ready to ignore these minor annoyances. Everything in Gears of War 2 is bigger, better and more bad ass and with an improved online mode this is the game to buy for all action buffs."
"Meristation","90","Following the old motto ""if it's not broken, don't fix it"", Gears of War 2 evolves upon its predecessor expanding the scope, size, possibilities and much more... this new title simply delivers. Clearly not a huge leap in terms of innovation, yet it is Microsoft's best bet and a sure winning title for this Christmas. GoW 2 is as good as a third person shooter can be today and a new benchmark in the genre. Highly recommended."
"Total Video Games","90","Gears of War 2 improves in every area over its blockbuster predecessor, delivering a solid and engaging storyline that goes far deeper than gamers will expect.  Throw into that with an expanded multiplayer that will no doubt rule the roost of the Xbox Live most popular list for months to come, and Gears 2 rightly becomes an essential Xbox 360 title."
"GameSpot","90","Gears of War 2's new environments, weapons, and multiplayer features round out an all-around superior action package."
"D+PAD Magazine","90","The story may be overambitious, inconclusive and undermined by some queasy sentimentality, but the fine-tuning made to the game's core shooting and cover mechanics make Gears of War 2 Epic's finest work to date."
"Game Informer","90","The title’s relentless immaturity can grate after a while, though. Gruesome executions and grunted, testosterone-soaked dialogue sloppily plaster over the campaign’s heavy-handed morality play. While the plot makes sense this time around, its clumsy mysteries are old hat to anyone moderately well read in science fiction. Still, finding bad things to say about Gears of War 2 is like trying to hate on the ‘07 Patriots. The game is impeccably engineered to dominate everything it sets its sights on, and yet ultimately falls short of achieving true immortality."
"NZGamer","90","It’s an understatement to say Gears of War 2 is the epitome of action. This game defines the genre."
"Cheat Code Central","90","The combat is fun and accessible, the gore is over-the-top, and the story's spiked with humor (though not always intended) and provides for a non-stop, action-packed thrill ride. Still, whereas the original title was groundbreaking, GoW 2 is simply a honed, rehashed sequel."
"Gameplanet","90","Epic have managed to improve on Gears of War in almost every respect with this much anticipated sequel."
"Gamer.nl","90","We're getting a little overwhelmed by the sheer number of Cliffy B interviews, quotes and other Cliff related stuff that have roamed the world wide web the past few weeks. But in all fairness, Gears of War 2 is a more than worthy sequel of its predeccesor. The co-op mode is still a very attractive part of the game, and the same goes for the Horde mode. With more enemies, more levels and especially more blood it offers just what you expect from a sequel. The game rarely suprises, but it hurls enough cannon fodder towards you that it will blow you away."
"Gamervision","90","There’s enough content to consider it a true sequel, and not an incremental upgrade, and it’s an overall better game. The expanded story and new multiplayer modes confirm the purchase, and for fans there’s no way to avoid something this good during the holiday season."
"Destructoid","90","A game that actually accomplishes what most sequels strive to do, which is to be better than its predecessor in every way possible. Gears 2 is a thrilling experience that does all the right things. It has an engaging shooting mechanic, excellent presentation, and a hard-hitting demeanor that both excites and delivers. The multiplayer mode will easily keep you engaged for many months to come. The only thing that really halts this game’s momentum are the AI bugs and lackluster story."
"Kikizo","90","Something of an anathema unto itself, Gears 2 offers more gore, more cursing and more of the stereotypical Space Marine swagger only a compulsive gamer can tolerate."
"Totally360","90","Overall this is another fantastic title from Epic and it definitely lived up to the hype."
"DarkZero","90","Gears of War 2 is almost the epitome of a videogame sequel. It offers essentially the same gameplay experience as before, and yet at the same time it has been improved and expanded in almost every aspect."
"Console Monster","90","While Gears of War 2 might not include the epic changes we were all waiting for, like 4 player co-op and a larger storyline, it certainly provides us with a fun and enjoyable experience that we will all remember. Wasting hours on Horde is amazing and with the new additions to the game, new and old fans will be chuffed."
"Edge Magazine","90","At a time when everyone wants to turn the entertainment world on its head – or at least be seen to – it proves that the entertainment itself, whichever way up it may be, is what matters most. [Christmas 2008, p.86]"
"LEVEL (Czech Republic)","90","Marcus Fenix’s Delta Squad is back with more ... everything. Stunning visuals new weapons new lore – and huge enemies. What else could you wish for? Yes, more ammo.  [Dec 2008]"
"games(TM)","90","This is a linear adventure through stunning environments and incredible violence – and this is what Gears Of War does best. [Christmas 2008, p.108]"
"Gamer's Hell","90","In conclusion, the millions of Gears of War fans will undoubtedly be thrilled by the sequel."
"Xbox World Australia","90","It improves on the original in almost every way, and maintains its legitimacy with an engaging and lengthy single player story."
"Boomtown","90","The most pleasure from Gears 2 has to be in multiplayer, and I’ve very much enjoyed playing the campaign with friends in ever more challenging difficulties."
"Eurogamer Portugal","90","Different difficulties, with the option to replay any chapter of the game on the chosen difficulty, lets us take the desired entertainment from this Gears of War, should it be a running through the fields killing spree without any special precaution in the lower difficulty, or a fight for the strategic upper hand on the higher ones. Many different modes -online, two players or solo- and a frenetic game experience justify the interest in this title."
"Telegraph","90","Sure it's uncouth at times, but it stands tall as an example of just how heart-poundingly exciting games can be."
"IGN AU","89","It’s well worth the price of admission, in other words; just don’t expect the perfect shooter. Epic made a lot of good calls with Gears 2, but one can’t help but think that the team is still honing its level design, its pacing, its combat and its storytelling. Should be one hell of a third installment."
"ActionTrip","89","The visuals are spectacular, the sound is awesome, the weapons and combat features are great and there's enough new stuff to keep both fans and newbies happy. Nonetheless, in terms of gameplay, Gears of War 2 hasn't moved the series forward yet, which should undoubtedly be their goal for the next installment."
"Computer Games Online RO","88","Is it worth buying? Definitely. Is it better than the first? That’s debatable."
"PALGN","85","Gears of War 2 is one of the most intense and viscerally enjoyable and sensually appealing gaming experiences that you'll likely have this holiday season."
"GamingXP","85","Overall I can say that Gears of War 2 is not a typical shooter, as  Fable II is not a typical role playing game. It is aimed to beginners – it is a so called easy-to-enter shooter and comes up with additional story and multiplayer modes in the sequel. Great graphics, great sound, simple, but unchanged gameplay, and loads of blood guarantee fun."
"Variety","85","Gears 2's only major shortcoming is a mawkish and cliche-ridden story, but such minor concerns are unlikely to slow the hordes of young men who will slaughter the original's 5 million-unit sales mark."
"Armchair Empire","85","For an action fix, particularly Horde mode, Gears of War 2 is recommended."
"Gaming Nexus","83","Pick up this game and round up some friends—Gears of War 2 is this year’s multiplayer experience."
"Wired","80","The game delivers the same grizzled, gore-laden action we've come to expect, and it does it extremely well -- but it's as if the original Gears has gotten a face-lift, and been expanded upon, without much real change."
"NTSC-uk","80","So, Gears of War 2 manages to traverse the difficult sequel terrain with aplomb, but for whatever reason leaves the player unsatisfied. Maybe the inevitable sequel will put some of the vim and vigor back into the series."
"Metro GameCentral","80","It may be short on gameplay surprises, but it's long on visual shock and awe."
