"publisher","score","review"
"AtomicGamer","90","With a well-thought-out mythos, a mildly original take on the zombie survival game that relies more on superb execution and storytelling than innovative mechanics, acting that's so good we actually see character development happen without even words being spoken, and Naughty Dog's impressive engine and top-notch production values, it all comes together to make for a wonderful reminder that not all big-budget action games need to be measured in headshots-per-minute."
"Gaming Nexus","90","Like the fungus that infected its deformed inhabitants, The Last of Us is not an enjoyable thing to experience. It’s depressing, exhausting and even disturbing. But , contrary to everything I tell myself, it’s something I won’t soon forget."
"Hardcore Gamer","90","It feels like an important evolutionary step in presentation and tone, presenting a believable narrative populated with realistic characters, structured in a way that remains captivating until the last word is spoken. Multiplayer is disposable and combat can feel a bit rudimentary at times complete with balance issues, but being perpetually enveloped in the stunning world Naughty Dog created makes it easy to forget any flaws."
"GRYOnline.pl","90","The Last of Us is an excellent action adventure game with superb graphics and audio and really great characters. The game shows us a quite realistic vision of a cataclysmic future, and at the same time is a very good shooter mixed with high quality stealth game. The Last of Us is a linear adventure, but this is a good kind of ""corridor"" story that offers some freedom and doesn't limit your imagination. What is more, it's one of the most mature games in history."
"XGN","90","In the developer of The Last of Us, Naughty Dog, we find the king of action-adventurers more and more. Its last game brings us storytelling that is as endearing and emotional as it gets. A definite must-play for every gamer worldwide."
"The Escapist","90","The characters in The Last of Us are relatable without being entirely stereotypical, the story is driven by the characters, rather than the reverse, and the adventure sections, while nothing new mechanically, offer a great way to really delve into the world. Given the lack of truly innovative mechanics, and the reliance on well-known types of gameplay, like the all-too-typical ""find a ladder to climb to the next section"" adventuring bits, The Last of Us isn't perfect, but it's awfully close."
"Metro GameCentral","90","A stunning achievement in both storytelling and third person adventure, with unforgettable characters and tense, brilliantly paced action."
"IGN Italia","90","Naughty Dog managed to create a different kind of action game, one with a more dramatic, desperate and authentic tone than Uncharted. Joel and Ellie offer you a journey you won't forget, just bring lots of bullets and keep your head down."
"The Globe and Mail (Toronto)","90","The Last of Us has perhaps the best artificial intelligence I’ve ever seen in a game. The enemies, whether they are mindless zombies or clever human ""hunters,"" behave in amazingly realistic ways, forcing the player to think up equally smart strategies in each encounter."
"games(TM)","90","It’s the relationships that really make The Last Of Us. It’s a technical marvel, a true triple-A with best-in-show production values, but it’s the beautiful combination of performance and story that elevates it clearly above the competition."
"GamesBeat","90","The pacing becomes somewhat sluggish right before you hit the final act, but from there it moves at a 100 miles an hour. I didn’t leave my couch until well after the credits rolled."
"Gamer.no","90","Naughty Dog has created a exciting and emotional adventure, packed with a great cast of characters, impressive voice acting and beautiful visuals. A varied selection of enemies offers a diverse challenge, and you often have to change strategies to get by without using up your resources. The multiplayer is functional and well done, but is eclipsed by the amazing single player adventure."
"Gamereactor Denmark","90","The Last of Us is a stable and very decent action game, wrapped in an absolutely incredible presentation and story. When it comes to the narrative, The Last of Us sets a new golden standard that every game will be compared to for years to comes. It honestly feels as if Naughty Dog has raised the bar of what games as a medium are able to achieve in this area, and makes franchises like Call of Duty and all its wannabes seem decidedly laughable."
"CD-Action","85","The Last of Us delights with its artistic side but can tire you with its gameplay. It tells an interesting story but doesn’t leave much room for the player. It represents a new quality in the industry but openly borrows a lot of themes from literature, movies and other games. The most important thing however is the fact that several days after I finished The Last of Us, it is still in my head, causing strange uneasiness. I guess that’s what the developers were aiming for. [CD-Action 08/2013, p.62]"
"NowGamer","85","A brilliant and evocative story, superb combat mechanics and an interesting multiplayer component, The Last Of Us is one of this generation's best."
"Level7.nu","80","The Last of Us is a great action-adventure game that manages tocapture the feeling of post-apocalypse and survival. The story isalright but way too manipulative and borrows heavily from other,better, material. Still the segmented survival gameplay and theamazing audiovisual production makes the game an experience everybodyshould check out."
"GameCritics","80","I'd say that the kind of story that The Last of Us wants to tell can't be done in a mainstream video game, but I Am Alive and the Metro series manage just fine. Perhaps it's more accurate to say that it can't be done in the kind of game that's expected to sell three million copies."
"GameFront","80","Despite its major victories and steps forward in storytelling, many of those same annoying video game conventions — the demand for action and high body counts, the lack of truly engaging and innovative play mechanics — continue to pull games like The Last of Us down toward the lowest common denominator."
"GameSpot","80","Despite the many small problems in combat, there's an undeniable tension. Vanquishing a horde of attackers is challenging, so you must fight intelligently."
"Toronto Sun","80","Despite the occasional jarring juxtaposition between its story and its gameplay, The Last of Us is a landmark piece of interactive entertainment, proving that even action games can tell mature, thoughtful tales, with characters who don’t feel like an assortment of tropes and clichés."
"Riot Pixels","78","The amazing art direction and style are on double duty in The Last of Us, because the game’s designers did not think its universe through. Yes, monsters are not the focal point of this story, but only three types is too few for a campaign spanning 12 to 15 hours. There are also human bandits, but a few encounters – and you’ve seen them all."
"Polygon","75","Naughty Dog commits to a somber tone that affects every piece of the game for better and worse. It achieves incredible emotional high points about as often as it bumps up against tired scenario design that doesn't fit its world. Survival in the post-apocalypse requires compromise, but The Last of Us has given up something vital."
"Quarter to Three","60","There is no risk of failure in a game like this. There is only the risk of having the play the same section yet again. In a survival game, that’s anathema. A survival game without meaningful death isn’t a survival game. It’s just a game."
