"publisher","score","review"
"VideoGamer","90","With a secret world so good it'll make long-term fans (and me) squeal with glee, and how easily it oozes personality and skill, Super Mario 3D World is the best entry the series has offered up in years. It may not hit the highest of highs that the plumber has done in the past, but it's awfully close."
"GameSpot","90","Everything that you can see and do within its enchanting levels is so bright, colourful, and full of wonder that it's impossible not to be taken in by its charms."
"Eurogamer Italy","90","Super Mario 3D World is simply awesome. With this game Miyamoto has changed many elements of both the historical gameplay and level design of Super Mario, crafting a brand new but still nostalgic experience. Rayman Legends is still the best platformer available on Nintendo Wii U, but 3D World is a gorgeous runner up."
"Gamer.nl","85","Super Mario 3D World is a strong and beautiful sequel to 3D Land, but after the amazing heights of the Galaxy games this console platformer feels somewhat more like a step back: the gameplay doesn't allow for many new elements anymore. Despite that disappointment, 3D World is a varied and balanced adventure where newcomers and veterans alike will find many hours of good old fashioned fun."
"JeuxActu","85","Super Mario 3D World is using mechanics from another century, but is Nintendo to blame if old recipes still work? The risk-taking stays minimal, and the core gamers will mostly enjoy the two last worlds in spite of a difficulty level that has improved significantly. Impossible to forget the level design and the precision of the gameplay, which defines the game. Even the multiplayer mode is good in spite of some camera problems. Nintendo set  everything to perfection and most players should enjoy this Super Mario 3D World."
"AusGamers","80","The game is at odds with itself for not being as inventive as it should be, but being so good because of all invention that's come before it. Mario, in this sense, is his own worst enemy."
"Gameblog.fr","80","Super Mario 3D World combines the best of both worlds, offering a solid solo mode, deep in its gameplay mechanics as its content, and an exciting multiplayer, friendly fun, packed with inspired 3D levels."
"The Escapist","80","Super Mario 3D World is a very good Mario game that suffers only in that the unrealized potential for it to have been a great game, period, keeps peeking in between the cracks. Fun to play for veterans and newcomers alike either as a single-player challenge or frenetic multiplayer party-brawl; and a definite must for current and prospective WiiU owners."
"GameCritics","60","I'm sure some players will get a kick out of throwing each other into pits or causing chaos in a cat suit, but 3D World stands squarely in the shadow of other, greater entries in the series."
"Quarter to Three","60","If you’ve sampled a wider range of platformers, and if you don’t have an inherent predilection for Mario worlds, Super Mario 3D World will proceed like a pleasant enough curiosity. It’s a bit like hearing oldies on a radio station. It’s familiar and safe. Then it’s over and out of your head entirely, leaving you room to discover new and better music."
