"year","title","tags","description"
2012,"Dwarfs - F2P","Free to Play,Strategy,Casual,Indie,Arcade,Singleplayer,Mining,Sandbox,2D,Multiplayer,RTS",",About This Game,This is the Free-2-Play version of Dwarfs!? You can download the game and play the core game in Arcade mode, plus all the Tutorials and the Challenge modes completely free, forever No charges, no subscriptions - just free If you like those modes and want more, you can either pick the modes that you feel like playing and buy those individually - or just buy the whole pack to unlock everythingDwarfs!? offers an addictive, fast paced arcade-like experience, with plenty of difficulty levels and game modes to play, in the tradition of great games such as “Lemmings” and “Dwarf Fortress” As the new overseer for your underground Dwarf base, your job is to manage the small colony and make it as rich as possible, before they meet their inevitable doom! To survive as long as possible, you’ll have to steer and guide your greedy little fellows to the richest points in the caves, while avoiding all the dangers – so they don’t end up destroying your Town Hall and its essential supply of beer They explore for you, they mine for you and they fight for you - but if you don't keep an eye on them, they'll do what they do best die for you and take everyone else with them But, if all else fails when the Spider Queen comes for you – use the Outpost’s Dwarf Cannon and shoot Dwarfs at her!There are only 3 certainties in this world death, taxes and that Dwarfs always dig too deep!Key featuresFun for all ages and skill levels of gamers, with randomly-generated caves so the game is different every timeMadly Addictive Arcade Mode 4 difficulty levels ranging from casual to crazy hard-core, time limits from 5 minutes to endless, randomly-generated caves and all the gold and monsters you can handle!Base Defense Mode Tower Defense gameplay, except you don’t have a tower And your Dwarfs dig the routes Then you defend against waves of monsters!Rush Mode Can you handle Dwarfs spawning at insane rates and digging everywhere?Dark Mode This time, the only light is in the tunnels your Dwarfs dig Spooky!Campaign Challenges Tutorials where you can learn all about being a Dwarf Overseer in a few minutes and Challenges where you can put those Overseer abilities to the ultimate testLeaderboards Compare the size of your beard (and your scores) with your friends and the rest of the worldSandbox Mode Create your own caves!Codex Alongside the integrated help system is the Codex – the fount of all Dwarf knowledge! Contains everything you need to know, including video tutorials for the budding OverseerMedals and Achievements Lots and lots of shiny stuff to collect and show off to your friends!Fully Integrated with Steamworks™And Zombies Not to mention goblins, skeletons, spiders, dark elves and more"
2012,"Tomb Raider II","Adventure,Action,Female Protagonist,Classic,Lara Croft,Singleplayer,Action-Adventure,Third Person,Puzzle,Third-Person Shooter,Atmospheric,Platformer,Shooter,Old School,1990's,3D Platformer",",About This Game,The second instalment in the Tomb Raider series invites you to join Lara as she travels around the globe to retrieve a precious artefact before it falls into the wrong hands The legendary artefact, the Dagger of Xian, is said to give its possessor the power of a fire breathing dragon"
2012,"Sacred 2 Gold","RPG,Open World,Hack and Slash,Action RPG,Co-op,Multiplayer,Fantasy,Singleplayer,Action,Adventure,Loot,Isometric,Female Protagonist,Sandbox,Character Customization,Atmospheric",",About This Game,Experience the world of Ancaria in its full glory with Sacred 2 Gold Edition Containing Sacred 2 Fallen Angel and the awesome add-on Ice and Blood Defeat countless dangerous enemies; capture powerful weapons and valuable treasures Prepare yourself for the ultimate battle and become a legendSacred 2 Fallen AngelPoised on the brink of destruction and threatened by overwhelming chaos, a mysterious energy source is spreading across the world of Ancaria Leaving mutation and terror in its wake, this living energy has become the razors edge on which all else is balanced The powers of Light and Shadow are destined to collide in an ill fated battle that could tear apart the fabric of life itselfSacred 2 Ice & BloodExpanding the world of Ancaria, Ice & Blood features two new regions, a new playable character and tons of new items, enemy’s, weapons and missionsKey Features An immense, seamless fantasy world with gorgeous and detailed dungeons The light and shadow campaign allows you do be a hero or a destroyer Configure and develop one of seven characters Collect thousands of weapons and pieces of armour Call your carrier imp whenever you want and let him carry your treasures Charge into battle on your mount More than 500 Quests are waiting for you"
2012,"Divinity II: Developer's Cut","RPG,Fantasy,Open World,Dragons,Third Person,Action RPG,Adventure,Action,Singleplayer,Magic,Character Customization,Atmospheric,Medieval,Comedy,Great Soundtrack,Female Protagonist,Funny,Story Rich,First-Person,Difficult",",About This Game,http//storesteampoweredcom/app/435150/Dragons they have been hunted, they have been slain, but now the hour to strike back has come Break free from the confines of the human body and take to the skies in this epic RPG adventure that challenges your wits and pits you against a thousand foes Spread your wings, burn your enemies become the dragon!This Developer's Cut includes the ultimate edition of Divinity II, good for 100+ hours of highly acclaimed RPG gameplay, as well as the brand new Developer Mode and many more amazing extras!Key FeaturesDeveloper Mode Play the original version, or experience the game like the designers did and fool around with console commands to your heart's content! Ever wanted to test some new skills on a hoard of a hundred goblins? Go for it! Ever wondered what it would be like to explore the game-world in the guise of a troll? Well there you go! Discover a whole range of spectacular developer commands and feel like a wizard at play!Hatching the Dragon Watch this unique, behind-the-scenes documentary that gives you insights into the creative process of Divinity II its ups and downs, its triumphs and defeatsTreasure Vault Rummage through a wealth of design documents, concept art and videos that give you an uncensored look at Divinity II not as a finished game, but as a work in progress Experience firsthand just how a game is made!Fight as both human and dragon For the first time, an RPG unleashes the power of the Dragon on you! Climb high and vaporize all that stands in your way as you strategically use both your human & dragon forms to defeat the enemy and become the ultimate Dragon Knight!Dynamically unfolding storyline depending on your choices and skills Divinity II gives you a wide range of moral choices when deciding on how to act on quest objectivesUse your powerful Battle Tower as base of operations Looming like a colossal stone claw over Sentinel Island stands the Battle Tower, a vast citadel built many centuries ago by a long forgotten Dragon Mage Become bound to the Battle Tower through a mystical relic known as the Dragon StoneBuild your very own ultimate fighting creature Conjure the spirits to bring to life a creature made from body parts you have collected during your battles This creature's power is literally the sum of his body parts; once you are able to assemble this abomination, summon it to support you in combat!"
2012,"Stronghold 3 Gold","Strategy,Medieval,City Builder,Simulation,RTS,Resource Management,Multiplayer,Historical,Singleplayer,Open World,Sandbox,Base Building,Classic,Co-op,Atmospheric",",About This Game,Stronghold 3 Gold is the long-awaited third installment in the award winning castle-building series  Set 10 years after the original, the Wolf it seems, has cheated death and during his painful recovery he’s become even more bitter and twisted Now he seeks revenge  Raiding villages and towns during the dead of night, the Wolf has created a tide of panic and you and your allies are the only force that stand against him  In this stunning new update to the world’s favorite Castle Sim - will you triumph by day or die by night?Key featuresBuild and manage mighty castles with an improved building system allowing unprecedented levels of realism and intricacy Realistic physics and cutting-edge graphics make siege warfare more brutal than everWatch your village spring to life in an amazing depiction of medieval village lifeStory-driven gameplay engages players across two campaigns combat or economic Dramatic night time sieges add a new dimension to the Stronghold franchiseBesiege other players’ castles or defend your own in a range of action-packed online multiplayer modes Attack or defend accurately re-created castles from the pages of history Will you succeed where others failed?"
2012,"Tomb Raider V: Chronicles","Adventure,Action,Female Protagonist,Lara Croft,Puzzle,Third Person,Action-Adventure,Singleplayer,Classic,Shooter,Third-Person Shooter",",About This Game,Lara Croft is missing in Egypt - presumed dead Those closest to her gather together at the Croft Estate on a grey, rainy day for a memorial service in her honour Afterwards, the friends sit quietly together in the study of the Croft Mansion and reminisce about Lara's past exploits; exploits that have until now remained a secret"
2012,"Tomb Raider VI: The Angel of Darkness","Action,Adventure,Lara Croft,Female Protagonist,Third Person,Action-Adventure,Singleplayer,Platformer,Atmospheric",",About This Game,A series of grisly murders brings Lara into conflict with a sinister Alchemist from the past, and a secret alliance of powerful individuals shrouded in mystery  Accused of the murder of her one time mentor, Werner Von Croy, Lara becomes a fugitive on the run Pursued by the police, she follows the Alchemist into a dark world of blood, betrayal and vengeance where it is up to her to defeat this unholy alliance, and stop them from unleashing their incredible powers on the world"
2012,"Dragon Nest",NA,NA
2012,"Planets Under Attack","Strategy,Indie,Space,Sci-fi,Multiplayer",",About This Game,Planets under Attack offers a surprising depth of gameplay, while its intuitive controls allow even casual gamers to pick it up and feel comfortable immediately In addition to the addicting gameplay, Planets under Attack is an obvious labor of love An exciting and memorable cast of characters exist perfectly in this artistically beautiful world From the ships to the planets, everything has an essence of its own, with a memorable soundtrack and comical sound effects breathing life into the visualsThe goal of this challenging space adventure is to conquer a galaxy of planets, while undertaking a multitude of special challenges Take control of your mighty space armada, and wreak havoc across the cosmos, but choose your targets wisely! Conquered planets will net you income to expand your forces, but you must carefully weigh the pros and cons of attacking each planet, as timing and available resources are critical to victory Above all else, you must keep a cool head Enemies race to capture your territory as you hone in on theirs and multiple battles will rage on all fronts You must make tactical decisions at every turn, from scouting your enemies and deploying units, to shoring up your planets’ defenses and knowing when to attack and when to defend Strategic multi-tasking and a keen military mind will lead directly to unrivaled glory…while careless play will reduce your army to space dustThe Campaign mode tests your military might with 32 thrilling levels, each with varied planets, tasks and game modes Defend a planet until reinforcements arrive, fly into uncharted space, conquer planets and set up defenses before rivals attack - the list goes on and on, as there is no shortage of objectives in your struggle for interstellar dominance Start out as a novice and learn the ropes, or ramp up the challenge with three levels of difficulty The longer you play the more experience you’ll obtain, allowing you to unlock new technologies, changing the way you play and ensuring you’ll keep coming back for more!OnlineIn Online mode, don’t just choose your own path, make the cosmos your own personal battleground! You design the fight, from choosing the amount of players, to selecting your maps Simply pick a game mode, select your settings, grab some friends, and cut looseKey FeaturesImpressive moving planetary systems in a three dimensional spaceStunning cartoon graphicsFun, easy to learn gameplay in a rich science-fiction setting8 types of planetsA diverse campaign with 32 levels and multiple game modes15 multiplayer levels for 2-4 players – either in Online mode against other players, Skirmish mode against the AI, or work towards the same goals and team-up with players in Team modeSame system multiplayer – allowing players to play with up to 4 people at once, all on the same system, and in any mode they choose15 unlockable technologies provide gameplay variety in both single and multiplayer modes2 playable races with unique ship designs and gameplay variants"
2012,"Tomb Raider I","Adventure,Action,Classic,Female Protagonist,Singleplayer,Lara Croft,Puzzle,Platformer,Third Person,Third-Person Shooter,Action-Adventure,3D Platformer,Retro,Shooter,1990's,Old School,Atmospheric,Exploration,Dinosaurs,Great Soundtrack",",About This Game,Adventurer Lara Croft has been hired to recover the pieces of an ancient artifact known as the Scion With her fearless acrobatic style she runs, jumps, swims and climbs her way towards the truth of its origin and powers -  leaving only a trail of empty tombs and gun-cartridges in her wake On this trail are breath-taking 3D worlds where exploration, puzzle and platform elements blend in a seamless real-time environment"
2012,"Thief II: The Metal Age","Stealth,Classic,Steampunk,Atmospheric,First-Person,Masterpiece,Action,Story Rich,Singleplayer,Fantasy,Dark Fantasy,Dark,Adventure,Cult Classic,Medieval,Sequel,FPS,Horror",",About This Game,The ultimate thief is back! Tread softly as you make your way through 15 new complex, non-linear levels full of loot to steal and guards to outsmart  Improved enemy AI, new  gadgets and a riveting story will draw you into the world of Thief™ II The Metal Age, a place of powerful new technologies, fanatical religions and corruptionKey FeaturesThrilling, stealth-based FPS gameplayComplex, non-linear levels allow you to choose a different path every timeAdvanced enemy AI and sophisticated new master thief tools to outwit themGripping narrative with intriguing subplots through 15 huge missions AwardsHall of fame entry in GamespyGreatest Games of All Time entry in Gamespot3rd annual Academy of Interactive Arts and Sciences Awards (2000) - Outstanding Achievement in Character or Story Development"
2012,"Rayman Origins","Platformer,Local Co-Op,2D,Adventure,Action,Great Soundtrack,Cartoony,Colorful,Funny,Singleplayer,Co-op,Local Multiplayer,Comedy,Side Scroller,Family Friendly,Controller,4 Player Local,Fantasy,Difficult,Multiplayer",",About This Game,Michel Ancel, celebrated creator of Rayman®, Beyond Good & Evil®, and the Raving Rabbids®, returns to his roots to bring us Rayman® Origins  a high-definition, 2D side-scrolling, platforming adventure with full four-player co-op!Play Rayman Origins and discover or rediscover the magical universe and legendary 2D gameplay that captured the hearts of millions of fansWhen the Glade of Dreams is overrun by “nefurrious” Darktoons, the Fairy Council hastily invokes Rayman to save the day; but the hero of light isn’t quite all there…To help him, Rayman teams up with his best friend, Globox, and two crafty wizards, the Teensies Together, the world’s most hilarious team of heroes will need to restore peace to the Glade, or watch as their beloved home vanishes like a bad dreamKey FeaturesRebirth of a Platforming Legend It’s been 15 years since the initial launch of Rayman  Rayman Origins brings back many of the classic characters, revived in their original 2D form, as well as a whole new world of characters and environments  Four-Player, Jump-In/Jump-Out, Co-op Gameplay Play as Rayman in the solo campaign, or have up to three friends jump in at any time to play as Globox or as one of the two Teensies  Players can leave at any time without affecting the others’ progression  Unique Approach to 2D Art A rich world with over 100 characters and 12 unique environments created by some of the video gaming’s most reputed artists and animators  This creative approach to 2D design will recapture the hearts of platformer fans and introduce a new generation to one of the industry’s best-loved characters in his original 2D formA Vast Playground Rayman Origins includes over 60 levels of 2D platforming gameplay designed for all ages and playing styles  Unlock new abilities progressively and return to previous levels to discover new paths and secretsVariety of Gameplay Rayman Origins is a platformer at its core, but it has elements of many game genres  Rayman, Globox, and the Teensies gain unique abilities as they progress through the adventure, including swimming, diving and the sensational “HairlyCopter”  The game also features many elements of action, adventure, and beat-’em-up gameplayEpic Boss Fights A giant pink monster with hundreds of eyes A possessed, mountainous golem  An evil daisy-cum-carnivorous plantRayman Origins will put players to the test with these and many more challenging boss battles!A Handful of Highly Talented Artists and Engineers Rayman Origins was developed by the UBIart team in Montpellier and is built on an open-source game engine - the UBIart Framework - designed by Michel Ancel to allow much smaller teams of artists and developers to produce incredibly high-quality graphics and gameplay quickly and efficiently  This garage-game approach has led to great strides in creativity and innovation"
2012,"Galactic Civilizations I: Ultimate Edition","Strategy,4X,Space,Sci-fi,Turn-Based,Turn-Based Strategy,Singleplayer",",About This Game,Galactic Civilizations is a space based strategy game in which you are in control of humanity's destinyThe year is 2178, the Terran Alliance has invented a new technology -- Hyperdrive But the secret has leaked to the other civilizations starting a race for all the inhabitable worlds in the galaxy! As leader of United Earth, you must research new technologies, build an economy, create a powerful military force, all the while carefully balancing your political, diplomatic and trade skillsGalactic Civilizations I Ultimate Edition combines the award-winning Galactic Civilizations with the Altarian Prophecy expansion pack to create a stellar adventureKey FeaturesReplayability - Galactic Civilizations is readily playable by casual gamers and includes a powerful, sophisticated AI and game mechanics that make each gaming experience different and highly addictiveImmersive Storyline - Playing as the leader of humanity, you have a rich and deep heritage to lead the human race and become one of the principal species of the universeMultiple, Balanced Paths to Victory - Achieve victory using military strength, economic might, or political powerThe Metaverse - Gamers with a Stardock account can be part of the ""metaverse,"" where victories, defeats and campaigns can be recorded, allowing players to share their gaming experienceA Map editor that allows players to design their own custom mapsA scenario editor that enables players to create specific game environmentsA Campaign editor allows users to create a set of games that are linked together to tell a story"
2012,"Botanicula","Point & Click,Adventure,Indie,Puzzle,Casual,Great Soundtrack,Atmospheric,Relaxing,Singleplayer,Cute,Exploration,2D,Family Friendly,Surreal,Funny,Beautiful,Comedy,Touch-Friendly",",About This Game,Botanicula is a humor-filled adventure game created by the makers of award-winning Machinarium and Samorost series, studio Amanita Design and Czech band DVAFive friends, little tree creatures, set out on a journey to save the last seed from their home tree which is infested by evil parasitesKey FeaturesRelaxed game perfect for hardcore gamers, their partners, families and seniorsMore than 150 detailed locations to exploreHundreds of funny animationsIncredible amount of hidden bonusesFantastic music and sound effects by fantastic band DVA Not one but five main characters with various skills and personalitiesNo text or lengthy dialogs to bore youBonuses for vigilant players at the end of the game"
2012,"The Book of Unwritten Tales","Adventure,Point & Click,Fantasy,Comedy,Singleplayer,Puzzle,Story Rich,Funny,Great Soundtrack",",About This Game,In a world torn by war, the aged gremlin archaeologist Mortimer MacGuffin harbors the dark secret of a powerful artifact Whoever calls this artifact his own, will determine the fate of the worldWhile the Army of the Shadows sends out its best and most devious agents to discover the secret, the Alliance's four heroes find themselves involuntarily drawn into the crisisKey featuresHumorous Point & Click homage to the RPG and fantasy genre About 20 hours of gameplay in a massive game world with detailed graphics Multi-character gameplay Play as Wilbur, Nate, Ivo, and the Critter - in turn or simultaneously - and use the skills of your heroes wisely Meet numerous crazy characters - from two-headed ogres and vegetarian dragons to good-natured zombies Solve over 150 mind-boggling puzzles and discover more than 300 items that can be used and combined"
2012,"Wizorb","Indie,Arcade,Pixel Graphics,Action,Adventure,Retro,2D,Singleplayer,Fantasy,Old School,Casual,Puzzle",",About This Game,The once peaceful Kingdom of Gorudo is threatened by an evil presence The only hope for salvation is Cyrus, a wizard versed in a secret magic art called Wizorb! Explore many strange places from the derelict monster infested town of Clover to Gorudo Castle atop Cauldron Peak Danger lurks around every corner so you'll need to keep your wits about you and have quick reflexes in order to surviveKey featuresAn all-new block-breaking game set in a fantasy worldUse your magic wand to bounce the orb and cast various magic spells Over 60 levels in 5 different WorldsEarn gold to buy charms or to help the citizens rebuild their homesEpic boss fightsMultiple endingsCharacter animation by Paul Robertson"
2012,"Vessel","Puzzle,Indie,Platformer,Steampunk,Action,Physics,Strategy,Singleplayer,Puzzle-Platformer,Adventure,2D,Sci-fi,Great Soundtrack",",About This Game,Living liquid machines have overrun this world of unstoppable progress, and it is the role of their inventor, Arkwright, to stop the chaos they are causing  Vessel is a game about a man with the power to bring ordinary matter to life, and all the consequences that ensueKey featuresLiquid Gameplay - Vessel is built on an optimized liquid simulation featuring flowing water, scalding lava and steam, reactant chemicals,glowing goo, the mysterious 'protoplasm', and more  Each liquid has unique properties and mixes with other liquids for dramatic effectsBring Liquid to Life – Interact with 'Fluro' creatures that are formed entirely from simulated liquid  Each retains the properties of the liquid they're made of, giving them the ability to melt, reform, absorb, explode, and moreUnique Puzzles – Solve puzzles by combining the unique behaviors of each creature with the fluid they're created from  Every aspect of the world is physically simulated, and all puzzles are based in the liquid simulation  Drop a 'Drinker' Fluro and lure him by spraying goo Create a 'Dark Fluro' and chase him with light  Liquid and physics are not an aesthetic in Vessel, but the foundation of gameplay2D/3DHybrid Art Style – Explore a world of fantastic, detailed machines and strange, wondrous environments 2D hand-drawn textures combined with 3D normal maps, lighting, and depth creates a unique, other-worldly look to the visualsUpgrade your Equipment – Use the mysterious protoplasm liquid found in the world to upgrade your equipment, obtaining powerful new ways to manipulate liquidJon Hopkins Soundtrack – Features a full-length soundtrack by electronic music prodigy Jon Hopkins, internationally renowned for his work with Brian Eno, Imogen Heap and ColdplayFull Game Experience - Vessel features over 10 hours of content across multiple worlds, featuring several unique types of liquid and Fluros"
2012,"PixelJunk Eden","Casual,Indie,Platformer,Great Soundtrack,Action,Atmospheric,Music,Colorful,Singleplayer,Relaxing,2D,Addictive,Pixel Graphics",",About This Game,The critically acclaimed PSN hit PixelJunk™ Eden has swung its way to Steam!With a spectrum of new features and controls re-imagined specifically for the PC, PixelJunk™ Eden on Steam will feel brand new for even the most seasoned veterans of the PS3 version Swing, climb, and jump your way through massive “gardens” of vibrant other-worldly plant-life in this truly organic platformer and grow each garden as you explore and guide your tiny yet agile ""Grimp"" toward the elusive ""Spectra"" which are hidden throughout each stage  Ride giant plants as they grow beneath you, then swing from them destroying Pollen Prowlers in an ever-increasing cacophony of pollen  Be fired from cannons, float in zero-G, warp to mirror worlds or simply be buffeted about by the wind while clinging desperately to a dangling leaf; each garden has a unique set of challenges, puzzles and enemies that will expand your mind!Featuring a minimal original techno soundtrack and unique graphic style both of which were created in harmony with each-other by Indie multimedia artist “Baiyon”, Eden will give you an experience like no other game on this planet, or the nextKey featuresA spellbinding harmony of sight and sound realized by independent musician and graphic artist BaiyonAll 15 gardens from both Eden and the ""Encore"" expansion pack available for playCompletely re-imagined controls for the mouseAn all new ""Quick Warp"" feature that allows players to quickly return to their last jump position if they find themselves falling too farA new and improved ""continue"" feature Players can now start from the last Spectra they took on any given stageLots of new fun achievements added for your Steam achievement list!"
2012,"LEGO Harry Potter: Years 5-7","LEGO,Adventure,Family Friendly,Magic,Action,Local Co-Op,Fantasy,Co-op,Split Screen,Comedy,Open World,Funny,Singleplayer,Controller",",About This Game,Based on the last three Harry Potter books and final four films, LEGO Harry Potter  Years 5-7 takes players through Harry Potter's heroic adventures in the Muggle and wizarding worlds  From Privet Drive in Little Whinging to Diagon Alley, Hogsmeade and Hogwarts, players will encounter new faces, new challenges and new magic, preparing them for the ultimate face-off against Lord Voldemort!Key FeaturesLearn and use new charms and spells, including the Unforgivable CursesMaster advanced duelling skills and battle Voldemort's Death EatersUnlock over 100 characters, including Fenrir Greyback, Bellatrix Lestrange &   Professor SlughornExplore new locations, including Grimmauld Place, the Ministry of Magic, and Godric's HollowPlay with friends and family using easy drop-in/drop-out co-op play with dynamic split screen"
2012,"Stacking","Adventure,Puzzle,Indie,Comedy,Third Person,Singleplayer,Short,Exploration,Funny,Family Friendly,Casual,Cute,Atmospheric,Steampunk,Beautiful",",About This Game,From Tim Schafer’s Double Fine Productions, explore a vintage world inhabited by living Russian stacking dolls as you jump into more than 100 unique dolls and use their special abilities to solve a wide variety of puzzles & challenges Play as Charlie Blackmore, the world’s tiniest Russian stacking doll,  and embark on an adventure to rescue Charlie’s family from the nefarious industrialist known only as the “Baron” This imaginative 3rd person puzzle adventure game will take you on a journey from a bustling Royal Train Station to a high-flying Zeppelin as you collect unique dolls and matched stacking sets to display in Charlie’s secret hideout, where you chronicle your adventures,Continue the Stacking adventure with The Lost Hobo King DLC pack, included free in the PC version!,In the Lost Hobo King, the first downloadable expansion for Double Fine’s Stacking, players once again assume the role of Charlie Blackmore, the world’s smallest Russian stacking doll Charlie travels with his hobo friend Levi to the mysterious kingdom of Camelfoot, the mythical resting place of lost hobo king and his crown Charlie must help Levi’s uncle, Rufus Ryken, reclaim his rightful throne by solving three tests of valor and reawakening the hobo blacksmiths of old Only then can the crown be reforged, enabling Rufus to become king and unite the fractured hobo people under one sardine The Lost Hobo King features a complete adventure with several new challenges, each with multiple solutions, an all new assortment of unique dolls with engaging abilities, and a new round of hi-jinks to discover and make trouble with Only the worthy can reclaim the crown of Camelfoot!,Features an all new concept art browser exclusive to the PC version!"
2012,"Stealth Bastard Deluxe","Stealth,Platformer,Indie,Puzzle,Action,Singleplayer,2D,GameMaker,Fast-Paced,Difficult,Great Soundtrack,Pixel Graphics,Puzzle-Platformer,Level Editor",",About This Game,Stealth games are awesome Hiding from The Man, skulking in shadows, the thrill of infiltration But why do they have to be so slow?That was the question that spawned Stealth Bastard, the fast-paced, nail-biting antidote to tippy-toed sneaking simulators that the world had so desperately been craving Now, building on the ideas sketched out in this unholy marriage of deft, wall-hugging stealthiness and insane break-neck platforming, we’re proud to bring you the bigger, better, shinier Stealth Bastard DeluxeArmed with only your wits and a pair of top of the range Stealthing Goggles, it’s your job to sneak your way through a deadly facility that’s determined to extinguish your fragile little life With no weapons and no armour, being seen means instant death Stay out of the light to avoid the attention of deadly security robots! Leap like a lusty salmon to avoid those zap-happy lasers! Think fast as the walls close in around you! Only the fastest and sneakiest will make it to the exit without being mangled by the facility’s security systems Will you be among them?Key FeaturesCampaign Mode 80 levels spread across eight worlds, featuring tricky puzzles, platforming challenges and a wide range of sharp-eyed security bots who are entirely unsympathetic to your plightDynamic Lighting Stay in the shadows cast by Stealth Bastard Deluxe’s dynamic lighting system to escape the attention of enemies and security camerasEquipment The Camo Suit, the Decoy, the Sonic Decoy, the Antilight and the Teleporters provide new ways of outfoxing enemies in every levelSecrets Find all the secrets hidden in the game to unlock new levels and equipmentLeaderboards Stealth Bastard Deluxe’s Global Leaderboard will determine once and for all who is best at games Each level has individual leaderboards for playthroughs with and without equipment You can also compare scores with your Steam friends using the Friends LeaderboardLevel Editor The level editor used to create Stealth Bastard Deluxe’s Campaign Mode is included with the game Taunt friends and strangers alike with your hard-as-nails creations!Online Level Repository Levels created in the level editor can be uploaded to the online level repository, from where other people who own the game will download them automaticallySteam Cloud Support Pick up your save no matter where you areAchievements An assortment of dastardly achievements, some obvious, some mind-bogglingly oblique Will you get them all?"
2012,"F1 2012","Racing,Simulation,Sports,Realistic,Multiplayer,Controller,Driving,Singleplayer",",About This Game,Codemasters Racing presents F1 2012, the next game in the BAFTA-winning series featuring all the official drivers, teams and circuits from the 2012 FIA FORMULA ONE WORLD CHAMPIONSHIP™ Learn the basics and master the challenge of driving the best machines on the planet in the Young Driver Test Experience the next generation in weather system technology where storm fronts move across the circuits, soaking specific areas of the track, as well as racing around the all-new Circuit of The Americas in Austin, Texas, home of the 2012 FORMULA 1 UNITED STATES GRAND PRIX Two new quick fire game options Season Challenge, a complete Career in just 10 races, and Champions Mode Scenarios, where you test your skills against the very best, complete an exciting line up of gaming options which also includes a 5 year Career, Co-op Championship, 16 Player Multiplayer & Time Attack Scenarios F1 2012 Feel it!"
2012,"Intrusion 2","Action,Indie,Platformer,2D,Physics,Sci-fi,Shooter,Singleplayer,Side Scroller,Difficult,Great Soundtrack,Shoot 'Em Up",",About This Game,Intrusion 2 is an action platformer set in a sci-fi environment on a reserve planet occupied by a hostile military corporation conducting forbidden weapon research Intrusion 2 is inspired by classic 16bit era sidescrollers and focuses on classic fast-paced action combined with modern physics and animation,,Key features,9 huge action-packed levels,Enemy behavior based on physics and procedural animation,High interactive environment,3 multistage boss battles,3 difficulty modes, with more enemies and dangers on hard mode,"
2012,"Dustforce DX","Platformer,Great Soundtrack,Indie,Difficult,Time Attack,2D,Action,Stylized,Masterpiece,Local Multiplayer,Local Co-Op,Score Attack,Side Scroller,Level Editor,Fast-Paced,Singleplayer,Parkour,4 Player Local,Atmospheric",",About This Game,Clean up the world with style! As an acrobatic janitor, you are an adept force against dust and disorder Leap and dash off walls and ceilings, and deftly traverse precarious environments Cleanse each level swiftly and thoroughly to achieve mastery in this 2D sweep-'em-up platformerKey Features   Over 75 levels varying in difficulty from elegant exploration levels to intense challenges for hardcore playersOver 100 community-made levels included in their own area of the gameCompete on the online leaderboard and instantly watch replays of every players' best attempts   Play against your friends with local multiplayer matches   Roam through a myriad of beautiful environments accompanied by an original soundtrackMake your own worlds with the level editor, and seamlessly share and play them with the rest of the community"
2012,"Offspring Fling!","Indie,Puzzle,Platformer,Cute,Adventure,Puzzle-Platformer,2D,Retro,Singleplayer,Family Friendly,Female Protagonist,Time Attack,Pixel Graphics,Action",",About This Game,Offspring Fling is a game about a poor forest creature that has misplaced all of her children She'll have to fight her way through over 100 levels of action puzzle platforming to get them all back home There's danger around every corner, but she won't rest until her family is safe again Key FeaturesAn intense number of levels (Over 100!)Awesome puzzles, and rad platforming actionGhost replays to help you beat your best timeReplay sharing that lets you race against othersA lot of secret unlockables if you're cool enough!A beautiful soundtrack by Alec HolowkaThrowing babies and watching them bounce off stuff!Cute and cuddly looking things to look at!Immense satisfaction"
2012,"Waking Mars","Sci-fi,Adventure,Exploration,Platformer,Indie,Puzzle,Atmospheric,Singleplayer,Story Rich,Metroidvania,Action,Mars,Multiple Endings,2D,Side Scroller",",About This Game,In 2097, life is discovered on Mars When your mission of first contact becomes trapped by a cave-in, you must master the alien ecosystem to survive Soon you stumble upon more than anyone expected, and with time running out, you will make a decision that determines the fate of a lost planet,,,Waking Mars is a one-of-a-kind adventure in which you jetpack through subterranean Mars encountering a host of extraordinary alien lifeforms that operate as a living, breathing ecosystem Learn and master the behaviors of these creatures to create ecosystems of your own design if you are to survive and discover the secrets of Mars’ past,,,Key Features, Explore an open-ended network of exotic caverns, Decode mysterious signals and discover long lost ruins , Survive an unearthly world of strange creatures and hazardous terrain, Grow a vibrant, interconnected ecosystem of exotic plants and alien creatures , Cultivate one species to feed another, eliminate unwanted infestations, and research unique behaviors, 2012 IGF Nominee Excellence in Audio  Features nearly two hours of critically acclaimed original music, A fully PC native control scheme, designed for both mouse+keyboard and for gamepads,"
2012,"Rocksmith","Music,Simulation,Education,Casual,Rhythm,Singleplayer",",About This Game,Rocksmith™ is the first and only game that you can plug into any real guitar or bass with a 1/4"" output jack,Nothing plastic, nothing fake, just the most authentic and complete guitar experience in music gaming By plugging into your PC, you’ll develop real skills and real styles while playing absolutely real music,Featuring gameplay that automatically adjusts to your personal ability, Rocksmith’s innovative game design makes playing music visually intuitive and will engage experienced musicians as well as those who have never picked up a guitar in their lives,Unlock mini-games to hone specific skills You’ll also be able to choose from a large catalog of songs in different styles You’ll experience it all with an honest-to-goodness guitar or bass Nothing compares to playing a real instrument"
