"year","title","index","revised","url","tags"
2017,"Friday the 13th: The Game",438740,"Friday_the_13th_The_Game","https://store.steampowered.com/app/438740/Friday_the_13th_The_Game/",NA
2017,"Hand Simulator",657200,"Hand_Simulator","https://store.steampowered.com/app/657200/Hand_Simulator/","Simulation,Memes,Funny,Multiplayer,VR,Difficult,Psychological Horror,First-Person,Comedy,Intentionally Awkward Controls,Horror,Action,FPS,Singleplayer,Nudity,Atmospheric,Open World,World War II,Sexual Content,Strategy"
2017,"Idle Champions of the Forgotten Realms",627690,"Idle_Champions_of_the_Forgotten_Realms","https://store.steampowered.com/app/627690/Idle_Champions_of_the_Forgotten_Realms/","Early Access,Free to Play,Clicker,Strategy,Adventure,Indie,Early Access,Action,Multiplayer,Dungeons & Dragons,Fantasy,Casual"
2017,"Dear Esther: Landmark Edition",520720,"Dear_Esther_Landmark_Edition","https://store.steampowered.com/app/520720/Dear_Esther_Landmark_Edition/","Walking Simulator,Indie,Adventure,Casual,Atmospheric,First-Person,Exploration,Great Soundtrack,Singleplayer"
2017,"Learn to Fly 3",589870,"Learn_to_Fly_3","https://store.steampowered.com/app/589870/Learn_to_Fly_3/","Free to Play,Casual,Indie,Strategy,Simulation,Action,Cute,Funny,Space,Singleplayer,2D,Family Friendly,Memes,Flight,Physics,Multiplayer,Anime,Sandbox"
2017,"They Are Billions",644930,"They_Are_Billions","https://store.steampowered.com/app/644930/They_Are_Billions/","Early Access,Base Building,Strategy,Survival,Zombies,RTS,Steampunk,City Builder,Post-apocalyptic,Tower Defense,Building,Resource Management,Singleplayer,Real-Time with Pause,Tactical,Early Access,Difficult,Management,Indie,Isometric"
2017,"Soda Dungeon",564710,"Soda_Dungeon","https://store.steampowered.com/app/564710/Soda_Dungeon/","Free to Play,RPG,Pixel Graphics,Casual,2D,Turn-Based,Clicker,Dungeon Crawler,Singleplayer,Adventure,Fantasy,Strategy,Action,Multiplayer,Indie,Great Soundtrack,Comedy,Turn-Based Combat,Point & Click,MMORPG"
2017,"Oxygen Not Included",457140,"Oxygen_Not_Included","https://store.steampowered.com/app/457140/Oxygen_Not_Included/","Early Access,Base Building,Survival,Resource Management,Building,Singleplayer,2D,Simulation,Management,Strategy,Sandbox,Space,Indie,Sci-fi,Open World,Adventure,Early Access,Exploration,Space Sim,Difficult"
2017,"The Culling",437220,"The_Culling","https://store.steampowered.com/app/437220/The_Culling/","Survival,Multiplayer,Action,Crafting,First-Person,Battle Royale,Early Access,Open World,PvP,Gore,Co-op,FPS,Violent,Indie,Competitive,Blood,Strategy,Atmospheric,Free to Play,Massively Multiplayer"
2017,"Warhammer 40,000: Eternal Crusade",375230,"Warhammer_40,000_Eternal_Crusade","https://store.steampowered.com/app/375230/Warhammer_40,000_Eternal_Crusade/","Warhammer 40K,Third-Person Shooter,Action,PvP,Games Workshop,Multiplayer,Sci-fi,Massively Multiplayer,Free to Play,Co-op,Violent,Shooter,PvE,Team-Based,Adventure,Character Customization,Tactical,Tanks,Futuristic,Difficult"
2017,"Tricolour Lovestory",668630,"Tricolour_Lovestory","https://store.steampowered.com/app/668630/Tricolour_Lovestory/","Visual Novel,Dating Sim,Sexual Content,Nudity,Casual,Mature,Indie,Anime,Great Soundtrack,Adventure,Singleplayer,Story Rich,FPS"
2017,"Realm Grinder",610080,"Realm_Grinder","https://store.steampowered.com/app/610080/Realm_Grinder/","Free to Play,Clicker,Strategy,RPG,Pixel Graphics,City Builder,Singleplayer,Casual,2D,Building,Indie,Multiplayer,Resource Management,Simulation"
2017,"LEGO Worlds",332310,"LEGO_Worlds","https://store.steampowered.com/app/332310/LEGO_Worlds/",NA
2017,"ONRAID",511800,"ONRAID","https://store.steampowered.com/app/511800/ONRAID/","Free to Play,Action,Multiplayer,Massively Multiplayer,2D,Indie,Strategy,Shooter,Co-op,Survival,Adventure,Platformer,Gore,Online Co-Op,Singleplayer,Early Access,MOBA"
2017,"theHunter: Call of the Wild",518790,"theHunter_Call_of_the_Wild","https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild/","Hunting,Open World,Multiplayer,Simulation,Adventure,FPS,Survival,First-Person,Realistic,Co-op,Singleplayer,Shooter,Walking Simulator,Sports,Atmospheric,Online Co-Op,Action,Strategy,Massively Multiplayer,Gore"
2017,"Prey",3970,"Prey","https://store.steampowered.com/app/3970/Prey/",NA
2017,"Modern Combat Versus",723780,"Modern_Combat_Versus","https://store.steampowered.com/app/723780/Modern_Combat_Versus/","Free to Play,Multiplayer,FPS,Action,Shooter,Adventure,Massively Multiplayer,First-Person,Singleplayer,Co-op,Controller,PvP,Parkour,Futuristic,Open World,Horror,Online Co-Op"
2017,"CS2D",666220,"CS2D","https://store.steampowered.com/app/666220/CS2D/","Free to Play,Multiplayer,2D,Action,Shooter,Casual,Top-Down Shooter,Indie,Zombies,Singleplayer,Gore,Top-Down,FPS,2D Fighter,Survival"
2017,"Endless Space 2",392110,"Endless_Space_2","https://store.steampowered.com/app/392110/Endless_Space_2/","Strategy,Space,Sci-fi,4X,Turn-Based,Multiplayer,Turn-Based Strategy,Great Soundtrack,Open World,Grand Strategy,Singleplayer,Moddable,Atmospheric,Sandbox,Indie,War,Action,Early Access,Co-op,RPG"
2017,"Ball 3D: Soccer Online",485610,"Ball_3D_Soccer_Online","https://store.steampowered.com/app/485610/Ball_3D_Soccer_Online/","Free to Play,Sports,Soccer,Multiplayer,Action,Football,Co-op,Funny,Online Co-Op,PvP,Team-Based,Competitive,e-sports,Fast-Paced,Difficult"
2017,"Kingdoms and Castles",569480,"Kingdoms_and_Castles","https://store.steampowered.com/app/569480/Kingdoms_and_Castles/","City Builder,Strategy,Medieval,Building,Simulation,Sandbox,Singleplayer,Indie,Resource Management,Survival,Base Building,Casual,Action,Management,Voxel,Colorful,RTS,Pixel Graphics,Multiplayer,Great Soundtrack"
2017,"Evolvation",510840,"Evolvation","https://store.steampowered.com/app/510840/Evolvation/","Massively Multiplayer,Action,Simulation,Indie,Casual,Space"
2017,"Sniper Fury",591740,"Sniper_Fury","https://store.steampowered.com/app/591740/Sniper_Fury/",NA
2017,"Call of Duty: WWII",476600,"Call_of_Duty_WWII","https://store.steampowered.com/app/476600/Call_of_Duty_WWII/",NA
2017,"PRO EVOLUTION SOCCER 2018 LITE",592600,"PRO_EVOLUTION_SOCCER_2018_LITE","https://store.steampowered.com/app/592600/PRO_EVOLUTION_SOCCER_2018_LITE/","Sports,Free to Play,Soccer,Multiplayer,Football"
2017,"Skyforge",414530,"Skyforge","https://store.steampowered.com/app/414530/Skyforge/","Free to Play,Massively Multiplayer,MMORPG,RPG,Open World,Action,Character Customization,Adventure,Sci-fi,Multiplayer,Hack and Slash,Co-op,Action RPG,Survival,Controller,Online Co-Op,FPS,Singleplayer,Battle Royale"
2017,"Bendy and the Ink Machine",622650,"Bendy_and_the_Ink_Machine","https://store.steampowered.com/app/622650/Bendy_and_the_Ink_Machine/","Horror,First-Person,Singleplayer,Cartoony,Free to Play,Cartoon,Puzzle,Survival Horror,Indie,Action,Dark,Mystery,Great Soundtrack,Story Rich,Atmospheric,Adventure,Psychological Horror,Violent,Funny,Cute"
2017,"Freddy Fazbear's Pizzeria Simulator",738060,"Freddy_Fazbear's_Pizzeria_Simulator","https://store.steampowered.com/app/738060/Freddy_Fazbear's_Pizzeria_Simulator/","Free to Play,Horror,Singleplayer,Simulation,Robots,Survival Horror,Indie,Difficult,First-Person,Strategy,Management,Psychological Horror,Story Rich,Funny,Pixel Graphics,Retro,Atmospheric,Memes,Adventure,Family Friendly"
2017,"Quake Champions",611500,"Quake_Champions","https://store.steampowered.com/app/611500/Quake_Champions/","Early Access,FPS,Arena Shooter,Multiplayer,Free to Play,Fast-Paced,Gore,Action,Early Access,First-Person,Violent,Shooter,e-sports,Competitive,Classic,Difficult,Sci-fi,Horror,Lovecraftian,Singleplayer"
2017,"What Remains of Edith Finch",501300,"What_Remains_of_Edith_Finch","https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/","Story Rich,Atmospheric,Walking Simulator,Adventure,First-Person,Exploration,Great Soundtrack,Indie,Mystery,Female Protagonist,Singleplayer,Short,Narration,Dark,Visual Novel,Drama,Psychological Horror,Horror,Puzzle"
2017,"Project CARS 2",378860,"Project_CARS_2","https://store.steampowered.com/app/378860/Project_CARS_2/","Racing,Driving,Simulation,Multiplayer,VR,Realistic,Sports,Singleplayer,Action,Arcade,Open World,Atmospheric"
2017,"Nex Machina",404540,"Nex_Machina","https://store.steampowered.com/app/404540/Nex_Machina/","Twin Stick Shooter,Action,Great Soundtrack,Bullet Hell,Arcade,Indie,Shoot 'Em Up,Cyberpunk,Shooter,Controller,Difficult,Sci-fi,Top-Down,Replay Value,Singleplayer,Local Co-Op,Co-op,Competitive,Top-Down Shooter"
2017,"Nioh: Complete Edition / ¤¯¤ý Complete Edition",485510,"Nioh_Complete_Edition_/_ï¿½ï¿½ï¿½ï¿½_Complete_Edition","https://store.steampowered.com/app/485510/Nioh_Complete_Edition_/_ï¿½ï¿½ï¿½ï¿½_Complete_Edition/","Action,RPG,Souls-like,Difficult,Dark Fantasy,Hack and Slash,Third Person,JRPG,Singleplayer,Ninja,Action RPG,Adventure,Atmospheric,Co-op,Historical,Multiplayer,Fantasy,Loot,Great Soundtrack,Nudity"
2017,"Detention",555220,"Detention","https://store.steampowered.com/app/555220/Detention/","Horror,Atmospheric,Indie,Psychological Horror,Puzzle,Story Rich,Great Soundtrack,Drama,Dark,Female Protagonist,Adventure,Point & Click,Gore,Thriller,Violent,Retro,Surreal,Visual Novel,Exploration,Survival Horror"
