"publisher","score","review"
"IGN","94","Overwatch is an incredible achievement in multiplayer shooter design. It bobs and weaves almost perfectly between being the quick-fix adrenaline hit you might want after a long day of work, and the thoughtful, strategic multiplayer experience that becomes the center of evening-long binges with friends. It might not have the most exhaustive list of maps and modes, but it provides nearly endless opportunities for exhilarating, coordinated play. When you’re at the center of it, it feels like nothing else."
"Pelit (Finland)","91","Brilliantly designed, superbly playable. [Aug 2016]"
"Trusted Reviews","90","Overwatch remains one of the most compelling and experimental shooters in the world right now. Blizzard Entertainment’s commitment to innovative new heroes, modes and responding to community feedback is unparalleled – and a treat to watch. Like World of Warcraft, Starcraft and Diablo before it, Blizzard has crafted something that will undoubtedly be around for years to come."
"Easy Allies","90","Though the game may seem sparse on maps and modes, the exquisite art direction, over-the-top action, and emphasis on teamwork all work together to provide endless hours of exhilaration. Most significant is the large cast of characters. With recognizable heroes that play as differently as they look, Blizzard has set a new standard for shooters. Overwatch is a triumph."
"CD-Action","90","Blizzard proved that it’s still possible to do something fresh in online shooters and helped me rediscover the charms of fragging. [08/2016, p.48]"
"The Digital Fix","90","The blending of genres, those perfect Moments and the beautiful pace of each game make Blizzard's new IP a must."
"PC PowerPlay","90","Another fine example of Blizzard polish. We can't wait to see what they have planned for the future. [Issue#252, p.49]"
"Games.cz","90","Blizzard has created an excellent team shooter that smashes the bad habits of the other multiplayer games;game which keeps you at involved thanks to a pure gameplay and fun."
"PLAY! Zine","90","If you are looking for a gorgeous game, with gameplay balanced for both casual and competitive play, look no further than Overwatch. Blizzard has succeeded with its foray into the FPS genre, creating another gem we'll play for many years to come."
"Hooked Gamers","90","Well Blizzard, it looks like you have a fantastic new IP on your hands because Overwatch comes just shy of perfection with addicting enough gameplay to ensure people stay hooked in the same way they stay hooked on your other long standing games."
"GameSpew","90","Overwatch may but not 100% perfect, but I haven’t had this much fun in a multiplayer shooter in about a decade."
"IBTimes UK","90","A great package: fun, accessible and extremely well-made. It's a shooter as much for those pledge their lives to online play, as those chiefly interested in the occasional fun foray. It's an instant classic that, with the kind of good post-launch support Blizzard is known for, could prove the go-to shooter for an entire generation of gamers."
"3DJuegos","90","Overwatch is pure gold. A brilliant multiplayer action game with the seal of quality of Blizzard."
"ActionTrip","90","The game is incredibly polished with a unique set of heroes that are evenly counter balanced. The maps are vibrant and well designed for lots of interesting and challenging rounds. Blizzard has created a very solid foundation with Overwatch and I cannot wait to see what they do to enhance, expand and build on it in the future."
"Gamer.no","90","Quotation forthcoming."
"Meristation","90","Blizzard steps into the FPS world with a very strong team shooter with Moba elements that has already become the videogame in fashion: ""easy to learn, hard to master"" - fast, well paced, charismatic, enjoyable, strategic, and with the potential to last for years."
"Multiplayer.it","90","Overwatch is a funny, colorful and fast-paced class shooter made unique by a really huge roster of very distinct characters. There's room for improvement but we got a pretty good flying start."
"Eurogamer Poland","90","Overwatch in a nutshell? Satisfaction, competition, excitement and heaps of fun, thanks to extremely refined gameplay. One of the best online shooters available, with plenty of varied characters to choose from and master."
"XGN","90","Overwatch is an extremely polished Hero Shooter and looks absolutely lovely. Teamwork is important and encourages interaction with your teammates. With Overwatch, Blizzard has delivered another masterpiece."
"The Daily Dot","90","If you are a first-person shooter fan generally, and if you enjoy team-based FPS play specifically, not at least trying Overwatch feels criminal. Blizzard always imparts a deep sense of holistic quality into its games, and Overwatch is no exception."
"Critical Hit","90","Blizzard have set a new example for the FPS genre that others will need to follow. Overwatch reaches near perfection with its polish and charm. It's fun, addictive, and will keep players hooked for a good, long time."
"Vandal","90","Yes, the amount of content isn't huge now, but knowing that there's much more incoming, there aren't too many flaws in Overwatch. Fun, deep, well-designed and full of possibilities, it's one of those games you have to, at least, try."
"Gameblog.fr","90","Overwatch is a great multiplayer game with an amazing artistic direction. Each hero truly feels special, and it is very rewarding to play with each and every one of them. It feels like the fun will never end. A solid contender for 2016's Best Video Game of the Year."
"Hardcore Gamer","90","Blizzard has perfected the RTS and now they’ve laid a fantastic foundation for the FPS."
"Game Revolution","90","Blizzard has always excelled at delivering enjoyable games with beautiful presentations, and Overwatch shows that it can extend this talent to genres that it’s never visited before. This might be its first shooter, but it’s rich with beautiful art and has a remarkable fun factor that you would expect from only the most elite shooter-oriented developers. It’s recommendable to just about anyone even if it falters when it comes to solo play. It won’t be difficult to invite your friends to come join you, after all."
"Attack of the Fanboy","90","It is Overwatch’s diverse group of characters that make the game shine, though. Blizzard has crafted each to stand on their own even within the same role class thanks to their weapons, abilities, and ultras. There is no mistaking one from the other thanks to supremely intelligent design from player silhouettes to character voices and sounds."
"GamesRadar+","90","Whether it's a small victory, like narrowly saving an ally's life, or a pivotal ultimate that lets you obliterate the opposing team and secure the final objective, Overwatch is ripe with the kinds of memorable moments that define worthwhile multiplayer."
"GameSpot","90","It's that intoxicating path of discovery that makes Overwatch so varied, so rewarding, and ultimately another seminal release from developer Blizzard. Overwatch is an intelligent cascade of disparate ideas, supporting one another, pouring into one another, and coiling around themselves as they flow into the brilliant shooter underneath."
"IGN Sweden","88","Overwatch is the perfect game to spend an hour with and to play a couple of matches before you do something else. And then you'll come back to it, again and again."
"PC Gamer","88","In most games, frustration and annoyance are solid indicators that something isn't working. Here, they're part and parcel of competition. If I'm annoyed, someone else is having a good time. If I'm elated, someone else is raging. That can be difficult to put a score to, because it removes emotion as the guiding light of a subjective process. Here's what I can say for certain: Overwatch is a great, occasionally fantastic shooter, and filled with fresh, clever design decisions."
"Ragequit.gr","87","It might not really be the “Multiplayer Shooter to end all Multiplayer Shooters” (not quite yet, anyway), but Blizzard’s Overwatch masterfully manages to find the sweet spot between accessibility, class balance, competitive multiplayer and pure, unadulterated fun."
"GameStar","86","Overwatch doesn't reinvent the wheel, but mixes well-known mechanics to create one of the best games of the genre in years."
"4Players.de","85","Quality rules over quantity. Overwatch might be a little short on the content side. But other than that, you get a well-balanced, varied and beautifully-designed online shooter with a remarkably diverse hero selection."
"JeuxActu","85","If you can forget about its dubious commercial policy (high price, a myriad of microtransactions), then Overwatch becomes a very strong game, with many characters which are very distinct from one another. All of this with the Blizzard touch that makes each of their games accessible and polished."
"GameCrate","85","Overwatch could very well come to dominate the hero shooter genre. There's plenty of room for improvement around the edges, but the core is strong enough to make this another huge hit for Blizzard."
"Everyeye.it","85","Overwatch is the new dimension of competitive play. A step forward in the genre, an hypertrophic heir to Team Fortress: each of the 21 heroes represent a class, and the concept of asymmetrical balancing is just brilliant. On the other side, the game is not that fun if you play it alone, and the absence of ranked match is unacceptable."
"The Games Machine","82","Overwatch is a fast-paced, varied, incredibly fun competitive shooter, and that's a given. There are some balancing issues, nothing that cannot be fixed in the next few weeks, but the main problem of the game Blizzard is the lack of content sufficient for the player to keep coming back."
"Polygon","80","There's no question that Overwatch is a masterfully designed game. The wide array of amazing, unique characters, and the original ways they interact with one another, make for a peerless teamplay experience in the shooter space. Some issues, like a dissatisfying progression system and a hostility to solo players, hinder the overall experience, but core of Overwatch remains strong throughout. It's an easy recommendation to make, so long as you've got some friends to back you up."
"M3","80","Keeping with tradition Blizzard plays it safe and sound when they take on the team based shooter. Overwatch bursts with polish and its great characters are a joy to be played by both casuals and hardcores alike."
"CGMagazine","80","I mostly enjoyed my time with Overwatch as it is very easy to pick up and play. The characters are diverse and just as colourful as the levels where battles take place. As a free-to-play title, I’d have no problems with the grinding and micro-transactions, but these mechanics in a feature-lite, full priced title, mar the overall experience for me. Maybe you’re okay with that, but I’m not. No matter how many games do it, I’ll never be okay with it."
"GameCritics","75","Overwatch is trying hard to rope in players who don’t normally go for team-based shooters, and in that respect it succeeds better than any other game in its class. The exceptional treatment newcomers get makes me want to love it, but I’ll need more modes and better maps if I’m going to spend hundreds of hours with it as I have with similar titles."
"Gamers' Temple","74","The game is enjoyable, the maps and characters are expertly designed, and the controls are tight and responsive, even on PCs that are not at the bleeding edge of technology. However, it's currently priced at the same level as a top-tier, AAA title, even though it delivers a fraction of the content that you'd expect from a game at that price level."
"PC Invasion","70","Blizzard has created a solid team FPS but right now it's light on content."
