"score","review"
0,"Let me get this straight. Blizzard now has a luck based card game. They then add a random number generator to this luck based game. Then they add possibly the worst card collecting system in CCG history in which 5 very likely crap cards cost a total of 2 bucks (so each virtual card costs 40 cents ea.) OR you have to grind for AT LEAST 3 hours (Each pack costs 100. 10 gold every 3 wins. 30Let me get this straight. Blizzard now has a luck based card game. They then add a random number generator to this luck based game. Then they add possibly the worst card collecting system in CCG history in which 5 very likely crap cards cost a total of 2 bucks (so each virtual card costs 40 cents ea.) OR you have to grind for AT LEAST 3 hours (Each pack costs 100. 10 gold every 3 wins. 30 wins for one deck. ~60 games assuming you're lucky enough to win half. 60 * about 10 minutes per game = 600 minutes. THAT'S 10 HOURS FOLKS. You've got daily quests which if you're lucky take off about 6 hours from the grind. Then they give people , legendaries meaning the win rate for a grinder drops down to 30%. Then you got the fact that some classes will hands down destroy your deck. They expect you to plan for everything and your mother in 30 cards.Bout the only thing going for this game are it's aesthetics. OOoooo shiny colors and explosions Ahhhh *watches as 2 flame strikes, 2 arcane explosions, (insert aoe and/or removal spell(s))*In terms of gameplay, there is none. Figuratively. Literally. You draw cards. You play what you can since the number of options in this game is extremely limited. You hope your opponent doesn't have that card. He does. You curse at the computer and a terrible chat system (maybe it was intentional) that doesn't allow any communication between you or your opponent between 6 generic phrases. The end. I understand how card games are supposed to be luck based but the main problem is this game is too luck based and too damn simplified. The main crux being there is absolutely no counter play. None. They picked up counter play and threw it out of a 10 story window. You got what you can do on your turn and then you watch as your opponent does what he does. If that happens to be the complete destruction of your side of the field from a card he just drew from the top of his deck; well too bad (justification from hearthstone fanatics: should've planned for that). Magic allows you to choose what creature you want defending. Yu Gi Oh has trap cards. Even the damn Blizzard World of Warcraft card game had counter play. What's that you say? Secrets? You mean the ""trap"" cards only 3/9 of the classes have and that there are only 3 of? You can literally google ""Mage Traps Hearthstone"" and it'll show you the whopping list of 5 possible traps (2 of which are crap that a mage should never have) allowing you to easily sidestep these token cards.Which leads me to the next point. Hearthstone has 465 playable cards; about 30 of them are legendaries basically making them unaccesible for anyone but the lucky or the pay-to-win. Furthermore of these cards about 80 are useful. Why? It's the meta. All of the rest are useless. They're situational, inefficient, or just downright bad. One of the fun things typical card games do is allow you to experiment; in Hearthstone if you experiment you lose. That simple. Of course unless you go against someone else who doesn't get the meta.But back to the legendary issue. They are the meta breakers simply because they're rare. Rare and downright unbalanced; Now I do have to give Blizzard props, they tried to balance this. Unfortunately the way they tried to balance it is figuratively mentally retarded. They added removal cards. As in if you don't like a card you pick it out and say gtfo. Now I'm all for arbitrary death but seriously...in an already luck base card game. Now as if getting lucky wasn't enough you can get really lucky or more likely unlikely as in that card you finally managed to get out and buffed for the win now gets destroyed cause the other guy top decks a ""kill-anything-you-feel-like-card"". Well done except that took literally no skill. It also means that the luck based level of the game has now dropped down to the point that a 2 year old with the same cards as a professional player can now beat that player. Good job blizzard. All in all excellent work on the balance and luck issues. I do have to give it a one thought because the graphics are nice and the game is mind-numbingly simplistic. Also at least it wasn't Diablo 3 Blizzard. At least it wasn't.Things to make it bearable: In ranked, before a match begins allow people to see what class they're up against and allow them to build a deck. Use a removal card to remove the removal cards from this game completely permanently. Nerf the legends. This isn't league. Set the cards so a random number generator doesn't determine whether you live or die.p.s. It's quite sad when the signature game mode (which you have to pay to play) is Arena Mode. When literally your entire deck is composed of RANDOM cards.…"
0,"No idea how the critics rated it this high unless they only played for the first hour.  The first hour or two is fun, because it's against computers who don't have decks full of 90% rares & legendaries.  Once you hit your first few PvP battles, you'll quickly realize that this is just a P2W (Pay To Win) money grab.Is it as obscene at the new Dungeon Keeper on Android? No.  Do you haveNo idea how the critics rated it this high unless they only played for the first hour.  The first hour or two is fun, because it's against computers who don't have decks full of 90% rares & legendaries.  Once you hit your first few PvP battles, you'll quickly realize that this is just a P2W (Pay To Win) money grab.Is it as obscene at the new Dungeon Keeper on Android? No.  Do you have a chance at winning this game without out PAYing your opponents?  No.TL;DR - Do NOT believe the Blizzard fanboy 10/10 ratings.  Avoid this game and play ACTUAL free to play games like DotA 2 / Team Fortress / League of Legends instead.…"
0,"The game is fun only for first several weeks, after that you will realize how stupid and toxic this game is.In constructed, almost everyone is net-decking some kind of low-budget cheesy rush or legendary heavy control because this game has no depth, so you will have to face same decks over and over again if you want to climb up the ladder, also, you get almost nothing upon losing, onlyThe game is fun only for first several weeks, after that you will realize how stupid and toxic this game is.In constructed, almost everyone is net-decking some kind of low-budget cheesy rush or legendary heavy control because this game has no depth, so you will have to face same decks over and over again if you want to climb up the ladder, also, you get almost nothing upon losing, only some slight exp gain which is required to unlock foil cards/hero portraits.The arena is absurdly unbalanced, totally dominated by AoE heavy Mages who have bunch of board clear spells to win, some say it's fun but I found it toxic after playing like a month, not even competitive thanks to RNG hell.Please remind that The Blizzard already stated they won't be touching much balancing issue after the release, which means this game is as good as dead.If you want to try you luck, just play some online-poker, and never pay a dime into this game.…"
0,"Although the game has potential, it is ruined by the repulsive business model. It's pay to win (constructed) or pay to play (arena), otherwise your options are to grind endlessly for ridiculously low gold rewards (3.3 gold for a win), or limit playing and wait for the daily quests. The daily quests provide more gold, but they're only once a day and a 40 gold quest is the most common questAlthough the game has potential, it is ruined by the repulsive business model. It's pay to win (constructed) or pay to play (arena), otherwise your options are to grind endlessly for ridiculously low gold rewards (3.3 gold for a win), or limit playing and wait for the daily quests. The daily quests provide more gold, but they're only once a day and a 40 gold quest is the most common quest by far.The arena is the most fun game mode, but it's expensive to play and too random and luck based (depending on the cards you get draft from). Also, you can get ridiculous streaks like playing several times in a row against the same class and taking the second turn. The arena rewards have also been downgraded. It's very possible get crappy cards and dust as rewards even though performing reasonably well in the arena.Updated observations:- The overall balance is pretty bad and Blizzard does little to improve things. In arena and constructed certain classes are clearly better than others.- There are few truly viable strategies for each class.- At the beginning it's possible to play for a while with basic, common and rare cards, but eventually you'll hit the wall without epic and legendary cards.- Unless you invest real money, it takes forever to get the good legendary cards.- The more you play Hearthstone, the more you feel like it's another Blizzard grinding game.- It's a card game, but you cannot trade the cards with your friends. Absurd.- After a while it becomes obvious that the game lacks depth.- It's 2014 and there's no chat. All you have is six lousy premade emotes.- Statistics are practically non-existent, although they would be useful in this kind of game.- Certain UI bugs persist patch after patch.…"
4,"The animations and mechanics are extremely satisfying. The voice acting is as good as Blizzard has always delivered, and makes you reminisce about what made WC3 so great. But this game is plain and simple a pay to accelerate to drain the pockets of preteens. Not worth anyones time."
0,"P2P + P2W. Unenjoyable for F2P#01This is a TCG.You are ment to spend money in order to get cards. If you are not OK with that idea you will spend time getting wasted in the ranking plays by decks that compose mostly of epics and legendaries. Which will lead to you getting angry, irritated and feeling suffocated. And that will lead you to write a 0/10 review. I got to rank 14. That wasP2P + P2W. Unenjoyable for F2P#01This is a TCG.You are ment to spend money in order to get cards. If you are not OK with that idea you will spend time getting wasted in the ranking plays by decks that compose mostly of epics and legendaries. Which will lead to you getting angry, irritated and feeling suffocated. And that will lead you to write a 0/10 review. I got to rank 14. That was at the end of the month. Now at the start of the month i see decks packed with 4~5 legendaries on ranks 20~18...#02 But why does the game system match F2P players that don't have any epics and legendaries in their decks against P2W players whose decks are packed with them?!Here comes out the awful truth. F2P players are just cannon fodder for the players that pay for the cards.I don't have any of those. Had to deal with an enemy that played Ragnaros, then on the next turn Ysera and in the end Grommash...Does that seem to you  like something to  be enjoyable for me if i don't have any epics on rares myself?#03 The only chance for me to get epics and legends is opening packs. Which cost gold. Which you get from daily quests...Sorry. QuestONE FOR EACH DAY...Only 40~60 GOLD a DAY. On average a F2P player will squeeze out 2 packs every 3 days.That clearly hits you in the face about Blizzards intentions.#04 Arena. Probably the best instalment of Hearthstone. Watched all TotalBiscuit's arena episodes. Played it once myself. Got a **** draft. Ended 5-3. From what i saw it's 45% that you get a great draft, 45% that you get a great hand and follow up and 10% that you won't make any stupid mistake. It's a great gambleSo addictive. And the 2$ entry fee isn't that high right? Just think about it. If every day hundreds of thousands people play several times 2$...AWESOME#05 Why P2P? If you haven't figured it out by now then lol. Because if you really want to compete then you have to pay money, silly!I told my friend that I'm gonna give this a 0/10. He told me not do it. Give it something betwen 1~3 but not 0. I seem to enjoy it...His words unfortunately confirmed me in my judgement. I don't enjoy it.Secondly a 0/10 is controversial and will lure more people to reading a review like this. This game clearly does not deserve an 88 from critics...Yeah I'm gonna bet on that one. I'm a little afraid of stagnation in Hearthstone. How will this game evolve. Are they considering inserting discard cards? That would ruin the game.In the end this game is clearly intended for people who are ready to throw money at it. It will be a great game for those people. Especially arena runs. You will buy cards, construct decks that are most popular in the top circles. Test them out on ranked. Disenchant unwanted cards, make golden ones. The  illustrations are beautiful. The mechanics is original. The cards have many combinations to test out. Lot's of fun. great but not a 9/10...Blizzard keeps nerfing some cards. Defias got nerfed. Didn't see any rogues on Fight Night(am at S03e03). Shaman totem doesn't heal the hero anymore...That makes sense....I want to to uninstall it...But maybe I'll just keep with doing dailies. Just to get a kick out of opening ""Expert packs"". One every second, third day...In the end for me Hearthstone is a game i enjoy watching being played like TotalBiscuit's videos or Fight Night.BUT IF YOU ARE A F2P THEN STAY THE HELL AWAY FROM IT!…"
3,"This game is touted as a casual way to get into trading card games and in a way they are right. Hearthstone certainly looks pretty enough, given how Blizzard has a fairly deep art talent pool for its games and most mechanics seem to work well, with only a few bugs that I am sure will be worked out soon. The very basic mechanics are covered in a 5 game tutorial that gives a quick ""This doesThis game is touted as a casual way to get into trading card games and in a way they are right. Hearthstone certainly looks pretty enough, given how Blizzard has a fairly deep art talent pool for its games and most mechanics seem to work well, with only a few bugs that I am sure will be worked out soon. The very basic mechanics are covered in a 5 game tutorial that gives a quick ""This does that"" explanation via game play. There are fun animations for summoning and attacks and for other actions on the board that can really be entertaining as well. and there are several kinds of decks you can build and a decent practice mode.Unfortunately any entertainment value is destroyed by several factors. All deck types have their own unique Hero ability and set of basic cards, while no one class has any clear advantage on the other 8, each class has gimmicky cards that can make any strategy for attack or defense suddenly impossible to beat or impossible to lose against.  While there is no perfect deck type which is a plus, any strategy into building a deck only usually makes a deck good against one or two other types of deck and easily defeated by many othersNew players do get a decent set of basic cards but the card draw system is a complete mess. You gain additional mana crystals each turn that let you summon more powerful creatures and spells but the deck draw system is far to fond of pulling cards you can't use long before you could actually use them, regardless of how many cards have that cost in your deck. Out of the 30 maximum cards in a deck i tested 30 games with 24 cards with a mana cost of 4 or less and 3 cards of 5 mana and 3 above that, of the 30 games played I got the 5+ cards either with the Initial draw, after the mulligan option of discarding some or all of a starting hand for different cards, (which is a nice feature even if it doesn't seem to help alot) or within the first 4 turns. One of those three options occurred during every one of those 30 tests. Often I would get the same cards i discarded with the mulligan back into the starting hand again.I would not call this pay to win, pay to catch up with players in the Beta for amount of cards? Yes. It is possible to buy more cards either directly for cash or with gold earned in game.  You can also get cards by doing well in the arena mode, which is where you build a deck out of random sets of 3 cards untill you have 30. the better you do in arena the better your reward, be it gold, cards or dust. Dust is a crafting material that you gain for disenchanting spare cards from your latter deck as you can only have 2 of each kind of a card in ladder deck. Dust is used to make any card you want, with some cards costing more than others. While this is a good feature to let players pick certain cards, you gain miniscule amounts of dust for disenchanting most cards. Gold earned in game is also earned at low rates, 10 for the first 3 wins of the day and 40 for completeing a mission. It costs 100 gold for 1 pack at the card shop and 150 gold to try your hand at arena mode without paying the $2.00 real money entry fee. So largely its 2 days of playing for a deck of cards or 3 days for an arena attempt. Its also about 2 dollars for a pack of cards as well, with various bundles for more packs for more money available.I cannot recommend spending any money on this game, as they are obviously hoping that you will either spend more money buying packs and attempting the arena  enough times that they will make more money off you than they would for a retail game like Diablo or Starcraft. All in all, the gimmicky nature of the decks and the poor randomization for drawing cards from your deck make Hearthstone the fastest way to have a bad time short of a sudden injury. For card game enthusiasts only,…"
5,"Hearthstone is... a troubled title, to say the least. On the first hand, you have a card game that's clearly better than all the rest, and well done. It gives a good first impression. It runs well. It looks well. All of the cards are recognizable from the WoW source material that they are drawn from. The UI is convenient. It doesn't do any stupid crap like having cards sidewaysor upsideHearthstone is... a troubled title, to say the least. On the first hand, you have a card game that's clearly better than all the rest, and well done. It gives a good first impression. It runs well. It looks well. All of the cards are recognizable from the WoW source material that they are drawn from. The UI is convenient. It doesn't do any stupid crap like having cards sidewaysor upside down like certain other games(No idea why they do that, quite stupid for a video game where 2 players are not sharing the same monitor). It even allows you to disenchant unwanted cards to build up a dust supply to eventually craft what you do want, something other games don't have. This is a real game seller. Those other crappy card games just expect you to lottery until you get what you want, to hell with copies or cards you don't want piling up.But on the other hand, you have a game that is being treated very poorly by its developer's. Not only is the balance in the game non existent because it focuses on a meta instead(Blizzard openly admits this)... but It's now over run with bots that they still refuse to do anything about. Bots are farming this game day and night now, so don't be surprised when you fight the same exact bot decks again and again. The bots have even infested the forum now, creating a slew of garbage spam threads every single night that persist until they're pushed off the next morning by real posters. Blizzard couldn't care less about these issues. They don't even use their own forum most of the time, opting instead to go to social networking sites such as Twitter or Facebook. That means that instead of caring about the users they have, they care only about drawing more in, which is the overall feel of the game. It's one big cash grab of a product, probably made solely to draw in revenue which they're now no doubt using on Heroes of the Storm instead of using it to improve Hearthstone.The competitive play for the game is in shambles because of it's non existent balance. Every player with a class runs the same exact build because, when you run a meta, that's how it works. They all run what is best, to hell with anything else. If you come into this expecting a balanced game... you're going to be gravely disappointed. Half of the cards in this game are garbage no one uses or has any reason to use, while a small fraction are best and auto slotted into every deck. Many players like myself(1k+ posts) have spent all year trying to talk Blizzard into fixing this game, including all problems I've pointed out here, and we've only gotten deaf ears turned to us. As usual with Blizzard games, the months roll by and little to no problems are actually addressed. They take the game down for entire days to apply no patches, or patch with 1 or 2 lines in the patch log that didn't fix anything people were trying to get them to look at for months on end.The biggest thing they did for the game this year was add Naxx, which basically just hands out a slew of cards very cheaply to anyone that wants them. Naxx is an all around bust in my opinion. It's too cheap to enter, too easy to beat, then has no reason to even replay it once you got all the cards. The only difficulty even in this ""adventure"" is Heroic Mode, which makes the bosses impossibly difficult without tailor made decks to beat them. And what's your reward for all the trouble? Nothing. You get nothing for beating every boss on Heroic except a card back no one cares about. It needed a middle ground, instead of having a ""too easy"" mode that hands out all the cards, and a ""too hard"" mode that gives you nothing for your trouble. Bust. Just a bust. Replayability would have helped, but there is none for it. After doing all of Naxx, I finally decided to retire. I've waited long enough for Blizzard to do something with this title, anything other than treating it like a lottery machine.I should point out the embarrassing Kel Thuzad voice acting. What used to be an evil Lich is now a clown cracking jokes for bored children at a birthday party. That sets the overall tone and disappointing nature of the game perfectly.But like all controversial games with nothing but biased fanboy or hater reviews; it's both over rated and under rated. Speaking from an objective point of view, it's not a bad game, it just isn't as great as it easily could have been if Blizzard cared at all about it. I'd like to point out that despite what a lot of ignorant people say, it is not P2W either. You can competitive with cheap decks; it's been proven time and time again. The debate about this has been beaten to death, with threads made nearly every day trying to convince you one way or the other. I've been competitive myself and never put in more than 10$. So I can't really thumbs this up or down; I'm just going to leave it up to you as I retire. In summery Hearthstone is a decent enough card game, but it's easy to be disappointed when you look at all the wasted potential.-Drain (Steam)…"
0,"This game is rubbish. Pay to win and luck, you dont need anymore. You can turn your brain off and win win win win (paying first of course :D). Dont waste your time here."
3,"Negative reviews sum it up, this is basically the warcraft CCG that they released a while back as a flop. Overly simplified gameplay which would be a bonus if they didn't break the golden rule of F2P models""NEVER, SELL POWER""Perhaps if they hadn't been so filled with greed and hubris this would have been a real contender with the other F2P titles on the market, but right now it'sNegative reviews sum it up, this is basically the warcraft CCG that they released a while back as a flop. Overly simplified gameplay which would be a bonus if they didn't break the golden rule of F2P models""NEVER, SELL POWER""Perhaps if they hadn't been so filled with greed and hubris this would have been a real contender with the other F2P titles on the market, but right now it's not competing and doesn't deserve a good review.They can do better.Alongside the financial model issues is the heavy reliance on RNG in their card design, a problem which alongside the cost was noted by many of my friends on the actual CCG's release.Overall due to the fact there are many documented bugs and flaws, and the fact they've had an active cash shop for months now while still being a ""beta"" product, I cannot in good conscience give this any higher than a 3, worth some time if you don't take it seriously, but a monumental let down in terms of potential... YgoPro etc won't be quaking in their boots from this ""official"" release.…"
0,"So you like PW2 card games?Sure go ahead and play this game.It's fun at beginning, I mean the only fun party is tutorial. When you get into multiplayer your oppents dish out **** legendaries over your common cards, which is you can't do **** about it.0/10 would not play again."
0,"Full pay2win game, my second match against another player and most of there cards where epic/legendary making it impossible to win. You'd be a complete fool to play this ""game"" as the only challenge is the size of your bank account. Avoid if you enjoy fair and competitive play."
0,"As of right now it's the best virtual CCG on the market and probably will be for many years to come.  Although the fact that it's impossible to trade cards is a big letdown and you can expect to grind for several hours or shell out $100+ to build just a few of the competitive decks you want.  It's fun and addicting but it will never be a true competitive ""esport"" because of the randomnessAs of right now it's the best virtual CCG on the market and probably will be for many years to come.  Although the fact that it's impossible to trade cards is a big letdown and you can expect to grind for several hours or shell out $100+ to build just a few of the competitive decks you want.  It's fun and addicting but it will never be a true competitive ""esport"" because of the randomness that all card games have. If you take two equally skilled opponent it comes down to about 90% luck to determine the victor.…"
0,"Pointless game at best, It's a CCG (Card Collecting Game) You spend REAL money to buy VIRTUAL cards, but this is not like a real life CTG (Card Trading Game), You can't trade your cards, you can't sell them and they don't get valuable over the years so card rarity is worthless. The most funny thing is whilst you spend real money to acquire these cards, remember they are always blizzard'sPointless game at best, It's a CCG (Card Collecting Game) You spend REAL money to buy VIRTUAL cards, but this is not like a real life CTG (Card Trading Game), You can't trade your cards, you can't sell them and they don't get valuable over the years so card rarity is worthless. The most funny thing is whilst you spend real money to acquire these cards, remember they are always blizzard's property, you basically renting ****ing virtual cards, so pathetic. NOW I'm not saying to bring these features into the game, games should NOT be Pay2Win or about making money it should be something that you pay once for a product that is truly yours which you can indulge in to have fun and escape reality, get it blizzard? Game's should = FUN, however Blizzard's Formula is: Money Milking + Grinding + Fake Reward system (Virtual items), they treat people like addicted rats with a reward system. Yes it is a F2P game, if you don't mind Grinding for hours and hours to earn the same cards as it would cost £34.99 then yes It's FREE. This game is so simplistic in nature and development it should only have a Retail price of around £20 with no P2W module and gold grinding could be made easier with 5 daily quests as appose to 1 but that wouldn’t be enough “Money Whoring” for Blizzard. Sh!t Game with the wrong intentions, end of story. Is Blizzard even run by the same people before World of Warcraft??…"
7,"I usually play Hearthstone while waiting for other things to load or just when I want to play something short. The game is fairly casual there's no real pressure to win other than you can accumulate gold. I find it relaxing to just play without stressing out. One of the negative things is the fact that you can pay to dominate. Buying the $50 card pack will make your decks ridiculouslyI usually play Hearthstone while waiting for other things to load or just when I want to play something short. The game is fairly casual there's no real pressure to win other than you can accumulate gold. I find it relaxing to just play without stressing out. One of the negative things is the fact that you can pay to dominate. Buying the $50 card pack will make your decks ridiculously good. Also, like any card game luck has to do with how well you do which can get annoying or make you laugh hysterically when you get just the right cards to wreck your opponent. All in all worth checking out as it costs you nothing.…"
10,"Hearthstone is casual at first glance but I am unsurprisingly terrible at it, as it has depth that isn't that noticeable at first. It is extremely fun though, even losing is enjoyable to me and I can't wait for Blizzard to start expanding upon the game.For what it is now, I give it a 10/10 for being a well balanced and extremely fun game with enough depth to last for quite a while."
1,"Garbage. Pay to win, Nuff said. Dont waste your time. You will enjoy the first 2 weeks, then you will be destroyed by retards that spend money in this game and can buy better cards. Dont play this game."
