"publisher","score","review"
"GamesRadar+","90","By turning your every death into the start of a personal vendetta, Middle-earth: Shadow of Mordor makes you that much more invested in its open-world. The savage combat and satisfying stealth are just the means to exacting your ultimate revenge."
"The Escapist","90","As an open world game set in Middle-earth, Shadow of Mordor delivers unique emergent gameplay, finely-tuned combat mechanics and a story which avoids typical fantasy fare. While the main storyline can be finished relatively quickly, there is a lot of content in Mordor for you to pursue however you like."
"Gaming Nexus","88","A solid side-story from an established universe with spot-on gameplay makes this a surprise contender for one of the year’s best games."
"Impulsegamer","88","A very satisfying, Uruk Hai quality Tolkien experience."
"Game Over Online","88","It’s not without its flaws – the story could have been better focused and the campaign missions less repetitive – but Shadow of Mordor is easily the best video game set in The Lord of the Rings universe to date."
"LaPS4","88","Middle-Earth: Shadows of Mordor is a remarkable game, with an uncharismatic main character surrounded by enemies whose design is really spectacular, lots of content to complete and guaranteed fun. And, on top of that, it's a game that, despite being clearly influenced by others, has its own style."
"Vandal","88","This is a great, fresh open world action adventure game, with a very well-implemented Nemesis system. It's an outstanding surprise, and we think it deserves a try."
"Cheat Code Central","88","It will appease hardcore fans of games like Assassin’s Creed and the Batman: Arkham series, while introducing new gameplay mechanics that fundamentally change the structure of the game. A unique experience for any gamer indeed."
"Games Master UK","87","The Nemesis system alone is worth giving this a go, let alone the LOTR setting. [Dec 2014, p.70]"
"ActionTrip","87","Middle-Earth: Shadow of Mordor definitely isn’t for everyone, but I can almost guarantee that everyone who gives it a shot will find something enjoyable about it, regardless of whether you are a Tolkien fan or not."
"PSX Extreme","87","A game that delivers the fantasy goods in spades. The ultra-anal Tolkien lovers might take issue with Talion and how the game is presented, and the AI and frame-rate issues are clear. That being said, this remains a wildly immersive, engaging adventure with an excellent combination of action and platforming elements."
"Meristation","87","A tale of revenge, madness and brutality, this is not a fairytale epic quest, but a bloody journey of hunting and killing. And with the best Uruk-hais enemies the Nemesis system can provide. A good game, a great experience that can be enjoyed by fans and non-fans of Tolkien."
"GameTrailers","87","The world feels alive and treacherous, the combat gives you lots of gruesome options, and the enemy army is always evolving. It might not offer the challenge you crave, but if you enjoy killing orcs, there are two maps filled with the savage monsters and they're all looking for a fight."
"Everyeye.it","86","Shadow of Mordor is the utter proof that to build an engaging, deep and fun experience you don't have to innovate - not necessarily. There are small flaws, especially in the repetitiveness of the mission structure (especially in the second half) and in the open world maps, which are too empty even for Mordor. But that's not nearly enough to spoil the fun, and the Nemesis System is something every developer should look into (and probably will)."
"Pelit (Finland)","85","Despite the dark setup, Shadow of Mordor doesn’t offer any surprises. It’s a solid action-adventure spiced up with some RPG elements and a familiar license. As far as the license games go, Talion’s trek is well executed mesh of Arkham games and Assassin’s Creed. You could do a lot worse. [Oct 2014]"
"SpazioGames","85","Despite the use of a lot of recycled mechanics, the developers have demonstrated passion and intelligence, mixing the ingredients and creating a product that, despite the similarity with some of the most acclaimed series, retains its uniqueness and features a campaign with a perfect rhythm."
"InsideGamer.nl","85","Shadow of Mordor is the best Lord of the Rings-game ever, maybe because it ignores so many of Tolkien's written rules. Thanks to the fantastic Nemesis-system and the familiar feeling of climbing and fighting, this game knows how to avoid the curse of bad licensed games."
"GRYOnline.pl","85","Shadow of Mordor takes lots from other games but offers enough originality to make it worth your while. You should be even more interested if you're a fan of Jackson's movies - Monolith's game is based first and foremost on this particular license. The game mixes slasher and stealth elements very well, presents a juicy and brutal piece of Middle-earth's story and proves that neglecting this universe isn't a good thing."
"Power Unlimited","85","Slaughtering Orks with Assassin's Creed-like stealth-gameplay and beating them silly with the fighting-system we know of the Arkham Batman games: it's lot of fun for a good while. Shadow of Mordor offers raw, nasty action, plus enough collectibles, upgrades and other free-roaming tricks to keep you hooked. The biggest surprise though is that it's all interwoven by an interesting, almost Tolkien-worthy narrative."
"EGM","85","The landscapes and exploration elements might not be on the level of some of its open-world brethren, but Middle-earth: Shadow of Mordor delivers one of the best games to feature the intricate lore of J.R.R. Tolkien—and its innovative, addictive Nemesis system could redefine the way developers design enemy encounters in the future."
"Game Informer","83","Shadow of Mordor is an unabashedly challenging and complex experience, sometimes at the expense of accessibility."
"MMORPG.com","82","Shadow of Mordor is a visually stunning, narratively compelling action RPG that had me enthralled from start to finish. This is how you make a non-canon story in Middle-earth feel like it belongs, like it could be its own book or film in the world Tolkien created. It’s violent, it’s addictive, and it controls like a dream."
"4Players.de","81","A lot in Middle Earth is reminiscent of other games: Fight like Batman, sneak like Ezio and his brethren, explore the world like in Red Dead Redemption. What sets Shadow of Mordor apart is the Nemesis system that works surprisingly well – even though it lacks drama in the end."
"Play UK","80","In many respects, Shadow of Mordor is a rip-off of other titles, but its one original idea - the Nemesis system - ensures that doesn't matter. Manipulation and subterfuge are always fun. [Issue#250, p.66]"
"Playstation Official Magazine UK","80","It could do with a little more polish, but Mordor is still one of this year's better surprises. [Dec 2014, p.88]"
"LEVEL (Czech Republic)","80","Assassin's Creed meets Batman and gets up close and personal with the orcs. The most exciting visit to virtual Middle-earth in years. [Issue#246]"
"PSX-Sense.nl","80","Finally a truly decent Lord of the Rings game, with an intriguing story, quality gameplay and exciting setting."
"DarkStation","80","Still, Shadow of Mordor is a really fun game that being some innovation to an already strong start with the 8th generation."
"JeuxActu","80","Shadow of Mordor is a good surprise for many reasons. We were not expecting anything from another Lord of the Rings game, but this one is a very good action packed open world RPG."
"GameOver.gr","80","Shadow of Mordor expands the lore of the Lord of the Rings books in a respectful and great way and the Nemesis system is something that many developers should copy. There are some problems here, but the truth is that this is one of the best ""Lord of the Rings"" games ever made."
"Digital Spy","80","It may not be wholly original, but thanks to a compelling Nemesis System, Shadow of Mordor forges its own unique path, which marks it out for praise."
"DarkZero","80","Fans and non-fans of The Lord of the Rings, especially the people who enjoy open world games – such as the two games that inspired Middle-earth: Shadow of Mordor – would be hobbit mad to miss this great action game."
"GameCritics","80","If Monolith's ducks had all been in a row, Mordor could have been a top contender for the year, but even so, it's still worth getting into for no other reason than it delivers what I've wanted from Assassin's Creed since the start."
"Gamer.nl","80","Shadow of Mordor combines different parts of other successful games, like Assassin’s Creed and Batman: Arkham City, but the game has a unique selling point: the Nemesis-system, which really makes Mordor come to life. Even though the story is insignificant here, Shadow of Mordor remains a fun and original game."
"Level7.nu","80","Middle Earth: Shadow of Mordor remixes influences from both theBatman: Arkham and Assassin's Creed-series together with it's ownideas and the result is the best Lord of the Rings game so far. Thestory may not carry all the way but this is a violent, intelligent andvaried action game that rewards creativity and strategy from theplayer."
"Slant Magazine","80","This isn't the one game to rule them all, but it's a powerful experience in its own right, one that every fantasy enthusiast should pick up."
"Telegraph","80","The take away from Shadow of Mordor is that it’s fittingly a game that should inspire games in the same way it has so clearly been inspired, taking strong systems from big games and adding a few new ones of its own. I’d love to see the nemesis system be applied in a more intricate way to the handling of intelligence assets in the world of international espionage, for example, or maybe even an interpretation of the interpolitics of mafia families in the mid century."
"LevelUp","80","A good game in its own right, Shadow of Mordor doesn’t need nor improves upon Tolkien's fiction. Sadly, though, exploitable combat mechanics, repetitive missions and an unsatisfactory navigation system hinder its chances of becoming one of the best games of the year."
"Metro GameCentral","80","A far better game than many would’ve imagined, not just in terms of its action and Lord of the Rings authenticity – but in bringing a genuinely new idea to gaming."
"Eurogamer Italy","80","An engaging, fun and more organic open world than the ones we’re used to, but its essence lies almost exclusively in the prolonged, never-ending combat that in the long run wears a bit thin, no matter how well built it is."
"Eurogamer Germany","80","So it's true. One does not simply walk into Mordor. But seeing as we're already here, we might as well pull some Uruk Hai strings, watch a few heads roll and make ourselves at home."
"Gamereactor Sweden","80","Fantastic gameplay, great graphics. Just wished the story was a little bit stronger."
"XGN","80","Middle-earth: Shadow of Mordor plays heavenly thanks not only to the stolen gameplay system but the interesting never-before-seen Nemesis system. The story will certainly please fans of The Hobbit and The Lord of the Rings thanks to the interquel nature of the story. It’s just a shame that the characters from the original Tolkien novels that make an appearance are sorely underused and therefore pointless. Furthermore, the two maps are fairly small, and certainly so when compared to other games with an open world design."
"GamesBeat","80","I think Shadow of Mordor deserves a huge audience. I like it bordering on loving it. Had Monolith tightened up a few things, I’d probably love it bordering on considering it one of the best games of the year."
"games(TM)","80","A hugely entertaining, tongue-in-cheek and fulsome experience, it’s a worthy expedition whether you’re a Rings fan or not."
"GameSpot","80","Easy comparisons aside, this is a great game in its own right, narratively disjointed but mechanically sound, made up of excellent parts pieced together in excellent ways."
"Eurogamer","80","At the start of the game you're not much more than a lowly Ranger, sneaking through camps and silently slitting Orcish throats in the night. By the end of the game you're boldly strolling through those same camps, as terrified uruks whisper tales of the Ranger-turned-Gravewalker over fortifying gulps of grog."
"Kill Screen","77","These theoretical games are why it can feel like Shadow of Mordor is not “a good Lord of the Rings game” but simply a good game. But the truth is that it is a good game in spite of the fact that it has bones that threaten to burst from the fantasy skin laid overtop; that it is yearning to mutate out of this Lord of the Rings form and into something truly revolutionary."
"CD-Action","75","Batman’s Creed: Shadow of Mordor – Monolith’s inspirations are so obvious that you could call their game a rip-off. Its greatest sin though is the fact that it fails to vary gameplay the way Assassin’s Creed or Batman do and offers almost nothing apart from killing stuff and playing with the Nemesis system (which, I admit, has its moments). I got so tired with its repetitiveness that I wouldn’t have finished the game if I didn’t have to. [Dec 2014, p.48]"
"Edge Magazine","70","It's a shame that the terrain you wander through as you do all this is so visually substandard. [Dec 2014, p.116]"
"Eurogamer Portugal","70","Middle-earth: Shadow of Mordor emerges as a highly entertaining proposal and is able to entertain for hours on end, unless you have an ethical problem with killing Uruks."
"Eurogamer Spain","70","Although Shadow of Mordor's world never feels as alive as the ones from Skyrim or Fallout, the new Nemesis system is a great idea that makes normal battles something much more interesting."
"Gamer.no","70","With the Nemesis system, Monolith Productions has created a living, breathing power struggle in an otherwise disappointingly empty world. It alone makes the game worth playing."
"Toronto Sun","70","But this invigorating combat and intriguing enemy hierarchy system exist in an empty-feeling world, and not even the lovingly written lore in the game’s appendices can inject much personality into Mordor."
"Gameblog.fr","70","Shadow of Mordor is really cool to play and introduce an interesting Nemesis System mechanic, but at some point it becomes a little bit too repetitive."
"Post Arcade (National Post)","70","This carefully designed, constantly evolving, and weirdly dynamic army of Orcs – especially those strong enough to repeatedly defeat me (more on that in a bit) — is what made me keep playing Shadow of Mordor through to the end, even as I felt growing dissatisfaction with the game’s stillborn and often threadbare narrative."
"Destructoid","60","Ultimately, like many ambitious projects, Middle-earth: Shadow of Mordor doesn't deliver on everything it sets out to do."
