"score","review"
7,"Terrible launch, can't even start the game.PC gamers were waiting for a ""special"" release, but not of this kind ... However, to pre-order and take money, there's no bug."
6,"This game is not much fun anymore. It's either input lag or the unfair packs like the Three Sentinels. I don't like to summon people to beat the game, but this one leaves me no other choice - unlike DS1. And that makes me sad and angry. The input lag is annoying as hell. You block at 100% stamina and simple enemies slay through it. The game feels stable, but the fights don't feel balanced.This game is not much fun anymore. It's either input lag or the unfair packs like the Three Sentinels. I don't like to summon people to beat the game, but this one leaves me no other choice - unlike DS1. And that makes me sad and angry. The input lag is annoying as hell. You block at 100% stamina and simple enemies slay through it. The game feels stable, but the fights don't feel balanced. It just so frustrating. I know, the game is ment to be hard. I beat DS1 several times. But this one is has not the same feeling. I'm always feeling like being cheated by the engine.Another big issue is the bad durability of weapons. Having a favorite weapon for PvE is almost impossible, because durability is soooo low. I always find myself fighting mobs with my favorite, leveled weapon until they vanish (after 10 - 15 kills) so I can reach a boss with this weapon. And why the hell, don't enemies do damage to themself in close ranges?!!Another big issue is PvP. Too often, the lagging decides who the winner is. Lagstabs, teleports and taking damage after having dodged ten meters away becomes the norm. And you can call yourself lucky not to meet a hacker, because the PC platform is already infested with them. The game has no cheat countermeasures in place. (Why not make the client verify actions on both ends, compare them and just quit the duel when the comparison is negative?) It comes down to use a dashcam (record the PvP matches) and report the hackers to Steam along with a YouTube video.The overall map design feels less creative than in DS1. The zones are more separated so there is not that experience anymore, that you can look from one end of the world to the other. I liked that flavor of DS1 very much and it added to the atmosphere. In DS1 the zones felt like they really belong together.I hope, FromSoftware will deploy some patches to address the input lag and the PvP lagging. Right now, after 40 hours into the game, I'll take a longer break and wait for patches.…"
10,"UPDATE: The other review was negative,because the game didn't work.Finally the game it's working,(after the update) and All I can say,it's awesome,beautiful,incredible and more hard than before.The multiplayer finally get fixed,now the connection it's super-fast and really good,good job from software."
0,"The game is a fantastic port, let's start with the worst and advance to the less interesting problems:-the game refuses to start up (crashes with white screen) for TONS of people-even when it starts the new game loading screen freezes-game freezes when intro needs to be playing-people who got banned in other games received a ban for dark souls 2 (absolutely unheard of)-theThe game is a fantastic port, let's start with the worst and advance to the less interesting problems:-the game refuses to start up (crashes with white screen) for TONS of people-even when it starts the new game loading screen freezes-game freezes when intro needs to be playing-people who got banned in other games received a ban for dark souls 2 (absolutely unheard of)-the controllers connected to pc refuse to work-the keyboard+mouse controlls refuse to work-the keyboard controlls are **** even when they work: holding shift prevents you from clicking etc...…"
0,"I am here to represent the over 1k players from steam who is not getting any help from developers of the game, we get a random bug that dont let us play the game, we are trying to get attention over our problem for more then 50 hours since the release and nothing at all, we decided to yell our voice to another sites, we are making a critic not about the game itself because we cant EVEN logI am here to represent the over 1k players from steam who is not getting any help from developers of the game, we get a random bug that dont let us play the game, we are trying to get attention over our problem for more then 50 hours since the release and nothing at all, we decided to yell our voice to another sites, we are making a critic not about the game itself because we cant EVEN log in, we are here to tell how disappointing is the support from the developers.We paid for that we deserve the same thing as others, but seens the primary atribute to play the game is have the luck to get a copy without any bug, i will never spend my money on products of your company again!…"
10,"UPDATE: The other review was negative,because the game didn't work.Finally the game it's working,(after the update) and All I can say,it's awesome,beautiful,incredible and more hard than before.The multiplayer finally get fixed,now the connection it's super-fast and really good,good job from software."
0,"I imagine this would be a really fun game if it worked. I trust in their ability to make a fun game. The problem is that for many people the game does not work at all. When you try to start the game it pops up as a white screen then crashes within 10 seconds. So far the only workarounds have come from the community and even then they don't always work. Considering they supposedly 'built itI imagine this would be a really fun game if it worked. I trust in their ability to make a fun game. The problem is that for many people the game does not work at all. When you try to start the game it pops up as a white screen then crashes within 10 seconds. So far the only workarounds have come from the community and even then they don't always work. Considering they supposedly 'built it for the pc first' this kind of thing is really unacceptable. There's no reason we shouldn't be able to play the game we payed for. We didn't pay $50 so we could troubleshoot/beta test their game. We payed for a product and we currently have no access to it despite it being released. If you're thinking of buying this game for PC, don't. Wait for them to fix whatever they screwed up. There is no point in buying it now unless you want to play 'Waiting Simulator: Broken Edition'.…"
0,"I was so excited to play DS2 this morning but found myself shouting at the screen in under 5 mins.The graphics are awful - games released 3 years ago look better.The sound is awful - walk through long grass and it sounds as if you're rattling through your cutlery drawer.But worse of all; the controls are awful.   On screen hints tell you to press the green 'A' or the blue 'X'.I was so excited to play DS2 this morning but found myself shouting at the screen in under 5 mins.The graphics are awful - games released 3 years ago look better.The sound is awful - walk through long grass and it sounds as if you're rattling through your cutlery drawer.But worse of all; the controls are awful.   On screen hints tell you to press the green 'A' or the blue 'X'.   Want to go up a ladder?   In every other PC game you walk in to a ladder and start to climb.   In DS2 it's ctrl-left click. Why would they make it so awkward?    I tried to swap weapons and ended up consuming a good portion of the healing stones.Another bad part worth mentioning is the combat.  It's .... awful.  You can lock your target by pressing the middle mouse button, but it doesn't really make much difference.   I created a cleric and armed myself with a great big metal mace and picked a fight with a little old lady cooking a meal (I'm very brave, I know).   She beat me to death with her ladle.   Not once but many times.  So many times in fact I had to roll a new character to get past the point.In short this is not worth buying on the PC.   For the consoles maybe, but not the PC.…"
0,"This game is so ****ing hard that i cant even launch it. I guess they deliver the difficulty they promised. Yeah, the 0 goes to the company, not to the game."
10,"After finally being able to start the game after the first patch it turned out to be just as good as Demons Souls and Dark Souls, its a truly fantastic game."
0,"Dark Souls 2 is all about challenge, they said. Well, the only challenge this game is posing now is how to make it work properly. PC will be lead platform, they said."
0,"they don't even put the pc controls on the menus. and even if they did i cant even start the game to see the change because of the crashing. this was a bad buy."
0,"I'm amazed how can such a bad port receive so good reviews.I can't even play the first 15 minutes of the game with mouse+keyboard, the game does not respond correctly to any of my controls inputs, is this a bad joke?Wortst pile of garbage I bought this year yet. If you value your money stay away."
0,"Dark Souls 2 is currently an unplayable mess for many, and plagued by bugs such as terrible keyboard/mouse controls that lag pretty badly.The game gets a 0 out of 10 not only for being unplayable/broken but also for a lack of proper support and communication from the developers, as well as how long it's taking them to issue a fix."
0,"This is one of the worst PC ports I have seen in years. The game can be somewhat configured to use a keyboard and mouse, but the interface does not acknowledge this (which generates a lot of confusion while playing). Many of the bound combinations are geared to console playing. Just terrible. Got sick of playing it after a few hours. Save your money. Wish I had..."
5,"I'd reviewed the game once, but since then I've managed to play it a bit more and managed to get further. I didn't beat it, but I played for 12 hours total before quitting. I'm still disappointed by how the game turned out and only gets one point more this time, but I want to review it once more from scratch because I want to make the review better, more comprehensible and I want to expandI'd reviewed the game once, but since then I've managed to play it a bit more and managed to get further. I didn't beat it, but I played for 12 hours total before quitting. I'm still disappointed by how the game turned out and only gets one point more this time, but I want to review it once more from scratch because I want to make the review better, more comprehensible and I want to expand it a little.The game, as a sequel to Dark Souls, feels disappointing. It was stripped down of everything that made Dark Souls 1 good and went through major changes that, for the most part, are changes for the worse. But, let's start with the pros first.Some of the mechanics are executed far better than in the former game. I really liked the presence of Human Effigies as a cure to hollowing instead of ""liquid"" and ""soft"" humanity that could be acquired pretty quickly, but also could be lost by one fatal mistake. In Dark Souls 2, when you die you lose your human form, but you can reverse the hollowing with ease - you don't even have to go back to the bonfire; you can do it immediately.Another thing is that the locations are far larger than they were in Dark Souls 1 so there's a lot more to explore. They are branched too, so very often you can get to the boss by many ways. Plus, some of the locations are truly breathtaking and atmospheric. I'm especially talking about No-man's Wharf and Harvest Valley with astonishing view on the humongous and abstract windmill. This is, unfortunately, too little to make me enjoy the game and give it a higher score, as numerous flaws overshadowed every good aspect the game had.Now for the flaws.Let's start with the key element and core of every Souls game - the combat system. In Dark Souls 1, the combat was very precise. The slow pace of battles and well-made-but-not-perfect animations made you ""feel"" the weight of the equipment, making it a major part of making up tactics against an enemy and your playstyle in general. When you wanted to be a knight armed to the teeth, fighting with a sword bigger than yourself, it was obvious that you had to sacrifice mobility for it, while choosing a leather armor and a scimitar was the exact opposite. In Dark Souls 2 it doesn't matter - every piece of the equipment feels super-light and the only thing indicating you actually travel heavy is the rolling speed - and it feels very forced.The difficulty - another key element of the Souls series, and something it is always proud of. Dark Souls 1 was really unique in this aspect - it was hard and punishing, but very fair at the same time; you always knew what you did wrong and could learn from your mistakes. Dark Souls 2 is nothing like that. After a few deaths you start to notice that most of them weren't your fault, but the game's. The difficulty was amped up just for the sake of being hard, while forgetting to add fairness along the way. You often die from being outnumbered by groups enemies that ""aggro"" all at the same and stunlock you to death or cheap tricks, like mummies in Lost Bastille that can explode and get back on their feet as many times as they want. There's also tracking of your moves present in the enemy AI - they spin around following you during every second of their attack animation, giving you next to no chance to dodge. And to make things even more ""exciting"", your character's movements are now clunky and awkward - he gets tired really quickly and can't dodge properly.Now, the atmosphere. Dark Souls 2 lacks certain peculiarity Demon's Souls and Dark Souls 1 had, giving you generic Dark Fantasy stuff in the veins of Gothic series. Now, it wouldn't be too bad if it had any soul (pun not intended) - despite what I've stated above, almost all locations feel bland and uninspired. Most of the them are either a forest, a castle or something trying too hard to mimic a location from the first game. Literally, none of these made any impression on me, aside from boredom. Another thing is - why are you even in Drangleic. You don't have any purpose of being there, aside from looking for alleged cure for the curse, which you are told right at the beginning, doesn't exist.The level design in this game is absolutely terrible. Aside from the blandness, the locations' arrangement in the world map makes no sense or logic whatsoever. The creators went for Demon Souls-esque hub world with the central point being Majula. It's not a bad thing, if executed properly, but in this game, the locations feel very disconnected. They are always preceeded either a tunnel or a cave and there's no smooth transition between them.Concluding - Dark Souls II is a pretty average game with many technical difficulties and quirky, badly executed mechanics, that may be good for die-hard fans of the series, but for an average gamer, who likes challenging games, it's too unbalanced and badly-made to be enjoyed. Hence only a 5/10.…"
0,"The first thing you encounter is a door. A prompt comes up  ""press B"". This door proves to be a unquenchable bastard. I've tried all the common keys WADS QEFR. Nothing. So I tried attacking the door. Nothing. I can't get past it. I should have listened when then said Dark Souls 2 was just a hard as Dark Souls 1. I find myself puzzled as I look at my Dark Souls 2 for PC box for some clue onThe first thing you encounter is a door. A prompt comes up  ""press B"". This door proves to be a unquenchable bastard. I've tried all the common keys WADS QEFR. Nothing. So I tried attacking the door. Nothing. I can't get past it. I should have listened when then said Dark Souls 2 was just a hard as Dark Souls 1. I find myself puzzled as I look at my Dark Souls 2 for PC box for some clue on how to get past the door. Nothing. No Clue. I have to resolve that his game is too hardcore. Too Hardcore to the point of not being fun anymore. ""Atmospheric dungeon, crawling, fearsome enemy encounters"". Namco needs to realize that making a game hard doesn't make it fun. Sadly with less money in our pocket and critics giving scores in the 90's the joke is on us.…"
2,"After hearing about the problems the first Dark Souls game had on PC, I put off buying it until I knew that some of its problems had been fixed by the developers or modders, or that there certainly wasn't going to be any further improvement. I was disappointed to find that it only showed the XBox controller buttons in place of the keyboard commands and it took some rebinding to getAfter hearing about the problems the first Dark Souls game had on PC, I put off buying it until I knew that some of its problems had been fixed by the developers or modders, or that there certainly wasn't going to be any further improvement. I was disappointed to find that it only showed the XBox controller buttons in place of the keyboard commands and it took some rebinding to get keyboard and mouse rebound to a functional set-up but I was ultimately treated to a fantastic game. The atmosphere in Dark Souls, as well as its environmental storytelling and bosses were all phenomenal, and I've sunk many long hours into the game.I've therefore been waiting with a great deal of excitement for Dark Souls 2. Dark Souls was a rushed port in response to high PC player demand so some problems were expected, but surely there wouldn't be any with Dark Souls 2, which was developed for PC simultaneously ... Wrong! The Xbox controller prompts are back. The default bindings are appalling, and many keyboard buttons can't actually be bound for no apparent reason. The controls are laggy in a game were rapid responsiveness are key. There's also the more minor issue of the massive downgrade in the lighting of the game, which hopefully may be fixed at some point for PC.In short, this is once again an embarrassingly bad port, and I'd advise waiting for fixes from the developers or modders before getting it. What I've played of the game itself seems great, but it's simply not a finished product and I object to being sold games in this condition.…"
0,"This game don't work.The game crash everytime you enter, and the company dont launch a fix, 3 days after his launch.Thanks for stole my money!Ah, and the game doesn't have a pc controller instructions, is a BAD port from the console version.$50 for a bad port."
0,"The game will not load on my pc, and a lot of other peoples at that.  There is no Tech support to call, there is no disclaimer that it may not work, and there is no refund.  Its a very shameful process. That I wish I was not a part of.If you are buying this game, you are gambling with your money.It may not work, and there is nothing you can do about it."
1,"Had to spend 4 hours trying to get past the infamous ""White screen"" which crashed the game at launch - the only way to get past was unplugging the monitor while launching it, replugging when it was in the menus.Anyways the GAME! I enjoyed Dark Souls 1 but this has clunky Controllers, feels like there is alot of delay and a frustrating camera that does not navigate well - runningHad to spend 4 hours trying to get past the infamous ""White screen"" which crashed the game at launch - the only way to get past was unplugging the monitor while launching it, replugging when it was in the menus.Anyways the GAME! I enjoyed Dark Souls 1 but this has clunky Controllers, feels like there is alot of delay and a frustrating camera that does not navigate well - running backwards does not turn the camera round, just the character - falling off a Cliff by accident while ""kiting"" a boss because the camera does not show where you are running -is not my kind of fun.Another frustrating thing is that the menus has XBOX 360 (!!) buttons and keys in the menus - so you have to Guess which keys correnspond to those on the keyboard - making it worse if that you cannot rebind all the keys in the game, making the game quite unplesant if you use a keyboard and mouse - thankfully I do have a Controller - but it still feels very clunky when moving, it feels like Your character doesn't have fluid movement but rotates/moves at an 8 axis.Also a warning to whoever has a VAC Ban: Dont buy, you will NOT be able to acess the game servers even if you were banned 10 years ago!…"
0,"The game is awful. Enemies moves are too predictable. Maps are terrible too, its just a lot of tight corridors. Your character moves like a snail, it takes two hours for your character to response to a pressed button. Its hard in a way that is unfair which is not something to be praised. DO NOT BUY."
0,"Broken and awkward!  I can't jump, among other things that don't work right.  The controls are terrible.  I actually am contemplating asking Steam for a refund it is so bad.  Betas of other games are better than this ""finished"" product."
4,"It's a great game whatsoever, great playability but I see some flaws in it: sometimes my attack, almost touching the enemy doesn't do any kind of damage on the hollows and the bug that wasn't fixed till now take me away from playing it in my big picture HDMI TV that turns out to be a real letdown."
3,"What a horrible port,its even worse then the dark souls 1 port IMHO .I would spend my money on something else if i where you.The biggest problem people seems to have is getting pass the start up crash.Yeah they promised a better port,the game isn't even working for some people,skip this pile of .... or if your realy hell bound to buy it wait for them to fix all the problems."
0,"This game might be good, might be. But I can't to play past the first 20 minutes? Why? Because the controls are **** unplayable on keyboard and mouse. I refuse to buy extra hardware i.e. a gamepad because a company is inept at providing a decent service and lied saying that it could. otherwise I wouldn't have bought this piece of **** in the first place."
0,"still not able to play due to the problem of the hdmi if I had the tv and monitor connected error, and so far the company has not done anything already nearly 200 pages of complaints on steam and nothing yet. shameful"
1,"I seldom give games low or high scores unless they are uttlery outstanding in some way.Dark Souls II is an outstandingly bad console port.  I assume.  I haven't managed to start it yet as it immediately crashes back to the desktop.Couple this with feedback that keyboard and mouse controls are broken and that modding the game to fix it is a bannable offence and there's not a lotI seldom give games low or high scores unless they are uttlery outstanding in some way.Dark Souls II is an outstandingly bad console port.  I assume.  I haven't managed to start it yet as it immediately crashes back to the desktop.Couple this with feedback that keyboard and mouse controls are broken and that modding the game to fix it is a bannable offence and there's not a lot left.A sincere pity that Dark Souls II is pile of trash because I really, really, really enjoyed the first one.…"
1,"Relative to the time of release, DS2 for PC is somehow an even crappier port than its predecessor, It looks bad, it sounds bad and yep, it plays like utter ****Funny thing is I saw this coming a mile away, so of course I didn't buy it. A company that knew the original Dark souls was a pathetic excuse for a PC release NEVER BOTHERED TO PATCH IT!! After all this time, Of course they willRelative to the time of release, DS2 for PC is somehow an even crappier port than its predecessor, It looks bad, it sounds bad and yep, it plays like utter ****Funny thing is I saw this coming a mile away, so of course I didn't buy it. A company that knew the original Dark souls was a pathetic excuse for a PC release NEVER BOTHERED TO PATCH IT!! After all this time, Of course they will treat PC gamers like idiots again for the sequel.Its the exact same deal this time around- What you pay for is the dregs of an average console game, that looks and plays like a ps2 game, even the sound is atrocious, I couldn't stand to play more than an hour of this insulting trash.…"
2,"I still remember how frustrated I felt when the first Dark Souls came to PC, and it was THE worst port I had ever played on pc (and I have a long history with BAD ports). Luckily for me, there were a bunch of fans that fixed the company work for us gamers without asking for a single penny, so I ended up enjoying the game I had bought (half of my money should have been to those guys whoI still remember how frustrated I felt when the first Dark Souls came to PC, and it was THE worst port I had ever played on pc (and I have a long history with BAD ports). Luckily for me, there were a bunch of fans that fixed the company work for us gamers without asking for a single penny, so I ended up enjoying the game I had bought (half of my money should have been to those guys who fixed the game), and I remembering me thinking ""they wont do this again, right? The backlash was pretty hard on them"" well yesterday I bought this game (the sequel) and I'm already feeling like I will need those guys who fixed the first one again! Really?. For starters, it doesn't initiate if I have my controller plugged onto the pc, it just crashes, so I cant play it with my controller (not that I would like it but, It's the recommended way right?), amusingly enough, it doesnt seems to matter if I have my nostromo plugged into the pc or not (I tried unplugging it, plugging it with the controller, plugging the controller alone, etc) and guess why it doesnt matter? because it doesnt recognize it. So that leaves me out with traditional keyboard and mouse, so ok. I try to start the game: CTD!, try it again, CTD when I first move! I'm starting to have a Deja vu from the first game (which had several graphics problems that luckily those fixes from those saviors fixed for me, which made my game CTD), so I use Nvidia control center to deactivate several graphics options (rather force them) and the game stops CTDing. Yay! Who needs graphics, right? well turns out the controlls are a damn mess. Better than the first one, but not by far. So I end up getting really pissed and as a result I come here to warn people that if you buy this and have the astonishing luck that it works like intended, you will have to deal with camera and key binding issues that will have you dead not because the game is difficult, but because you will feel paralyzed by the control system.So, I'm planning to get a refund on this garbage and move on to something better from another company, a company that doesnt have his fans fixing their games for them... Oops It seems there are none of those nowadays.…"
0,"Dont bother buying this broken piece of garbage, from software should be ashamed... With tens of trials I only managed To play just once... That just Sad for a game that was supposed to go out later than the console version to tune It better..."
9,"I've played through Demon's Souls and Dark Souls, and even did SL1 runs.I've played only a couple of hours of Dark Souls 2, but let me tell you, the game's alright.For Dark Souls 2, they changed the director, and it really shows in the level design.The previous Souls games weren't intended to be masochist games. The difficulty was not the main focus, and interviews with the directorI've played through Demon's Souls and Dark Souls, and even did SL1 runs.I've played only a couple of hours of Dark Souls 2, but let me tell you, the game's alright.For Dark Souls 2, they changed the director, and it really shows in the level design.The previous Souls games weren't intended to be masochist games. The difficulty was not the main focus, and interviews with the director shows that. The director of Dark Souls 2 took a very different approach, and it shows in even the dialogue of the game.In the first few cutscenes, the player is told ""you're going to die and lose souls over and over again"", it is almost like that is coming from the developers. This wasn't seen in the previous games.The gameplay suffers from this too. The game tries way too hard to surprise you and punish you. with very predicable surprises at almost every single corner.An example of this that is very evident is the first level of the game.I'm not going to spoil it, but i'll just say that in the previous Souls games, the first levels were pretty good tutorials with fair enemies. It isn't like that in this one, you'll see what I mean if you play it.The new mechanics the game throws at you are a different, fresh, new experience.Stats are distributed differently, movement feels different, healing items are awful now, and enemies have different movesets. It's interesting to play, and in some aspects, much more difficult.I was kind of worried this game would be a casualized version of the first, I can say that I'm not dissapointed.Onto the technical aspects:The PC port is very good, a definite improvement over the first. Easy 1080p and 60 fps on an AMD 7850.I can't judge the Mouse+Keyboard controls though, because I haven't tried, but honestly, who would? A controller is a must for these types of games.Loading screens are almost non-existent just like the firstAlso, Alt+F4 is beautiful, try it out when you play it, it saves your game, fades out and exits - A counter against people that will quit during PvPSteamworks for this game is amazing! There is no ""summoning failed"" message like in the first, summoning and invading people are almost instant! The connectivity is nice and a great improvement over Games for Windows Live in the first Dark Souls.Overall, I'd recommend Dark Souls 2.It's decent, but I still like Demon's Souls the best.…"
0,"After working for 40 hours to get this game to launch, the few minutes I played were terrible. Even as the game feels like a PC port, it doesn't even feel like they tried. Sure, the game looks better than the first one, but I wouldn't care if it looked terrible. The gameplay is what matters and that's what they completely broke. BESIDES not being able to even launch the game. GG."
0,"Do not trust any reviews with a 10/10 score. Look at the steam community forum page and you'll see that over 2500 people can't even launch the game they paid for. And there is no ETA for any fix at all. If you feel like playing the lottery to know if you can even launch the game, then by all means, go ahead and spend that hard earned 50$ in cash."
9,"While the game's assets and lighting aren't quite the level of quality shown in the demo last year. They're still very pretty, and with some settings customization both in and out of game you can have it looking fantastic.Massive improvements have been made compared to the dark souls 1 pc port.  honest kb and mouse support. As well as solid graphics options in game.  But the otherWhile the game's assets and lighting aren't quite the level of quality shown in the demo last year. They're still very pretty, and with some settings customization both in and out of game you can have it looking fantastic.Massive improvements have been made compared to the dark souls 1 pc port.  honest kb and mouse support. As well as solid graphics options in game.  But the other element that makes it much better is the better integration of social features.The summon system is pivotal for a smooth play experience and is a lot of fun. Over all the story is the same minimalist breadcrumb system from ds1, but the gameplay is even crisper/sharper than it was before.More iframes (invincibility frames) have been removed so more intricate and skillful dodging is required to be able to fight enemies. As well as a strong enemy variety and well animated/telegraphed attacks allow you to see actual tactics being used.Enemies will charge at you when they see you healing, some of them can heal, and others can be baited into putting up their shield (if they have one) just by pulling out a ranged weapon.…"
0,"I can't believe I wasted my bandwidth downloading this utter junk.  So I plug my Xbox 360 controller in, it doesn't do anything (apparently this is a common bug), all the hints are for a controller so I have literally no idea what to press.  I get told to press my left stick, but no idea how to do this on a keyboard.  This game is so broken it is a bad joke.  This is unplayable on the PC.I can't believe I wasted my bandwidth downloading this utter junk.  So I plug my Xbox 360 controller in, it doesn't do anything (apparently this is a common bug), all the hints are for a controller so I have literally no idea what to press.  I get told to press my left stick, but no idea how to do this on a keyboard.  This game is so broken it is a bad joke.  This is unplayable on the PC.  If I could rewind time to this afternoon I would SO NOT PURCHASE THIS PILE OF EXCREMENT!!…"
10,"Difficulty and gameplay aside (if you're looking for that, just read the console reviews). From learned from their mistakes in DS1, and the DS2 Keyboard+Mouse controls work perfectly. Controls are smooth; graphics are smooth. It may not be the best looking PC game ever made, but this version is better than playing on a console in every way."
