"publisher","score","review"
"SpazioGames","90","It's a game that subverts the basics of the Metal Gear Series. It's brilliant, unpredictable, gigantic, ambitious, awe-inspiring, vain and imperfect. This game is Kojima, basically, and it really reaches incredible heights during its first half. The second part, though, has obvious structural problems, and the narrative never really reaches the levels of the best chapter in the saga, even if the final plot twist is pretty brilliant. This Metal Gear will divide the fanbase, maybe even more than the second Metal Gear Solid, but it remains an amazing game."
"CD-Action","90","Kojima finally found the reasonable balance between gameplay and storytelling. The Phantom Pain is a game like no other and I would love to find a way to experience it for the first time again. [10/2015, p.44]"
"Level7.nu","90","By taking a step away from hours of cutscenes and codec conversation,and instead focusing on pure gameplay, Metal Gear Solid V is anunfamiliar but ultimately great and lengthy experience. It would havebeen nice with some more time spent on the characters and story, butit is a fair compromise with the new open world direction. Metal GearSolid V is a great evolution for the series and it is a shame that thenew direction will not reach its full potential due to Konami'sprobable withdrawal from the console world."
"PLAY! Zine","90","If you compare it to the previous installments you might feel disappointed. If you compare it to the rest of the gaming industry, then you’ll experience the ingenious excellence. The mixed feelings between an unfinished story and premium gameplay fail to ruin the greatness of what The Phantom Pain really is. But you won’t be able to shake off the regret of great not being even greater."
"Play UK","90","Mechanically superb, amazing to look at and offering as much MGS nonsense as players wish to indulge in. The Phantom Pain is everything we hoped it would be. [Issue#261, p.63]"
"VideoGamer","90","Still, I'm confident in calling Metal Gear Solid 5 the best game of the year, a vast undertaking where Kojima's reach hasn't exceeded his grasp, a game where a big story doesn't happen to you. Instead, you happen to it, slowly but surely. You may be surprised who you end up becoming."
"Gameplanet","90","If this is indeed the final Metal Gear title from Hideo Kojima, he's gone out on an impeccably-produced high. Although the story doesn't match that of past games, The Phantom Pain's gameplay delivers in a way that only a select few open world games manage."
"DarkStation","90","Metal Gear Solid V: The Phantom Pain is the culmination of decades of an acclaimed series that repeatedly raised the bar with every entry. The storytelling may not please everyone, especially the initiated, but this is unquestionably the best gameplay in a Metal Gear game."
"Edge Magazine","90","Its finest tactical espionage action yet. [Oct 2015, p.104]"
"Brash Games","90","Kojima Production’s have created their magnum opus. A gem that has truly evolved the design of open world action."
"GamesBeat","90","As a game, The Phantom Pain excels. The stealth and action work beautifully in the open-world setting, and maintaining your Mother Base gives you plenty of rewards. It’s long, fun, and gives players tons of variety. I just wish that the story offered more."
"Push Square","90","In terms of its story, the fifth instalment in the series may leave some fans wanting more, but overall, the release proves to be a fitting, brutally brilliant finale to Hideo Kojima's beloved saga."
"TheSixthAxis","90","Kojima has also done an excellent job of integrating this story into the well worn universe, wrapping up almost all of the loose ends within, as well as tying it to the events that are set to follow in a way that ought to please fans."
"GRYOnline.pl","90","You can be sad about some things in The Phantom Pain but everything becomes irrelevant in confrontation with superb gameplay and immense layers of freedom. Metal Gear Solid V is the most complex stealth game in history, one you can't ignore. What is more, the entry threshold is pretty low and MGS V should be very interesting even to those players that aren't familiar with the universe. Remember - it's a great stealth game but not a great MGS game."
"Eurogamer Poland","90","Metal Gear Solid V: The Phantom Pain impresses at every turn. It's a vast and addictive game that manages to surprise even after many hours. Few minor bugs and repeatability are the only drawbacks. The final Metal Gear from Kojima is definitely worth recommending."
"Game Rant","90","The game is a triumph in more ways than one, and while it’s not without flaws, it’s safe to say that Hideo Kojima and company have successfully adapted the core of Metal Gear Solid for an open world."
"Gamer.nl","90","This game is a painful goodbye for the series. In many ways this is the best Metal Gear game thus far, with unique details, multiple ways of succeeding in missions and nearly perfect stealth gameplay. But, the story is messy and it feels unfinished."
"The Jimquisition","90","I’ve not had this much raw fun with a game in quite some time. It could have ditched the plot entirely and just thrown me into these environments with all the unique toys and I’d have had a roaring good time. This is, to date, Kojima Productions’ finest videogame if we’re looking at it as a piece of pure, unabashed entertainment."
"Game Revolution","90","To everyone who grew up with Metal Gear Solid, especially the ones who bought Zone of the Enders for the Metal Gear Solid 2 demo, Metal Gear Solid V: The Phantom Pain is an experience that will never be forgotten. While it is sad that we may never see another Metal Gear with Kojima's vision, he gave us one hell of a goodbye. Thank you, Big Boss."
"Hardcore Gamer","90","It contains not only some of the best combat mechanics available, but everything you could have wanted from a Metal Gear Solid game. Plus Kiefer Sutherland."
"USgamer","90","Metal Gear Solid 5 overstays its welcome a bit in the back half of the story, and F.O.Bs aren't much more than a fun novelty, but otherwise it's a stunningly enjoyable game that almost perfectly integrates a sizable open world environment with solid stealth fundamentals and a huge arsenal."
"Metro GameCentral","90","The best Metal Gear Solid game ever made, as it bravely reinvents both its gameplay and its storytelling to far greater effect than ever before."
"Everyeye.it","90","If this is really the last Metal Gear Solid, it's an appropriate farewell. The story might be really slow to unfold, but there's a freshness in the gameplay that can appeal to newcomers as well."
"Eurogamer Italy","90","With a solid gameplay, an expanded version of the Mother Base and the powerful FOX Engine, Metal Gear Solid V delivers what it promised in a generation full of disappointing games and sequels. Despite a confusing story, The Phantom Pain is great game for everybody and a must-have for Kojima's fans."
"Destructoid","90","Despite the fact that I hit a few snags along the way, Metal Gear Solid V: The Phantom Pain feels like a simultaneous celebration of the series, and a decidedly new chapter. It's equal parts tough and flashy, and it's fitting that if this is Kojima's last Metal Gear, he goes on a high note."
"NZGamer","89","It feels like this was the game Kojima knew he should have reluctantly made from the beginning - having finally kicked the habit of falling into cinematic gluttony to tell his stories. He’s made a game that utilises more fully what a game should, with all the learning curves that come with trying something new. Metal Gear Solid 5 is the best stealth game I’ve ever played, it’s just not the best open-world one."
"GamesVillage.it","89","The Phantom Pain is an excellent title, albeit a little bit inconsistent. The gameplay is simply extraordinary, almost perfect, deep and bound to pave the road for the future of the stealth genre; at the same time, the plot is very powerful, but could have definitely been bolder and braver. Well, it's pretty clear that something went AWOL during the development of the game."
"Multiplayer.it","88","Quotation forthcoming."
"CGMagazine","85","Metal Gear Solid V: The Phantom Pain is an exhilarating game to play that has massive narrative shortcomings."
"4Players.de","83","Even after the second finale questions are left open – questions that might not be answered after Hideo Kojima had to leave the franchise behind. But he also leaves an impressive piece of work as his legacy. It is not without flaws and the mission design relies a little too much on recycling. But the freedom you enjoy while on your missions is exemplary."
"Quarter to Three","80","Phantom Pain is a celebration of R-rated power fantasies and even a light sprinkling of grindhouse sex and violence, not the least bit inappropriate for a game with an M-rating. Here’s the only litmus test you need: if it’s good enough for movies, it’s good enough for videogames."
"New York Daily News","80","You won't quite walk away from this Metal Gear shocked by its story in the same way as you did from, say, Metal Gear Solid 3: Snake Eater...But the sandbox remains so addictive and complete that you never may walk away from this Metal Gear at all."
"Twinfinite","80","It’s a technical marvel, and is undoubtedly one of the best stealth action games ever made."
"Dealspwn","80","The unfortunate truth is that its narrative fails to deliver a coherent and satisfying conclusion to the series, but as a stealth sandbox The Phantom Pain is peerless."
"Slant Magazine","80","It hardly matters that the game's mission objectives are redundant, given that the locations are so diverse and detailed...An impressive epic, even if it falls several steps shy of the open-world grandeur realized by The Witcher 3: Wild Hunt."
"Washington Post","80","This kind of tortured melodrama feels like the best possible ending for Kojima’s biggest failure. No matter how exciting, offensive, or incoherent some of his turns have been, there has always been something beautifully true to life in his willingness to try."
"Kill Screen","69","The Phantom Pain is different. It, like its predecessors, wants to remind the player that war is, indeed, hell. But, in giving over to structural bloat it obscures the tremendous promise established in its opening hours, trading the narrative power of violent anguish for a routine, Sisyphean take on torment."
"GameCritics","60","It's kind of insane that the spiritual follow up to Peace Walker and easily the most ambitious Metal Gear title to date somehow winds up as arguably the least interesting entry overall, but there it is."
