Year,Game,Review
2008,Fallout 3,"After this game-experience negative points are hard to find. Sure, the radio program is not mind-blowing and the third-person-view is suboptimal. But this doesn¡¦t matter, as Fallout 3 is wonderful and even a class better than Bethesda¡¦s last title - Oblivion."
2008,Fallout 3,"This is easily one of the best RPGs ever created, a serious contender for Game of the Year awards from the gaming media, and a title with which all video game fans owe it to themselves to spend some time. It is hard to put down and will not disappoint."
2008,Fallout 3,"Perhaps the most impressive aspect of Fallout 3 is how effortlessly it combines so many gameplay mechanics, storylines, characters, expansive environments and complex in-game intricacies into one fluid package."
2008,Fallout 3,"Games this captivating do not come along often. Between its engrossing story, ginormous world, well-crafted RPG side, and white-knuckle FPS combat, Fallout 3 completely, utterly gives you your $60 worth. [Dec 2008, p.52]"
2008,Fallout 3,"Faults be damned, though; this is the kind of hugely ambitious game that doesn't come around very often, and when it does, you'd be a fool not to play it and enjoy the hell out of it and look forward to the day (next-next-gen?) when the fidelity of open-world RPGs takes another big step closer to the uncanny valley's far side."
2008,Fallout 3,"Fallout 3 almost effortlessly succeeds in its central aim of reviving a much-loved brand to appeal to the vast majority of players. It's a thrilling, all-consuming experience that will absorb you for weeks, whether you're attracted by the action, the adventure, or the role-playing, as you fall in love with the relentless excitement, incredible atmosphere, sense of place and sheer choice...Bethesda has once again delivered a game of life-affirming brilliance that will be heralded as a classic, and talked about for years to come."
2008,Fallout 3,"Yes, Fallout 3 is a lot like Oblivion (with guns!), but it's a superior game in nearly every way, as it features a more engaging storyline, impeccable presentation, and hundreds of hours of addictive gameplay. While the jury is still out on whether or not hardcore Fallout enthusiasts will accept the game as part of the storied franchise, Fallout 3 is a must-have title for most RPG fans, as well as one of the finest games of this generation."
2008,Fallout 3,"You are going to want to book a few weeks off work for this one, once you have started its very hard to put down, a enthralling story backed up with a great VATS to add spice to the fighting."
2008,Fallout 3,"If you like role playing games, buy it. If you like first person shooters, buy it. The game is just amazing in everyway and we could not have expected a better Fallout title. Bethesda has another huge galactic hit on its hands and now we need to see some downloadable content please."
2008,Fallout 3,"The presentation of the game, as a whole, is what really takes Fallout 3 and boosts it into a level high above most of the other games being released this year on the Xbox 360."
2008,Fallout 3,"Although Fallout 3 is fundamentally a role-playing game, its success lies in the way it balances -- and sometimes betters -- the approaches of other videogame masterpieces: the retro immersion of ""BioShock,"" the paranoia of ""Portal,"" the exploration of ""Oblivion"" and the seamless storytelling of ""Half-Life 2."""
2008,Fallout 3,I just can't find a good reason not to recommend Fallout 3 to any serious gamer out there.
2008,Fallout 3,"Fallout 3 masterfully creates a parallel universe for players to explore and lose dozens of hours in. No other game of this console generation comes close to offering the amount of content, freedom of choice, and level of immersion that can be found here."
2008,Fallout 3,"So what you have here with Fallout 3 is a great addition to the series, even if you are a die-hard fan of Black Isle Studios¡¦ work with the previous Fallout titles. It has some slight faults, but the quality of the rest of the package more than makes up for it all."
2008,Fallout 3,"Bethesda's apocalyptical Fallout 3 belies its own jaw-dropping desolation by delivering a near-faultless action RPG that manages to not only execute compelling first-person gameplay but also provides an influential and in-depth character evolution system that's supported by an intriguing storyline and a mind-boggling game world that screams ""Game of the Year"" at every turn."
2008,Fallout 3,"The game combines the strengths of two fine RPG series, which for Fallout 3 means compelling narrative in a post-apocalyptic setting and immersive gameplay in a huge, open-ended world. All of this just leaves one question to answer: is Fallout 3 a contender for Game of the Year? And the answer: undeniably, yes."
2008,Fallout 3,"It isn't quite perfect, but no game of this size and scope ever really will be, and ultimately nothing can prevent Fallout 3 from being one of the greatest role-playing experiences on the console to date."
2008,Fallout 3,Fallout 3 offers freedom without sacrificing a focused story. It delivers fantastic combat without forgoing a deep role-playing system. The characters you meet are engaging and oftentimes hilarious without feeling out of place in this harsh world.
2008,Fallout 3,"Fallout 3 is an experience in itself, and while it may not offer as much replay value as Oblivion, it¡¦s so much more then an ¡§Oblivion with guns¡¨."
2008,Fallout 3,"This game is massive, and as your character¡¦s stature in the Wasteland grows, so does the excitement. It¡¦s not a true sequel to the Fallout series, but as a fan of the games of old, I found it to be every bit as good."
2008,Fallout 3,"There is more gameplay in this game than any four other holiday titles combined, and every minute of it is compelling."
2008,Fallout 3,"Hardcore Fallout fans will either hate Fallout 3 because it's not Fallout or Fallout 2, or they'll love it because it's still a great game set in one of the best freaking universes ever. If you never played the original games and you like shooter/rpg combinations Fallout 3 is a must buy."
2008,Fallout 3,"This is one of the best games of this generation, and a must-have for anyone with the slightest bit of interest in the post-apocalyptic genre."
2008,Fallout 3,"Fallout 3 is among the best games I've played this year, and represents both Bethesda's legacy and the legacy of the Fallout series incredibly well. It's easy to sink hours into exploring this world, and its depth will consume you if you let it. Fallout 3 is a must buy for anyone who loves games, regardless of your preferred genre."
2008,Fallout 3,"The people at Bethesda are well-known for making games with incredible longevity and replay value, and Fallout 3 is another solid, worthy achievement by this studio ¡V you can be sure that down the road there¡¦ll be expansions or downloadable content for this already sizeable experience."
2008,Fallout 3,There's no doubt that many people already know that they will love Fallout 3: it offers the epic world that many yearn for.
2008,Fallout 3,"Definitely, no videogame fan should let Fallout 3 escape. There are so many things you can do, places you can explore and situations to experiment, that regardless the many times we could say this is a superb title, an instant classic, there is no better way to understand the reason for such praise than to get lost in the ruinous Washington D.C. region."
2008,Fallout 3,"If you can put in the time and commit to exploring this detailed and carefully designed wasteland, then Fallout 3 can't help but satisfy and engage you in ways that very few games ever have."
2008,Fallout 3,"It looks amazing, its immersion factor is second to none, and the whole experience is like a good book; addictive and impossible to put down. Packed to the gills with the incredibly deep Fallout mythos, you can play through the twenty odd hours of main quest but come back to experience the 50+ hours of side quests dotted throughout this freaky, radiated reality."
2008,Fallout 3,"In the end, Fallout 3 feels like a Fallout game, and that is absolutely the highest compliment. Despite the changes, much of the charm and fun of the franchise remains intact, and despite the similarities to Elder Scrolls 4: Oblivion, I never felt that I was playing anything but a Fallout game."
2008,Fallout 3,"If the third-person perspective was better, Fallout 3 would¡¦ve been an almost perfect RPG. Even with that said, everyone needs to spend time showing off how amazing VATS is since it is pure ecstasy."
2008,Fallout 3,"Tthere¡¦s a constant flow of surprises and excellence packed into this RPG. Everything is set at such a high caliber that the negligible flaws and inconsistencies come across as much larger blemishes than in most games, but they can¡¦t tarnish the overall experience."
2008,Fallout 3,"Fallout 3 is a fantastic game. It has its flaws, as does any game, but it is so immersive and can give you a heck of a lot of entertainment for your money that it's worth the pricetag. If you liked Oblivion, you will no doubt fall in love with this game as I did. Maybe not Game Of The Year, but it is a worthy contender for that top spot."
2008,Fallout 3,"Still, it's the kind of hugely ambitious game that doesn't come around very often. [Dec 2008, p.69]"
2008,Fallout 3,"Ultimately, Bethesda triumphed over all odds with Fallout 3. Defeating hype and the need to live up to the past, the Fallout 3 team created an intensely profound world and worthy successor to the franchise."
2008,Fallout 3,"But really, those why find the missions a little repetitive are missing the point, because while Fallout 3 is certainly not perfect, the goods outweigh the bad to such a degree that the negatives really can be ignored. Whether you want to trade, rob trade caravans, become a melee combat specialist or perfect killing from 500 yards, the possibilities are endless."
2008,Fallout 3,"When people talk about deep, immersive video games, Fallout 3 can stand as a reference."
2008,Fallout 3,"Different from Oblivion but bound to be compared to it, Fallout 3 is deep, rewarding and as open-world as you get, with only a few issues that warrant a sight raise of the eyebrow."
2008,Fallout 3,"Fallout 3 is a masterpiece. Failing to add it to your games collection is simply not an option. [Christmas 2008, p.74]"
2008,Fallout 3,"In almost all respects, Fallout 3 is a staggering, genre-defining achievement - marrying an utterly immersive world, memorable characters, incredible production values, some of the most inspired RPG mechanics ever devised and so much heart. It might not steamroll the epic ""Oblivion"" in the manner we all hoped, but maybe that was simply asking too much. Instead, Fallout 3 stands as the perfect companion piece - a near unparalleled RPG that stands so far ahead of the majority of the games on 360 that it would be a crime against gaming not to laud this title as anything other than a masterpiece."
2008,Fallout 3,Bethesda has done an excellent job at creating a living and wheezing post apocalypse world. Combining RPG elements and gory action orientated combat flawlessly.
2008,Fallout 3,"If you own a next gen system, you really owe it to yourself to play this game for at least 10 hours of your life. Doing this will not only prove how entertaining games can be, but rather act as a statement as to how far video games have come."
2008,Fallout 3,There's a tremendous amount of replay value here as well so you'll really want to play it over and over again. Fallout 3 is worth the wait and it's not surprising that Bethesda has done it again.
2008,Fallout 3,"From the hollow wind blowing down through subway tunnels, to the radioactive dust clouds swirling throughout the wasteland, up to the buzzards circling the encampment where the bodies of 30 slave traders lie; Fallout 3 is as much a game as it is a training sim for the coming apocalypse."
2008,Fallout 3,"In fact, Fallout 3 is leaner and meaner than Bethesda's previous efforts, less expansive but more intense, while still offering immense replay value and quite a few thrills along the way."
2008,Fallout 3,There's no denying Fallout 3 is little more than Oblivion in a post-apocalyptic setting. However that's more a compliment than complaint.
2008,Fallout 3,"Another must-have title to make wallets weep and players rejoice, Fallout 3 live up to expectations and only seldom stumbles, even then in expected areas where scale and scope get the better of it slightly. Regardless, it¡¦s an undeniable classic and if you only plan on buying one or two games this winter, we couldn¡¦t name a title that could give you value for money in the way that Fallout manages."
2008,Fallout 3,"The overall experience of Fallout 3 is unmatched, and the amount of game Bethesda has packed into this $60 title can¡¦t be ignored. Flaws aside, taken as a whole, Fallout 3 is an astounding effort and easily one this year¡¦s best gaming experiences."
2008,Fallout 3,"Fallout 3 gives an incredibly bleak outlook on our future and humanity, all the while roping me in closer than just about any title has in the past few years, despite it¡¦s faults. It¡¦s a game everyone should play, if not just to find out who they really are, and to learn what life would be like if we finally had to duck and cover."
2008,Fallout 3,"The game concludes with a satisfying outcome, but really doesn¡¦t make much of a big deal of your course through the game and final decisions on what to do, and unless you¡¦ve got a save before the unexpected point of no return, you¡¦ll have to start again to explore more of the world. Of course that¡¦s the beauty of the game. You¡¦ll want to."
2008,Fallout 3,"Fallout is back and dare I say, better than ever."
2008,Fallout 3,Fallout 3 is a triumph in almost every sense.
2008,Fallout 3,"For all Fallout 3¡¦s ideas, innovations, and excellent hybrid of game genres, it¡¦s not without its flaws."
2008,Fallout 3,Fallout 3 is the biggest accomplishment in adventure gaming since Oblivion.
2008,Fallout 3,"A big game that is worth sinking your teeth into, even if you have to close your eyes and hum every time you're reminded it's called Fallout."
2008,Fallout 3,"In Fallout 3 Bethesda has made a very good thing, though it is somewhat hampered by the lack of variable scenery and a VATS that plays less than perfectly."
2008,Fallout 3,"It¡¦s a game that provides action, adventure, exploration, interaction and excitement in a beautifully realised Armageddon that provides so many unexpected moments, but somehow manages to remain consistent and believable."
2008,Fallout 3,"Though Fallout 3 is a good game and it lived up to all my expectations, it is certainly not for anyone wanting a quick game."
2008,Fallout 3,"Fallout 3 is an incredibly well-accomplished game that lets players explore a rich, diverse and interesting landscape however they see fit."
2008,Fallout 3,"This is a massive game: in a month that's seen the release of five or six of the year's best titles, I reckon this is the absolute peach. It's packed with interesting places, with choices to make, with that nebulous sense of adventure you only find in the best RPGs."
2008,Fallout 3,"It's simple what Bethesda's done here - it's taken Oblivion's engine and design ethos, and applied it to a fresh franchise. The results are truly impressive, and we've no hesitation in slapping on a Must Buy badge, but you can't help but notice that for every problem it's fixed from Oblivion, a new leak's sprung."
2008,Fallout 3,"Fallout 3 brings back a legendary saga to the foreground of video games and it does it with remarkable successes. Graphically it is a very powerful title, the ambience is carefully planned, and its size, freedom and scope are its principal highlights. It is as captivating a game in the beginning as easy to forget in the mid term; despite this, we can say that it is a title that is worth trying."
2008,Fallout 3,"After the initial jaunt though, visiting old locations gets repetitive and dull."
2008,Fallout 3,"It¡¦s the big Christmas action game with brains and choices, and with an interest in constructing a refreshingly different world from all those austere near-future manshoots that clog up the shelves. In many respects, it¡¦s a far better game than ""Bioshock,"" most of all because you get the endless choice that promised but didn¡¦t deliver. So it¡¦s tragic that the often awful production values make a fool of it so regularly."
2008,Fallout 3,"I really must say I initially expected a slightly more epic feel during certain segments of the game. Some scenes are a bit underwhelming, as is the very ending of the game."
2008,Fallout 3,"Despite being unable to match the PC in terms of graphical splendour, there's plenty here to keep you occupied, and fans won't be disappointed with what the developers have crafted."
2008,Fallout 3,"Despite the clunky menu system and nearly useless real-time combat options, the biggest complaint I can level at Fallout 3 is that it isn't by the original developer, Interplay. But since we'll never see that game, Bethesda's take on the series is a very acceptable substitute."
2008,Fallout 3,"Fallout 3 is a great realisation of the Fallout franchise in the third dimension, backed by the great tech that powered Bethesda's prior success Oblivion. But the game's greatest strength is also it's greatest weakness. Although you have a wealth of great content to wade through there is also a great deal of repetitive environments and missions. This being said, these minor flaws aren't enough to dampen what is otherwise a great roleplaying adventure and of the best games of 2008."
2008,Fallout 3,"Anyone who played Bethesda's Oblivion, 2006's 'Game of the year,' will find the mission structure familiar, save for the game's auto-targeting system, called V.A.T.S., which is sometimes more of a hindrance than help. Even so, gamers with a taste for detailed storylines and Mad Max style visuals, will find that Fallout 3 delivers a solid, entertaining role-playing experience that will keep you glued to the couch for hours."
2008,Fallout 3,"For lovers of the genre, it's tough to go wrong with Fallout 3. However, if you're strictly a shooter fan or enjoy free-flowing combat, the plodding pace, vast amount of content, and RPG hallmarks (such as heavy inventory management, non-essential quests, and character leveling) may bore you. It's a good game, but certainly not without its faults. A new game engine and better controls would have served this title well."
2008,Fallout 3,"It's unfortunate that Fallout 3 is saddled with so many little- and medium-sized issues, because they get in the way of what's an otherwise fantastic experience. The world is well-realized and full of options. It'll be a struggle in spots, but I'm willing to guess that most people will be able to overlook a lot of the game's problems and still have a very good time exploring the irradiated wasteland formerly known as Washington DC."
2008,Fallout 3,"My issues with the game lie within the fact that whilst playing it, I wished I were playing something else. I wanted to play Bioshock for its heavy atmosphere and compelling story, or Mass Effect because I finally appreciate the dialog trees and voice acting. In Fallout 3, most of my decisions could be argued for the inconsequential feeling I associated with them. That's never a good thing, so it either means Fallout 3 wasn't my particular cup of tea or that it is actually that boring at times."
2008,Fallout 3,"It¡¦s a game that rewards the long-haul with deep, inventive missions which eschew the usual fetch and kill structure, ensuring that the many hours spent in Fallout 3¡¦s wasteland aren¡¦t wasted. [Christmas 2008, p.88]"
2008,GTA 4,"It's got a world you believe in, a cast you care about and a script stuffed with brilliant moments... Utterly stunning in every resepct. [May 2008, p.79]"
2008,GTA 4,"I could go on and on about why Grand Theft Auto IV is one of the best games we've ever seen and why even folks who are easily offended should play it, but that would be pointless. The only thing you need to know is that you have to play this game. Period."
2008,GTA 4,"Expectations were so high for Grand Theft Auto IV that one of the biggest surprises is that it's managed to meet them. That it's also gone on to confound these is truly a marvel, and the game's Liberty City is nothing less than one of the greatest videogame worlds yet conceived."
2008,GTA 4,"None of these little flaws take away from Liberty City's breathtaking vistas, incredibly varied scenery, and lived-in look (the PS3 version has the slightest visual edge, plus motion-control support -- but then it's missing Achievements and the eventual downloadable episodes exclusive to the 360 game). The city just feels alive."
2008,GTA 4,"Almost everything you do in Liberty City would be good enough to drive its own game, and the best parts would be good enough to outrun the competition, but the reason it works so well is that Rockstar has made a game that requires no patience to play. This, as much as its usual coherency and the best script in the series, is what makes GTA IV the best openworld game yet, and why it will take something miraculous to rob it of game of the year status."
2008,GTA 4,"The very nature of the American Dream is the central theme in Rockstar Games' Grand Theft Auto IV, a gaming masterpiece that is a picture-perfect snapshot of the underworld of today's big cities. This is not only the finest title of the generation thus far, it is one of the best games of all-time."
2008,GTA 4,"It's amazing that a sequel that keeps the core gameplay concepts of its prior incarnations can do so much to change itself into something new. Cabs are awesome, as is the cellphones capabilities. But perhaps the biggest innovation is the notion that you can create a game that's as valid a piece of art as any book or movie. Is this our ""Citizen Kane"" moment?"
2008,GTA 4,"I now know how film critics felt after screening ""The Godfather."" It's been days since Grand Theft Auto IV's credits rolled, yet I can't seem to construct a coherent thought without my mind wandering off into a daydream about the game. I just want to drop everything in my life so I can play it again. Experience it again. Live it again...Grand Theft Auto IV doesn't just raise the bar for the storied franchise; it completely changes the landscape of gaming."
2008,GTA 4,"Grand Theft Auto IV lives up to its grand expectations by weaving a Hollywood-ready ""American Dream"" plotline with a finely-tuned game experience -- taking the tried-and-true GTA formula and plugging it into a living, breathing version of Liberty City."
2008,GTA 4,"Considering the fact that it's been a target of political and media pundits who keep harping on the infamous ""Hot Coffee"" incident, it's understandable to think that Rockstar might tone down the adult themes in GTA IV. But thankfully, that didn't happen. This is a mature game, and a devilishly good one at that."
2008,GTA 4,"We all knew GTA 4 would be a great game and sell millions of copies, but I didn't expect it to shame pretty much every other game I've played this generation."
2008,GTA 4,"GTA IV is the best action game ever. The game has beautiful details, nice situations, extrodinary gameplay, sharp humor and great graphics. There are certainly a few minor negatives about the game, but the positive points are just too much. We have one piece of advice: Buy!"
2008,GTA 4,"Smashing down the barriers between videogames and movies, GTA4 is what happens when flawless game design and ridiculously high production values collide."
2008,GTA 4,"A game that you simply have to play. The single-player game, which you can still play long after you complete the story, is the series' best by far, and the multiplayer features are good enough that you'll likely have no problem finding people to play with for many months to come."
2008,GTA 4,"The important thing is that after many years of frustrating missions, driving back home to save repeatedly, struggling with wonky physics, and dealing with farcical storylines, GTA IV has delivered a polished and almost fully renovated experience with a darker and more mature treatment of the subject matter."
2008,GTA 4,"With so much to see and do that even months of play won¡¦t cover it all and some of the tightest mechanics seen in a modern game, GTA IV is every bit as good as you could ask for it to be. You quite simply will not need another game this year."
2008,GTA 4,"In order to describe every little thing that you see in this game would require volumes. There is a staggering level of detail and for every detail we've mentioned so far, there are at least a dozen we've missed. Still, that's the beauty of Grand Theft Auto IV: the details will always be there for you to discover yourself."
2008,GTA 4,"Rockstar North has once again managed to elevate the GTA franchise to new levels of excellence. It's the best GTA experience to date, with a fantastic online mode to boot. Sure, this title does have its share of flaws, but when the game as a whole is nothing short of a masterpiece there is no reason as to why this game shouldn¡¦t be a perfect ten."
2008,GTA 4,"In my opinion, Grand Theft Auto IV is the best game of this generation, thus far, and one of the best games ever made."
2008,GTA 4,"It's not merely the fact that Rockstar have taken an already engaging gameworld and rebuilt it from the ground up, it's the fact that they've done that, and shoehorned in realistic weather systems, day to night transitions, realtime lighting, realistic character movement and animation, realistic physics and kinetics, incidental details, solid and well written dialogue, convincing AI and non-player characters and a multiplayer system that puts other games to shame."
2008,GTA 4,Grand Theft Auto IV is undoubtedly one of the strongest games of this generation. The amount of content is simply mind-blowing.
2008,GTA 4,"Although the joy of unfettered choice is already familiar to Grand Theft Auto players, GTA IV's realistic, wide-open world offers unprecedented opportunities for delightful mayhem, and a level of polish, detail and quality that's genuinely groundbreaking. What more could you want from the next generation?"
2008,GTA 4,"A fantastic, life-affirming piece of software that has set a new standard for what the medium can achieve, with a magnificent multiplayer mode to boot. If all games were this good, no one would ever leave the house. [Issue#33, p.84]"
2008,GTA 4,"GTA IV is the kind of title every gamer must have in their collection to justify their title as said gamer. It's near perfection in all areas, and in all honesty, I won't be reaching for my copy of GTA III anymore whenever I need my fix."
2008,GTA 4,"Yes, there's still the freedom to cause havoc, and inevitably you do; the difference is that you¡¦re no longer impelled to toy with GTA IV's world in quite the same sadistic way - you live in it. [June 2008, p.82]"
2008,GTA 4,"Grand Theft Auto IV is not a perfect game, but it is fantastic through and through, from start to finish and beyond. It is so massive, vast and impressive that it is almost mind-boggling to imagine how much work must have gone into the game to come up with so much detail."
2008,GTA 4,"But GTA IV will never get old, or start repeating itself. It will always offer anyone who turns it on an experience to savour."
2008,GTA 4,"Grand Theft Auto IV is, simply, the latest way to flip the bird. And damn if such a simple gesture doesn't feel good."
2008,GTA 4,"GTA4 is a traditional crime story through and through, with a script that rarely strays from its purpose, a pitch-perfect supporting cast, and an expert combination of in-game storytelling and crafted cut-scenes. [June 2008, p.80]"
2008,GTA 4,"The depth of game, the level of characters and the interaction between the populated world of Liberty City is just breathtaking."
2008,GTA 4,"That psychological side to the game translates into characters talking about how they feel, and about what they're going through. It's extremely well-written and made a serious impact on me. This isn't the carefree killing-and-carjacking romp you might have expected."
2008,GTA 4,"The game is fantastic, a true work of art, and should be owned by anyone who considers themselves a fan of video games. Grand Theft Auto does so many things right that calling it a ""sandbox"" title is doing it a harsh disservice. It does shooting better then many shooters, driving better then many racing games, and has a better, more involved story then half of the most popular RPGs."
2008,GTA 4,"GTA IV seamlessly integrates open-world exploration and character-driven storytelling, unlike any other game to date. Liberty City is now a living, breathing work of art."
2008,GTA 4,"An absolutely essential landmark title for the games industry. In terms of the sheer scope, emotion, ambition, and the stupidly high fun factor it offers, there is no better available in the genre today. In fact, no one else comes anywhere near."
2008,GTA 4,"There is one thing that did stand out at all times: the story, which is undeniably one of the most fun rides you'll ever have in gaming, and one of the most compelling cast of characters to go along with it."
2008,GTA 4,"GTA IV may not have the best graphics, gunplay, A.I. or driving, but few other games have ever combined so many elements so successfully. It excels in creating a genuinely cinematic atmosphere, with writing on par with anything Hollywood can produce and action sequences that would sit comfortably in any movie."
2008,GTA 4,"This is an event game, the kind of thing you simply need to own ... even if you don't consider yourself a Grand Theft Auto fan."
2008,GTA 4,"With three massive areas and your hundreds of square miles of your own personal urban jungle, this Liberty City, more than any other version, is yours to do with as you please. The possibility for creative anarchy is limited only by the expanse of your imagination."
2008,GTA 4,Grand Theft Auto IV is by far the most complete package I have seen in the last five to ten years.
2008,GTA 4,"GTA IV is a game not to be missed, an experience that must be lived by everyone who claims to be a videogame player, and that once again ups the ante for the next chapter."
2008,GTA 4,It's a game of the decade contender. 'Nuff said.
2008,GTA 4,"It's prettier, more detailed and more fun than ever before; it may have stuck to the same formula, but it's as effortlessly brilliant as ever."
2008,GTA 4,Grand Theft Auto IV is a must buy if you like video games.
2008,GTA 4,"I could go on for another couple thousand words about the amazing experience that is GTA IV, but what's most important for you to know is that this game is an absolute masterpiece."
2008,GTA 4,"Rockstar chose to cut off some of the features from the previous games, offering instead a much richer and cohesive world, with an amazing plot and even better cast. Superb in every aspect, GTA IV is an essential experience that justifies as no other its expensive price. [June 2008]"
2008,GTA 4,"At first, GTA IV was sort of feeling like a 9/10 game to me. There were a good few moments where I shook my head and jotted down another negative. But as the experience sank in, as the story captivated me, and as the pace quickened, I was very quickly humbled. It would be ridiculous to factor these minor gripes into even one point of a percentage in terms of scoring, because of the magnitude of the game as whole."
2008,GTA 4,Ignore the score. This bears about as much comparison to the typical ¡§10/10¡¨ game as black and white TV did to colour. What you want to be able to do is tell your kids fond stories of how you played GTA IV when it first came out.
2008,GTA 4,This game is a masterpiece! We have never seen such a harmonic virtual world before. The story is as good as a movie and the graphics offer tons of incredible moments. GTA IV is more than a game.
2008,GTA 4,"It's not perfect, but given the equipment available today, it's as close as anyone is likely to get. Grand Theft Auto IV is Rockstar North's magnum opus and it is absolutely essential. That¡¦s all one needs to know."
2008,GTA 4,"This game has been a long time coming and now that it is here, I can¡¦t even think about playing anything else, it¡¦s that engrossing and easily the best game of the series and the year."
2008,GTA 4,"Rockstar have surpassed themselves, delivering unquestionably the definitive GTA and perhaps the greatest videogame of all time. [June 2008]"
2008,GTA 4,"Grand Theft Auto IV is the sex, drugs, and rock and roll of video games. It's a little less brave and intimidating this time around, but it¡¦s also the most refined and polished game in the franchise¡¦s history. This kind of sheen is generally reserved for titles with a much smaller scope."
2008,GTA 4,"Without a doubt, rest assured this is the best game yet for this generation. The only reason we've resisted giving it full marks is that in the same way GTA III¡¦s template was blown out so much further in ""Vice City"" and ""San Andreas,"" we're confident the next GTA on this generation will up the ante considerably."
2008,GTA 4,"With one of the most compelling stories ever told by a video game, an extremely likeable main character, an insane amount of online modes, and virtually no flaws to be detected, GTA IV is even more than it was expected to be by fans."
2008,GTA 4,One of the most significant changes lies in the combat. The awkward auto-aiming of previous titles is replaced by a useful cover system and excellent lock-on aiming. The usefulness of the cover system cannot be overstated.
2008,GTA 4,It offers depth of experience unlike any other.
2008,GTA 4,Grand Theft Auto IV is simply the must have game for all mature gamers with a gaming console. Either on the Xbox 360 or PS3 you will be blown away with the vast impressive world Rockstar games has concocted in the unique-cool style that only Rockstar games can provide.
2008,GTA 4,It truly smashed the hype and shocked the critics. GTA IV is a game that MUST be experienced even if you haven't liked the game in the past... And what's better is that there is more to come.
2008,GTA 4,"One of the many interesting innovations found in game is the incorporation of a mobile phone, which will become your main tool of trade."
2008,GTA 4,"You cannot fly a plane though. But with the amount of stuff you can actually do in this game, mentioning something like that would be like complaining about the frame color on a Picasso painting."
2008,GTA 4,"From the thankfully-revamped shooter interface to driving sequences that aren't out to simply punish you, from Hollywood-level cutscenes with great characters to a difficulty level that mostly goes up smoothly rather than in massive jumps, this is simply a better game than before."
2008,GTA 4,"The more lifelike direction that the team went in takes a little getting used to, especially when it comes to getting behind the wheel, but once you get over the learning curve, you're handed an amazing experience and hands down the best work Rockstar North has ever put out."
2008,GTA 4,"The pointless debate rages on whether to buy this game for the PS3 or Xbox 360, but the root of that argument is correct ¡V you need to buy this game."
2008,GTA 4,The cut scenes are where the game really shines for me. There is this...this intensity in the character¡¦s expression. Characters are actually emoting and expressing. They bring out emotions in us.
2008,GTA 4,"It's not a perfect game, as there are a number of minor graphical and gameplay glitches, missing features from ""San Andreas,"" more restrictive exploration, and some rather lackluster mission design. However, those minor flaws are overshadowed by the improved gunplay, amazing multiplayer and shockingly addictive social interactions that really turn GTA IV into something special."
2008,GTA 4,"After all is said and done, despite the controversy that comes along with a Grand Theft Auto game, the artists, animators and directors have stayed true not just to their medium but to their art."
