Year,Game,Review
2009,Assassin's Creed 2,"It's been a busy holiday season, but don't let that distract you from checking out this game ¡V you'll be surprised at how different ¡V and better ¡V the game is compared to its predecessor."
2009,Assassin's Creed 2,"You can easily put over 20 hours into Assassin's Creed 2, the story is intriguing and starting to evolve and gameplay feels solid."
2009,Assassin's Creed 2,High praise for taking what felt like an idea in Assassin's Creed and turned it into one of the year¡¦s most ambitious and enjoyable games.
2009,Assassin's Creed 2,"Playing Assassin's Creed II, one can't help but think Ubisoft really did listen to the criticism of the last game. Everything has been expanded upon and improved."
2009,Assassin's Creed 2,The game is truly epic and makes the first game feel like a prototype for the sequel. It is a deep and wonderfully involving game that is often breathtaking and constantly rewarding.
2009,Assassin's Creed 2,"AC2 is a dramatically better game than its parent. It takes itself far less seriously, it's identified what was fun and thrown out what wasn't, and it's built upon a core free-running structure that's forever spectacular and thrilling. A little sadly, its fundamental concept and structure has been seriously overshadowed by the slicker likes of Mirror's Edge (in some ways) and Arkham Asylum (in a whole lot of ways)."
2009,Assassin's Creed 2,"Ubisoft has finally realized its darling dream by creating a world where substance and style go together. Virtual tours of Florence, Venice and Tuscany are as captivating as the main story. For once in a way, ¡§open-ended¡¨ doesn¡¦t translate to ¡§boring¡¨, ¡§lifeless¡¨ or ¡§empty¡¨. The height takes your breath away every time Ezio scales a tall building; the excellent animation makes up for annoying bugs and quirky gameplay conventions. Yes, the final boss fight is borderline silly, but it¡¦s just a smudged line on a last page of a thrilling novel."
2009,Assassin's Creed 2,"In short, Assassin's Creed 2 is the game that the original should have been"
2009,Assassin's Creed 2,Assassin's Creed 2 isn¡¦t perfect ¡V the controls continue to requite a bit more fine tuning but it¡¦s also impossible to deny that the sequel improves upon the original in almost every conceivable way.
2009,Assassin's Creed 2,"But this isn't a reinvention, it's a refinement. Assassin's Creed II offers, fundamentally, the same kinds of thrills as its predecessor--leaping from rooftop to rooftop with surefooted ease, appearing out of nowhere to kill your target with a quick blade, then vanishing effortlessly into a crowd. It's just been expanded, streamlined, and overhauled in ways that bring it closer to grace and make it a much easier game to recommend."
2009,Assassin's Creed 2,"Two years later, Assassin's Creed tries again to make real those promises from Ubisoft, and prove itself as a better game than it was. The truth is that, despite the Renaissance setting, the vivid locations and the historical landmarks, the new features added don't really improve the sequel: the same repetitive mechanics remain, as the flawed enemy AI, a rough combat system and moments of frustration coming from issues with the camera and the control response in the platform sections. Assassin's Creed II it's still a good game but far from the masterpiece Ubisoft has been promising."
2009,Assassin's Creed 2,"I've got to recommend it as a purchase - if only because the fantastic free-running, beautiful Italian vistas and engrossing Animus world far outweigh any ludicrous ending or shaky start. If you didn't finish the first Assassin's Creed however, you would do well to find some background information on the story using the magic of the internet - something you really shouldn't have to do."
2009,Assassin's Creed 2,"A vast improvement on the flawed original, with much more variety and a much greater sense of fun."
2009,Assassin's Creed 2,"Fans of the original Assassin's Creed will find a lot to love here, but anyone who left the first game feeling unsatisfied will want to rent before they buy."
2009,Assassin's Creed 2,"Assassin's Creed 2 is an excellent game. It's impressive to climb a massive cathedral from which you can overlook the entire city. The game surpasses the original game in almost every aspect, but the flawed AI and weak ending hold it back from becoming what we hoped for. It's still a beautiful adventure from the very beginning until the end."
2009,Assassin's Creed 2,"Assassin's Creed II rarely gets the blood-pumping as much as some of the more visceral games of this year manage, instead opting for an air of odd serenity. Rather than bludgeoning you with a frontal assault on the senses, the beauty and elegance of the setting and gameplay washes over you, holding your attention completely."
2009,Assassin's Creed 2,Assassin's Creed II is a fun game and I recommend it.
2009,Assassin's Creed 2,"To say the least, Assassin's Creed II is a disappointment ¡V not because it¡¦s bad, but because we were promised so much more. Everything Ubisoft claimed they were changing has stayed the same, and what little new touches they¡¦ve included fail to impact in the long run."
2009,Assassin's Creed 2,"Although it's possible to rattle off a list of bullet-point features that imply Assassin's Creed II is head and shoulders above the first game¡Xmore missions, more story, more collectibles and extras¡XI simply didn't find them to amount to much."
2009,Assassin's Creed 2,"The game's variety and length come across as nothing more than smoke and mirrors, the endless, grinding busywork that contributes nothing to the overall gameplay is inexcusably plentiful and mind-numbingly repetitive, and to top it all off, the game can't even compete in the visuals department and somehow looks worse than the original."
2009,Batman: Arkham Asylum,"This action-adventure is so smart, so well-written, and delivered with such an obvious love for its source material, I daresay it is both the best licensed game ever made, and arguably the best game of its kind in our current console generation."
2009,Batman: Arkham Asylum,"One of those games that comes along every few years that will have gamers talking about it long into the future. It is this year's BioShock, and I for one could not put it down from start to finish. If you enjoy great narrative, interesting boss encounters, fresh gameplay and of course everyone's favorite detective then Arkham Asylum will not disappoint."
2009,Batman: Arkham Asylum,"It's excellent in nearly every aspect, and certainly one of the best games you'll play this year, let alone the best licensed game I've ever played (sorry Riddick). If you've been on the fence about this one, I highly suggest you pick it up, there's nothing here that'll disappoint, and like I mentioned, the gameplay is so great that you don't need to be a Batman fan to appreciate how great the gameplay is."
2009,Batman: Arkham Asylum,"The game also feels decidedly adult; it¡¦s unafraid to take dark turns. The writing and themes become unexpectedly morbid in later stages. It¡¦s obvious that Arkham was created with reverence, genuine craft, and love. There¡¦s a rare, considered quality behind everything on the disc, which makes this an absolute must-play."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum is the ultimate Batman experience, hands down."
2009,Batman: Arkham Asylum,"This is a full-on experience devoted to all of the different facets of being Batman, from the gadgets that help him along, to striking fear in the hearts of his opponents by carefully lurking in the shadows, to taking challenges head-on with little more than his feet and his fists, to straight-up acting like a detective, hunting around for clues. This all translates into an adventure full of variety, with each different aspect coming in at such a high level of quality that it just keeps impressing you over and over again, right up to its final moments."
2009,Batman: Arkham Asylum,"Batman's trip to the asylum has hardly any flaws. The controls fit perfectly and the missions will entertain you every second you play this game. Buy it, play it, love it."
2009,Batman: Arkham Asylum,"Rocksteady have proven that they¡¦re a company that really care. They actually ¡¥get¡¦ Batman, they¡¦ve looked at the character from every conceivable angle and strived to make this everything anybody could possibly want from a Batman game."
2009,Batman: Arkham Asylum,"The grim set-up mixed an incredible voice-over work and great storytelling makes of Batman: Arkham Asylum, not only the best Batman game ever published but also the best comic-book/superhero videogame so far and a very serious ¡§Game of the Year¡¨ contender."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum is not just the best comic game ever, the game actually managed to rank high in our best games of all time list. Whichever system you own and regardless of your gaming budget, the Dark Knight¡¦s latest adventure is not one to be missed."
2009,Batman: Arkham Asylum,"Arkham Asylum is a game with the power to utterly captivate you and can stand proudly alongside modern classics such as ""Resident Evil 4"",""Gears of War,"" and ""BioShock""...Simply put, Batman: Arkham Asylum is a masterpiece. [Sept 2009, p.66]"
2009,Batman: Arkham Asylum,"Minor gripes aside, Arkham Asylum is a remarkable achievement both in design and in finally giving Bat fans the game they've been waiting for."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum is this year's ""BioShock,"" not just from the connection established with the world, but from its ability to innovate where new ideas are needed, and moreover, deliver an adventure unlike any other. [Sept 2009, p.82]"
2009,Batman: Arkham Asylum,"A massively impressive licensed game. Without a license holding it all together Arkham Asylum would have been a stunning game with striking features. That it's all wrapped up in Batman's world makes the experience so much more appealing, and it works both as an extension of lore for Batman enthusiasts and an entry point for those less familiar with the DC universe. [Oct 2009, p.84]"
2009,Batman: Arkham Asylum,"Rewarding and engrossing in equal measure, the entire production reeks of quality from the stellar voice work to the jaw-dropping visuals and intuitive control system. Truly this is the Batman game that everybody¡¦s been waiting for."
2009,Batman: Arkham Asylum,"It combines the best features of any superhero series with fantastic graphics, solid gameplay and outstanding voice acting. The minor flaws - the easy gameplay, the initially confusing layout of Arkham and the occasional loading time hitch - are all negated a dozen times over by the game's character, atmosphere and attention to detail."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum is simply the best action game of 2009. Rocksteady Studios Production features an outstanding gameplay, a mature and involving storytelling and an astonishing graphic. It's a Must Buy without compromise."
2009,Batman: Arkham Asylum,"Fans of the franchise owe it to themselves to pick it up, and anyone with a hankering for a high-quality action game will find Arkham Asylum to be just what the doctor ordered."
2009,Batman: Arkham Asylum,"A phenomenal achievement, and I can¡¦t wait to see what Rocksteady has in store next¡Xpersonally, I¡¦m hoping for a sequel set in Gotham City. Arkham Asylum is the kind of game you can¡¦t stop playing, yet don¡¦t ever want to end; it was almost a shame to have to review it, because I really wanted to take my time and enjoy every inch of Arkham Island."
2009,Batman: Arkham Asylum,"With the beauty of this game, the amazing sound, script and voice-acting, this is definitely one game you would be ¡Vahem- batty to not buy."
2009,Batman: Arkham Asylum,"There is not a single-element of the Batman that this game doesn't nail, from the gadgets to the atmosphere and the combat. The action is thrilling and varied, and even the fetch quests are compelling."
2009,Batman: Arkham Asylum,Not only is Batman Arkham Asylum the best superhero game ever made but it could also content with some of this years big hitters for game of the year. A must buy.
2009,Batman: Arkham Asylum,Batman: Arkham Asylum would be a terrific third-person action game on its own thanks to the excellent combat engine and well-designed levels. But coupled with the Batman license the game becomes a must-play.
2009,Batman: Arkham Asylum,"The entire production reeks of quality from the stellar voice work to the jaw-dropping visuals and intuitive control system - truly this is the Batman game we've all been waiting for. It is to games what ""Batman Begins"" and ""The Dark Knight"" are to movies - Batman: Arkham Asylum is without doubt the most definitive videogame realisation of the character yet. It's also unreservedly brilliant to boot."
2009,Batman: Arkham Asylum,"Favouring the animation series over the movie for setting was an inspired choice, and the depth of detail and maximum use of the source material make this a game that will remembered for a long time."
2009,Batman: Arkham Asylum,"This is certainly not a game for just Batman fans, comic fans or action fans; this is a game that everyone should play and thoroughly enjoy. It looks beautiful, plays like a dream and has a superb mix of action, stealth and detective elements. The combat is intuitive, flexible and surprisingly deep too. Give this game a go and you will not be pleasantly surprise, you will be blown away."
2009,Batman: Arkham Asylum,"The greatest comic book videogame of all time. This is an adult Dark Knight story that is well-told, packs some truly fun gameplay elements, has topnotch voice talent, and feel like it's part of Batman cannon."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum has been a real surprise, delivering us a great action game, with a deep stealth/tactical gameplay, great loyalty to the original comics and a strong plot. Undoubtedly the best comics-based video game so far, and one of the best games released this year: a real milestone."
2009,Batman: Arkham Asylum,"So much detail has been given to the game; graphically, sound, and even how Batman¡¦s cape flows and becomes mangled throughout the engaging story that will take roughly around 10 hours or so to complete the first time."
2009,Batman: Arkham Asylum,"Without a doubt, Arkham Asylum is one of the best games of the year, and from the solid single player experience, amazing voice acting, rewarding challenge maps and a slew of nearly dozens of unlockable bios and collectibles, any fan will be hard-pressed to not give this game a try."
2009,Batman: Arkham Asylum,"Overall, Batman: Arkham Asylum is a fantastic, exceptional, and an extravagant video game, and revitalizes both the comic-book and Batman video game based genres."
2009,Batman: Arkham Asylum,"Massively polished, hugely enjoyable single-player game that (finally) does the Batman license justice."
2009,Batman: Arkham Asylum,"With a massive world to search, an easy to adjust combat system, stealth action, audio logs to find, and challenges galore, Batman has finally come into his own in this medium. There are so many extra things and enjoyable moments in Arkham Asylum for fans and newcomers alike, you'll be glad you are a fan of Batman and video games."
2009,Batman: Arkham Asylum,"It¡¦s hugely atmospheric and engrossing, its blend of combat and stealth balanced superbly to deliver an experience that¡¦s easily as engaging as the Metal Gear series."
2009,Batman: Arkham Asylum,"Rocksteady Studios damn-nearly astonished us with this one. We expected it to be a decent summer action game. In all fairness, we never expected it to be this much fun. Batman: Arkham Asylum outshines every game we've seen this year (so far)."
2009,Batman: Arkham Asylum,"It is not only the best Batman game ever, but also one of the best action titles of the year."
2009,Batman: Arkham Asylum,The longevity of Batman: AA is tremendously astounding as a single-player only title.
2009,Batman: Arkham Asylum,"That's Batman's general theme: so many of the mechanics turn Batman: Arkham Asylum into a bona fide ""Batman Simulator,"" that the feeling of being Batman compensates for its flaws."
2009,Batman: Arkham Asylum,"Between the Story Mode, Challenge Rooms and myriad hidden items (that are more compelling than in most games), there¡¦s a lot of entertainment in Arkham Asylum."
2009,Batman: Arkham Asylum,"With fantastic voice acting, gorgeous graphics, and a well-written plot, what else could you want from a game? Great for hardcore Batmaniacs as well as gamers looking for a solid action/adventure game, I'm happy to declare Batman: Arkham Asylum as the best Batman game ever."
2009,Batman: Arkham Asylum,"The gameplay is diversified, the graphics are great and the combat-system is one of the best we have ever encountered. Batman: Arkham Asylum is a definite ""Must-Have"" on any platform and more then worthy to wear the famous name of The Dark Knight and Worlds greatest detective."
2009,Batman: Arkham Asylum,"Batman Arkham Asylum is a product of absolute value that can count on a cast of colorful characters to build a great game, really fun. The greatest strengths of the production lie in the gameplay built around what are the real capabilities of Batman, mixing action and stealth section, but always related with the universe from which have been extrapolated. Rocksteady's game is certainly the new standard for understanding how produce games under license, adapting for videogaming the very spirit of this historic character."
2009,Batman: Arkham Asylum,"Impeccable presentation from top to bottom. [Nov 2009, p.82]"
2009,Batman: Arkham Asylum,"It would be too easy, if not unfair, to consider this game as just the tie in you don't expect. Batman AA is one of the best action adventure you can play in this generation of hardware, mixing in an almost impeccable way the best elements taken from this genre's masterpieces."
2009,Batman: Arkham Asylum,"A really good game with amazing graphics and a deep story! Not only for fans of the ""Batman"" universe."
2009,Batman: Arkham Asylum,"Arkham Asylum is the kind of eventual coming-to-form which renders years of half-arsed franchise transplantation not just forgivable, but worthwhile."
2009,Batman: Arkham Asylum,"Fans of the caped crusader really shouldn't hesitate - this isn't just the best grown-up Batman game, it's the best superhero game, bar none."
2009,Batman: Arkham Asylum,"Not only a brilliantly authentic presentation of its subject matter but a tremendous game in its own right, Batman: Arkham Asylum is a big, clever and finely crafted experience which propels Rocksteady immediately into the realm of triple-A developers. This year's BioShock. That's what it is."
2009,Batman: Arkham Asylum,"A brilliant experience. No other license-shackled developer has understood their subject quite as well as Rocksteady, and this is without a doubt the definitive representation of the Dark Knight."
2009,Batman: Arkham Asylum,"As well as being wonderfully constructed, the environment drips with atmosphere."
2009,Batman: Arkham Asylum,The result is so good that we're declaring it an easy 'Best of' contender for 2009.
2009,Batman: Arkham Asylum,"Regardless of whether you're getting sucked into the Story mode or competing for high scores in the Challenge mode, Batman: Arkham Asylum does an outstanding job of letting you be Batman. Everything about this game--the impressive visuals, stirring soundtrack, superb voice acting, fiendish puzzles, hard-hitting combat--feels like it has been lovingly crafted by a development team that's both knowledgeable and passionate about the source material."
2009,Batman: Arkham Asylum,"Arkham Asylum is not just the greatest game ever made about the Dark Knight, it might be the best superhero game yet."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum is a top quality game, the best one to celebrate the Dark Knight in a long time. You'll love it even if you don't like the character. If Batman is the reason you live, you can't ask for anything better."
2009,Batman: Arkham Asylum,"With a series of combat and stealth challenge rooms with online leader boards rounding off the package, Arkham Asylum is a brilliantly polished and wholly engrossing prospect. Few licensed titles have captured so authentically and completely the ethos of its inspiration as Arkham Asylum."
2009,Batman: Arkham Asylum,There isn¡¦t a single element of Arkham Asylum that isn¡¦t polished to the utmost degree.
2009,Batman: Arkham Asylum,My absolute favorite aspect of Arkham Asylum has to be its boss fights.
2009,Batman: Arkham Asylum,"Whether you fancy skulking in the shadows, smashing slow motion fists in into a goon's skull, or simply using some cool gadgets, you can do no wrong with what is Eidos' best game in years."
2009,Batman: Arkham Asylum,"Batman Arkham Asylum is by far the biggest surprise this year. This is not only a great game based on a license, this is one of the top titles this year. Rocksteady has put everything that's cool with Batman and his villains in this game, and it all works astonishingly. However, this epic tale is surprisingly over before you know it, not only because it's a short game, but also because you're having so much fun while playing it."
2009,Batman: Arkham Asylum,"This is the must-have Batman game of all-time and a great third-person action game. Whether you're a fan or just looking for a solid game, you should pick this up. You will not be dissappointed."
2009,Batman: Arkham Asylum,"This should serve as a reminder that a strong license shouldn¡¦t be a millstone around a game designer¡¦s neck but a gold mine, a vast stockpile of prebuilt characters and relationships that, properly tweaked, can work just as well in a videogame as they do in a movie or comic book series."
2009,Batman: Arkham Asylum,"Simply put, you have to play Batman: Arkham Asylum to be reminded why you love games in the first place."
2009,Batman: Arkham Asylum,"This is not only one of the best superhero games ever, but one the best action games I¡¦ve played in a long time. A definite contender for game of the year with the Dark Knight detective at his best."
2009,Batman: Arkham Asylum,"While it¡¦s slightly hurt by a few minor problems, Batman: Arkham Asylum rises above them to provide an unforgettable experience. Part of it is due to the well-crafted storyline, but it¡¦s also due to the well-made gameplay that makes most things easy to do and certainly more than any Batman game released in the last 15 years."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum isn't just for the fans: it delivers a great experience to all lovers of action games. The game effortlessly combines puzzle-, stealth- and fighting-elements. Arkham Asykum sets the new standard for future licensed games."
2009,Batman: Arkham Asylum,"Batman: Arkham Asylum successfully blends action, stealth and the Batman universe to create what is arguably the best comic book game ever made. Don't miss it."
