"publisher","score","review"
"PSX Extreme","95","A mesmerizing and extraordinary experience. It successfully taps into the deepest parts of ourselves, allowing us to simultaneously reflect and explore."
"PlayStation LifeStyle","95","Some will be disappointed by how quickly the game ends, but the two hours that mark your journey is the most incredible and unique you can possibly have on your PS3."
"EGM","95","The game is mighty abstract, but it's through this abstraction that it finds it greatest power. I feel very strongly that game designers don't latch on to enough mystery and narrative obliqueness; Journey is out there; its expression is magnificently visual and deceptively interactive."
"Digital Chumps","94","Its approach to control, cooperative play, failure, exploration, and gratification are fundamentally novel and indifferent to its peers. These deliberate alternatives might seem unwieldy because we keep implicit rules reserved in our minds, but Journey's pretends none of them ever existed and still manages to treat its audience with the utmost respect. What a joy that it's a lot of fun to play, too."
"Pelit (Finland)","93","Journey is a mysterious adventure game where you travel through deserts, caverns and blizzards while trying to reach a faraway mountain. Even though the game is only a couple hours long it makes up for it by being really atmospheric and original. There really aren't any other games like it. It also has quite a bit of replay value, since you can play it in multiplayer mode as well. [Apr 2012]"
"AusGamers","93","It still astounds me that a couple of hours of gameplay left such a profound impact."
"Games Master UK","93","One of the most emotionally charged gaming pilgrimages ever devised. Tiny but tremendous. [Apr 2012, p.92]"
"3DJuegos","93","Journey is captivating, beautiful and elegant. This game manages to be unusually engaging with its artistic proposal and unique gameplay. Absolutely brilliant."
"Hyper Magazine","90","Clever, emotive, and easily the best downloadable game so far this year. [June 2012, p.58]"
"Gamer.nl","90","Journey is short, very short, clocking in at a little over an hour. But that hour is an hour of unique and magical experiences."
"LEVEL (Czech Republic)","90","The amazing finale to the ""flying"" trilogy puts high demands on players but the reward is satisfying – indescribable feelings of absolute joy. [Apr 2012]"
"Playstation Official Magazine Australia","90","Even under duress, it's easy to lose yourself in this strange, enchanting world. Sadly, it's all too brief. We felt we'd barely scratched the surface when the credits rolled. Sure, there was a suitably enigmatic ending, but we wanted more. Much more. [April 2012, p69]"
"DarkStation","90","Journey is an amazing achievement for thatgamecompany and it shows just how far Jenova Chen's studio has come since since flOw. The game controls like a dream, is startlingly beautiful and will be one of those games people will talk about for months."
"Telegraph","90","Some will find Journey too slight and too sparse an experience to justify the asking price. And that's fine, it deliberately speaks to an audience that will fall head-over-heels for its painterly style and worthy metaphors. But whatever camp you fall into, never say Journey isn't a video game. While it is one of the most expressive and unique titles of the medium, it is a video game. A magnificent one. Embrace it."
"PSM3 Magazine UK","90","Keenly directed and liberatingly open, Journey is occasionally impenetrable - but that's the price of mystery. A short trip, but one to cherish. [Apr 2012, p.90]"
"GameCritics","90","Whether it's seen as an incomplete art object or a transcendent masterpiece, Journey is beautiful from its solemn opening to its masterful ending."
"Eurogamer Germany","90","Journey is not the kind of game that you finish once and then shelve itforever. Here you play for the enjoyment of playing itself, not toreach a certain goal."
"GamesBeat","90","The game evokes an incredible amount of emotion from you, and it is the kind of game that its fans will play over and over."
"Gamereactor Denmark","90","Journey may be short, but it will leave you entranced for the entire ride. You will go from being mystified to intrigued to moved to much more. Throw out your expectations for platforming games and enjoy either the loneliness or the community in the desert of anonymity."
"Gameblog.fr","90","Journey is short. Too short. It's so brilliant, so magnificent, that you wish you could dive in its story and world for more discoveries, more wonder, more breathtaking poetry."
"Gamereactor Sweden","90","I've never in my life experienced a better example of less is more. This game truly does take the player on a journey."
"Machinima","90","Once in a while a game comes along that makes you proud to be a gamer. It's the kind of game you want to show your parents to prove to them that it's not all explosions and fast cars. It's the kind of game that you want to tell Roger Ebert to go play after he makes inflammatory statements about how video games can never be art. And it's the kind of game that given the right platform and exposure, has the potential to resonate with an audience that doesn't usually care about games. Journey is one of those games."
"Level7.nu","90","Journey is a pure and decorticated experience where everything - music, graphics or interaction with other players - works together to form a perfect symbiosis.There are no highscores or leaderbords in Journey. There's just an uncompromising and personal adventure towards a mountain in the distance."
"GamesRadar+","90","Journey is an unforgettable experience. Even when the details fade, the emotions that it evoked will stay with us for years."
"4Players.de","90","Magical, impressive, inspiring – like an Arabian Nights' story. The world with its monumental vistas reminds you of ICO and Shadow of the Colossus while the game design continues the mysterious experience of Flower."
"games(TM)","90","Where Journey truly excels is in its top-of-the-range visuals, inventive world and its tonal breadth. One moment you will find yourself avoiding the spotlights of menacing, sentient war machines 20 times your size in a barely lit dungeon, and the next plodding through the harsh mountain peaks with almost no visibility, all accompanied by a genuine sense of dread as your character visibly starts to die and can barely walk anymore."
"GameSpot","90","By the alchemy of developer thatgamecompany's skill and vision, it is also unique, exciting, mysterious, and utterly lovely, with mesmerising landscapes and stirring music. It deploys more 'gamey' elements than any of the developer's works before it, and does so successfully, while maintaining the feel of an evocative, interactive art piece."
"Destructoid","90","Journey is a defiant bridge between art and game, managing to emotionally connect without being cloying, and succeeding in being mysterious without becoming pretentiously vague and obfuscating. Journey's interactive, visual, and aural elements work together, rather than fight with each other, in order to provide a flowing, seamless, influential, and utterly exhilarating experience...This is interactive art. This is how it's done."
"Metro GameCentral","90","Less is most definitely more in this beautifully understated co-op adventure, that dares you to make sense of its enigmatic voyage."
"Game Informer","90","Journey is a visual stunner thanks to some remarkable sand movement technology and excellent animation work, both on the main character and the strange creatures encountered along the way. For a game all about dry, harsh deserts, the way things move in the world make everything feel much more like a vast ocean. The graphical beauty is accompanied by an equally breathtaking musical score, which responds to character actions and changes in location with ease."
"Wired","90","Even though I often struggled to find meaning within the game's mysterious world, Journey doesn't need to be explained. It's still a fulfilling experience."
"GameTrailers","90","Journey's DNA consists of two intertwining strands: mystery and beauty. These two ideals weave together a wordless experience that manages to feel both familiar and foreign, which is no small feat. While this excursion through the sands may be just a brief stopover from the glut and glitz of other games' well-stocked campaigns and multiplayer suites, Journey still delivers a complete package with the artistic vision intact."
"Eurogamer Italy","90","Another amazing and beautiful spell from ""that"" game company. Don't think about it... just live it!"
"Multiplayer.it","90","Altough short and not very challenging, Journey is a different and extraordinary kind of videogame, an experience you cannot miss for every other title someone could advise you."
"NZGamer","90","My gaming tastes are such that I'm perfectly conditioned to fall in love with something like Journey. Keep that in mind - if you're more about visceral action or epic 40-hour experiences, you should possibly look elsewhere. But in my opinion, this is one of the best games out there that can provide you with an experience - and a memorable, highly positive one at that."
"VideoGamer","90","An immaculately constructed, expertly choreographed experience that tells a story in a unique, intelligent way, exploring themes of faith and fate, death and rebirth with a rare delicacy of touch. That it comes at a time where risk is routinely avoided, sent out into a landscape clouded by doubt and dominated by the safe, the tried and tested? Maybe that's the real wonder."
"Eurogamer","90","If Journey is about God, then God has played an awful lot of video games. One of the most fascinating things about thatgamecompany's sand-blown chunk of spiritual eye candy isn't that it reinvents gaming, or extends the medium's reach: it's that it takes old ideas - sometimes very old ideas - and repackages them in clever, stylish, and unexpected ways."
"IGN","90","Journey celebrates the poignancy of nature, it startles you with the unexpected, and empowers you in an exhilarating, unforgettable conclusion...The hours spent completing Journey will create memories that last for years."
"IncGamers","90","A brilliantly executed piece of interactive design that never fails to entice and engage. Thatgamecompany's best work yet."
"Play UK","87","Its haunting atmosphere sure to leave a mark – just as, say, Flower did before it."
"Official PlayStation Magazine Benelux","86","Journey isn't a game, it's an experience. An awe inspiring experience that will give goose bumps at every other turn. You will notice soon enough when you flying through the bright blue sky accompanied by creatures that look like the love child of an octopus and a flying carpet. [April 2012, p.98]"
"Absolute Games","85","Journey can be a commentary on human life, a story of redemption, aparable on futility of all efforts, or, quite the contrary,perseverance in the face of obstacles – even if you're not into waxingphilosophical, you will still discover your own meaning of thisthree-hour journey."
"XGN","85","You can hardly call Journey a game, it's more of an experience. The images are hard to forget and the music is absolutely beautiful. The only disappointment is that the game takes only three hours to complete."
"GamingXP","82","All you need is two hours, two buttons to play with and when you're exploring you almost always get awards. This is one of the most compelling journeys in a desert you'll ever get."
"Thunderbolt","80","Journey's worth playing for the unique experiences offered but the actual involvement with the mechanics isn't always engaging enough to match."
"Playstation: The Official Magazine (US)","80","Journey's short length and limited replayability make it difficult to wholeheartedly recommend. It is, however, a tour de force of brilliant visuals and music, as well as a joy to play through and explore. It's absolutely worth experiencing at least once. [Apr 2012, p.78]"
"Edge Magazine","80","Journey's real issue, if it has one, goes much deeper than that. It's a resolutely linear game in which your range of interactions is minimal. For some, that will make it a pretty but hollow novelty; boring, perhaps. But for those who play games to explore strange lands, see beautiful sights and to immerse themselves – for however brief a time – in a new world, Journey is perfect. And what's more, they'll find someone like them to share it with."
"Quarter to Three","40","It mostly reminded me of some of the dull and barely interactive bits of Uncharted 3. I think the lesson here is that deserts are often poorly suited to games without dune buggies...There's no challenge and no real gameplay, which isn't necessarily a criticism. It's sort of like Shadow of the Colossus without any colossi, or Ico without the little girl."
