"publisher","score","review"
"Eurogamer","100","As with any game that dares to be ambitious, deconstruct Mass Effect 3 into its constituent parts and of course there are flaws, but taken as a whole this is arguably the first truly modern blockbuster, a game that transcends the genre boundaries of old and takes what it needs from across the gaming spectrum in order to finish its story in the most compelling, thrilling, heartbreaking way possible. Few gaming sagas come to a definitive close, but this one signs off in breathtaking style."
"Planet Xbox 360","100","Whether you've been holding your breath since finishing Mass Effect 2 or just now looking to jump into a story-driven video game, Mass Effect 3 provides something for everyone from the single-player to co-op, it's just that f***ing good."
"G4 TV","100","What is so unique in this game is how the presence of its conclusion feels like the existential dread that infuses the characters that make up its universe.  The paradox of the game becomes painfully prescient as it draws inexorably towards its conclusion."
"GamingTrend","99","Whether it be friends you've made along the way, or long-time companions, everyone is at risk...Very few games pull me in like this."
"GamingXP","98","Mass Effect 3 is a milestone in the history of video games. It is an absolutely fantastic end to an amazing SciFi saga and tells an absolutely enthralling story. The characters are authentic and the synchronization is great. The gameplay stayed mostly the same, though there are a few improvements in Shepard's sprinting and the cover system. The complexity of the Mass Effect universe and the variety of scenes in the game are simply stunning. This is a must-buy for everyone who loves video games."
"Xbox World Australia","98","Mass Effect 3 is a fitting conclusion to the trilogy that manages to put the best parts of Mass Effect 1 with the best parts of Mass Effect 2. Sure, it will never be as much an RPG as the title that started it all, but as a result the game is actually, surprisingly, more fun to play and feels like a very well put together third person shooter that is bolstered by an in depth customisation system for both your weapons and your skills."
"AusGamers","98","Never before has a game felt like so much was on the line."
"XboxAddict","98","Without question Mass Effect 3 has now become the new pinnacle entry into the trilogy by introducing a plethora of new innovations and improvements on already solid aspects."
"MondoXbox","97","Mass Effect 3 is a great conclusion, fully satisfying and highly spectacular, to BioWare's sci-fi trilogy. A must buy for every lover of good games and great, emotional stories, as well as the first real nominee to the title of GOTY 2012."
"Vandal","97","Mass Effect 3 greatly closes a trilogy that will be remembered for years. Although it is more action-focused than the previous game, the game will please fans of the series and is a serious candidate to be the game of the year."
"GameFocus","96","The storytelling itself, the more refined combat, the voicework, the visuals, et all, stand as a fine example of some of the best this industry has to offer, and with my minor complaints aside, there's no doubt that Mass Effect 3 will be deservedly at the top of everyone's list come this year's award season."
"Xbox Achievements","96","The perfect ending to a masterful trilogy that's gone from strength-to-strength with each title. It's the conclusion you're hoping for, with each decision demanding that you think twice before pulling the trigger."
"Gamer.nl","95","Mass Effect 3 is an emotional rollercoaster ride with lots of tension and moving moments. The threat of the Reapers make every decision a hard one and your relationship with other characters will be tested. This, in combination with tight gameplay, makes this the complete experience."
"Gameplanet","95","Mass Effect 3 is an utterly brilliant bookend for an outstanding franchise."
"Multiplayer.it","95","An outstanding final chapter for a magnificent saga, Bioware simply surpasses itself with a killer ending and great gameplay. We already miss Captain Shepard and Normandy crew."
"SpazioGames","95","The epic conclusion of an amazing saga. Has some annoying visual bugs and  the narrative doesn't quite reach the fantastic peaks of its predecessor, but it's still an incredible production that will be remembered."
"Official Xbox Magazine","95","From the visceral combat to the excitement of finishing Shepard's 100-hour fight, Mass Effect 3 is a rare, magnetically engaging treat that'll compel you to stay up well past your bedtime to do ""just one more quest."" Safe travels, fellow Shepards. See you starside."
"Everyeye.it","95","Mass Effect 3 is one of the best experiences of this generation. Fantastic character design and an immersive story define a game that everyone must have."
"Machinima","95","What you'll remember when you're done with ME3 is not the glitches, it's the adventure and the characters you shared it with. As a trilogy, it is one of the most well-realized pieces of science fiction ever created. As a videogame, let's just say I hope I'm alive to see a series of this scope again."
"IGN","95","In many ways, Mass Effect 3 has set the bar even higher as the worthy conclusion to one of the finest stories ever told in gaming history, even if it's still admittedly imperfect."
"GameTrailers","95","Improves many of the series' individual elements, and provides finality to a saga in which numbers of us have invested dozens of hours. But despite this success, it's unable to reward the effort and investment of players in the same way previous games did. Still, it handles its subject matter in a way that invites you to care, and the addition of multiplayer does add another dimension to the game. When all has been said and done, there's a very good chance that you'll feel something."
"Gamers' Temple","94","No matter your feelings on how things turn out in the end or the addition of multiplayer, Mass Effect 3 is the trilogy-capper we've been waiting for, and its an experience that can easily be recommended to nearly anyone."
"Impulsegamer","93","I can say that Mass Effect 3 is indeed an epic conclusion for Commander Shepard's role in the Mass Effect Universe."
"3DJuegos","93","Mass Effect 3 is a great conclusion of an incredible saga. No other games offer up as much as this worthy series climax with a perfect story and amazing action sequences."
"Pelit (Finland)","92","Mass Effect 3 is a fitting conclusion to one of the best RPG franchises ever. The story is gripping and gameplay-wise Bioware has fixed many of the errors they made with the second game, most importantly the renegade/paragon points work properly again and you are free to actually role play as you see fit. It doesn't quite reach the greatness of the first Mass Effect game, though. Still, a great game and a great end to Shepard's story. [March 2012]"
"Games Master UK","91","A heart-pounding, exciting, tragic, daring, but blemished conclusion to Mass Effect. [May 2012, p.69]"
"GameShark","91","In the end, though, none of this simplification really matters all that much. Sure, this smaller scope may diminish the game's scale, but it doesn't diminish its impact, as Mass Effect 3 is ultimately only slightly - and not always that noticeably - less fun than Mass Effect 2 (and is still a slight bit better than the original)."
"Hyper Magazine","90","Thematically, the end of Mass Effect 3 and the conclusion of Shepard's story is pitch-perfect. But upon closer inspection after the fact, the manner in which you arrive at your fate - through bare number crunching and a tenuous causal link between war assets - fails to convince. [May 2012, p.55]"
"Gamer.no","90","Although Mass Effect 3 may be quite far from beeing the best role-playing or shooting game out there, it certainly concludes one of the most intelligent and epic science fiction universes shown in games. As both the best game in the series and an instant game classic, this is truly an experience no gamers should miss."
"Console Monster","90","If you have played the previous games Mass Effect 3 is a must have title, and even if you haven't it's still worth checking out, even if it's just for the multiplayer."
"X-ONE Magazine UK","90","Mass Effect 3's job is one of refinement, and BioWare polishes its ideas to a mirror sheen. [Issue#83, p.72]"
"Totally360","90","Overall Mass Effect 3 is a pretty incredible game and a nice way to finish Shepard's story."
"Eurogamer Portugal","90","Mass Effect 3 is a brilliant final, epic and extremely strong in the series."
"Gamestyle","90","In conclusion, this game has not let the series down. Opinion will differ with the actual story, but with the amount of different options available in the game, that is bound to happen. It just can't be stressed enough that this game will only give half the pleasure if it is played without prior Mass Effect experience."
"DarkStation","90","Mass Effect 3 is a fantastic game and an even greater achievement upon the landscape of video game that is only held back by some small gameplay issues and its own grandeur. Honestly, the worst part of the game is knowing that there will be no Mass Effect 4 to import my Shepard into. It's like saying goodbye to a friend and it is an experience that, while sort of heart aching, every single person who plays video games should have. But it's nothing without its predecessors. So do yourself a favor, start with the original Mass Effect and see this story through to the end. There is nothing else quite like it."
"GameOver.gr","90","The most epic trilogy of this generation ends in an almost perfect way. It doesn't matter whether you're a fan of the franchise or not. You owe it to yourself to save Earth."
"Telegraph","90","While the individual parts of Mass Effect 3 aren't perfect, the whole is a remarkable achievement. It's an adage that's true of the entire series. Each game has its flaws and do not escape criticism as standalone titles. But the commitment to the long-game reaps its own rewards for BioWare, with five years of dedication from creators and players alike coming together for a suitably heart-wrenching end to arguably the finest video game series of this generation."
"GameWatcher","90","To put it plainly, there is an odd disconnect between this game and Mass Effect 2. In fact, there are more ties between this game and the first game than there are between 2 and 3, and sometimes we can't help but feel Mass Effect 2 never happened."
"RPGamer","90","BioWare has crafted a fantastic game with Mass Effect 3. The shooting is improved once again, the RPG customization is deeper, and the story missions are mostly amazing, with the exception of the overall plot ending with a big letdown."
"Game Revolution","90","The technical and gameplay prowess of the long-awaited Mass Effect 3 cannot be denied. The improvements in combat, graphics, and multiplayer are definite, though that may have detracted from the last third of the game, which feels slightly stiff and rushed compared to the first two-thirds where uniting the aliens races under a common goal brings a welcome resolution. Mass Effect 3 is like a comet: It may not last as long as you'd like and its trail may not be as brilliant as its coma, but it is a sight that no one can forget."
"Videogameszone.de","90","With a gripping story, fun combat, clever dialogue and a great cast of characters Mass Effect 3 is everything we hoped it would be: an epic conclusion to a highly acclaimed trilogy."
"Gamer Limit","90","While I don't think that this recent entry is the best in the series, make no mistake - Mass Effect 3 is still a really solid game that shouldn't be missed."
"games(TM)","90","While it's not a total triumph, the core of what Mass Effect 3 achieves is an engrossing, fabulously put together piece of work, regardless of an ending that will delight as many as it dumbfounds."
"Thunderbolt","90","Mass Effect 3 is an action game with a side-helping of dialogue, and the finale might frustrate fans who have stuck with the series since the beginning - some might even consider it lazy. It's hard to knock the actual game; it's a great shooter and the dialogue is well acted and (mostly) well-written. Mass Effect 3 is one of the best marriages of shooter action and storytelling around, and it's up to the fans to decide if that's what they really want."
"BigPond GameArena","90","The combat leaves something to be desired, which might diminish what you get out of playing it in 'Action' mode, but what Mass Effect 3 really sets out to do - wrap up one of the best space operas of all time - it does expertly."
"Metro GameCentral","90","A great ending to a landmark trilogy. A near perfect mix of action and storytelling, where the personal drama is as engrossing as the galaxy-spanning battles."
"GamesRadar+","90","Even if the end destination of this final chapter isn't quite as magnificent as we hoped for, we'll never regret the hundred-hour, three-game journey we took across the galaxy to get there. Mass Effect 3 is an incredible experience that rewards you for those years of investment and devotion to its stratospheric tale."
"IncGamers","90","The less-than spectacular combat does little to diminish what is ultimately a spectacular experience. As a finale to Shepard's quest it's fulfilling, engaging and packing enough depth to keep you very much on the edge of your seat and wanting more from the universe."
"EGM","90","Mass Effect's brilliant story remains intact, and if you played the previous two games, the payoff's more than satisfying. Some cover and combat issues remain unsolved, though, and the idea of participation in a completely separate multiplayer mode potentially influencing your single-player ending is mind-boggling."
"GameSpot","90","A remarkably satisfying conclusion to a beloved trilogy, and a poignant and memorable role-playing action game in its own right."
"ActionTrip","88","Despite some of these glaring issues, Mass Effect 3 brings a decent and fitting closure to a long and involving sci-fi story about an epic intergalactic war."
"GameCritics","85","My hat is off to them for being able to bring this hugely ambitious project to such a satisfactory conclusion, and I hope the overall quality of this work is indicative of what we can expect from them in the future."
"NZGamer","85","I feel ME 3 is an evolution rather than the revolutions the first two games were. While the ending has certainly left a bad taste in my mouth and soured my feelings on the series a little, I cannot deny that the journey to get there is still excellent."
"Destructoid","85","The story is more fast-paced than anything BioWare has done before and still feels like it's affording the player as much time as they need to explore and discover. While some niggling issues do persist in terms of controls, the storyline is supremely satisfying right up to its climax, which contains one of the most interesting moral dilemmas found in videogames (from a standpoint of long-term implications)."
"Game Chronicles","83","If you've played the first two games you are going to play the third no matter what I or anyone else has to say, and you should, because Mass Effect 3 wraps up the franchise nicely and you need to play it. Everyone else can wait for the deluxe 3-game box set with all the DLC that is sure to come later this year."
"Armchair Empire","80","Mass Effect 3 is thoroughly enjoyable and a good sci-fi romp."
"TeamXbox","80","Some of the pay-offs for using a single Shepard from the first game through to the end of the third game seem thin. Not bad, just thin. Seemingly huge choices from the first two games amount to less then a full minute of screen time and an email sometime later."
"Giant Bomb","80","Even though it has some interesting ideas, it's hard to get excited about yet another take on wave-based survival, especially one that uses the occasionally-clumsy Mass Effect combat as its base. Once you start thinking about how most of the campaign's side content either uses these same multiplayer levels or has you performing extremely basic retrieval tasks, it's easy to start feeling slightly indignant about the whole thing...But only slightly. At the end of the day, Mass Effect 3 is a game for people who liked Mass Effect 2 so much that they absolutely need to see how it all ends. Despite claims to the contrary from the game's publisher, I really don't think newcomers will get much out of it at all."
"VideoGamer","80","Here is a package that represents exceptional value. There's little here to convert non-believers, but then this game is not for them. This is one for the fans, and few who buy it will be left unsatisfied by how the story - their story - ends."
"Worth Playing","75","ME3 was a mixed bag for me. In some ways, it comes off as a television or anime series that everyone likes but is forced to put up with the filler episodes for the moments that matter. It offers a confusing conundrum of powerful story elements with an impact that can only be measured against the investment a player has made into the first two games. At the same time, it wraps much of it within uninspired mechanics and an ending that is satisfying on one level while coming up short everywhere else."
"GamesBeat","75","I was equally exhilarated and disappointed by Mass Effect 3, and while I mostly enjoyed Commander Shepard's final chapter at the time, I'm now left pondering everything that it could have been, yet sadly never will be."
