"publisher","score","review"
"Gameplanet","75","Assassin's Creed III is different to the titles that have come before it. It's an open-world game with strong stealth inclinations, rather than a stealth game set in an open world, and for Ubisoft to manage this delicate evolution without entirely alienating an existing core of stealth gameplay enthusiasts is a remarkable feat."
"BigPond GameArena","75","There is a thin line between telling the player a story and letting them experience it, and it's one the previous games parkoured along with only the occasional misstep. Assassin's Creed 3 however, falls flat on the side of telling you its story - and it would be unforgivable if it weren't for the billion other things you can do in the game."
"Destructoid","75","Cohesion (or lack thereof) is the main issue with Assassin's Creed III. There are dozens of secondary elements which make up the content of the game, but they offer little in terms of reward and rarely contribute anything to the Assassin/Templar conflict. While the game is often quite fun, beautiful to look at and empowering to the player, it doesn't offer much challenge beyond the endurance necessary to complete all of the single-player campaign elements."
"GameOver.gr","70","Through a turmoil of assassinations, naval battles, Freudian conflicts, pig herding and marital ceremonies, Assassin's Creed III ends a saga in a way that many could judge as unsatisfactory. AC III is a flawed and confused game characterized by the absence of a clear identity and the lack of a true vision about the Assassin Order. It remains a big game with plenty to do, even though not knowing exactly why you have to do them."
"Thunderbolt","70","What it does do well it does with confidence, but uncharacteristic issues prevent it from being top of the class."
"Games.cz","70","The most extensive installment of the entire game series brings a spectacular adventure filled with land and sea battles. It's great to look at it and the traditional sandbox is just fine' however, this third volume's many very important qualities of the entire game series along with its game system have been lost without the new features making up for it. The less, the better, and look before you leap should have been the proverbs of the day. Assassin's Creed III is undoubtedly a very good game, but I cannot shake off the feeling it could have been much much better."
"games(TM)","70","It's indicative of Ubisoft's approach, so wary of the player discovering their own enjoyment, or missing key information, that it so fervently handholds through what should be its most spectacular moments. At times this reduces entire chapters to tediously long treks between cut-scenes, a lot of which feel like less than worthwhile narrative additions. It's an odd occurrence of a game giving and taking away in equal measure."
"VideoGamer","70","This is a quite beautiful game at times: attractive, detailed, and beautifully lit. The soundtrack is less noticeable, though the main theme, with driving rhythms and a strident melody that recurs in other tracks is an instant classic. But ultimately the quality of the mission design has taken a huge nosedive from the series peak of Assassin's Creed II."
"Joystiq","70","It's sad to see the game lose sight of its assassin role-playing ideals in favor of bombast, bomb blasts and pig herding, so I hope this is but a momentary stumble while the franchise regains its balance. Trim the excess, remember the central thrust (hint: it's with a knife) and then you'll have a great game again. Assassin's Creed 3 is the kind of game that's just good enough to make you wish it was better."
"Worth Playing","65","As a whole, Assassin's Creed III feels lacking. Considering how positive most early impressions were coming out of E3, perhaps my expectations were set too high, but there are clearly a number of disjointed elements that feel half-finished or poorly thought out. This is the issue of having so many cooks in the Assassin's Creed III's development kitchen, and the final product ends up being far more disappointing than I would've expected. It's not without some merit, and it's not something to skip if you're invested in the universe or overarching story, but if you found your interest waning with Revelations, AC3 could be the final nail in the coffin for some players. It's worth a rental, but I wouldn't classify this as a must-play game."
"GameCritics","60","At least the petty indignities of the multiplayer are optional and situated around gameplay that's solid and unique, if frustratingly stagnant. In the single-player campaign, however, it's impossible to escape the ham-fisted manipulations of the Assassin's Creed III development team."
"Hyper Magazine","60","Far from the revolution we were expecting, a shift in focus to simple, repetitive combat, overly-scripted missions and tedious sidequests has for now killed our interest in a once genuinely great series. [Dec 2012]"
