"publisher","score","review"
"Eurogamer Spain","90","Bethesda made a risky gamble with Dishonored, but the result proves to be brilliant. Sure, it's not perfect, but Dishonored is one of the biggest (and nicest) surprises of the year."
"Videogameszone.de","90","Some slight technical issues mar an otherwise extraordinarily fun game with equal parts stealth and action."
"Official Xbox Magazine UK","90","Dishonored is an evocative game. Even without knowing the pedigree of its key developers, you won't fail to spot similarities to the angular black steel of City 17 in Dunwall's quarantine barriers. The European twist on old London is true to the concept art, and what the textures lack in up-close resolution, the world makes up for in grand complexity and generous options."
"ZTGD","90","Dishonored is truly a gem in a field of sequels and ""me-too"" titles flooding the market. It is a new IP developed with a lot of the conventions of game design in mind. From the beginning the game draws you into the world and never lets you go."
"Game Revolution","90","Innovation in video games is coveted by many but rarely achieved-Dishonored has this in spades. It may not be perfect, but what Arkane Studios accomplishes is astounding for a debut of an original IP. Its memorable characters, striking game world, and incredible seamlessness between combat, stealth, and magic set a new standard for the action genre. Dishonored is unquestionably Game of the Year material."
"IncGamers","90","A brilliant example of how to blend gameplay, narrative and setting. Highly recommended."
"Metro GameCentral","90","Bravely uncompromising in terms of the freedom it offers the player and its willingness to go against current trends in gaming, Dishonored is adult video-gaming at its best."
"GameSpot","90","The incredible variety of ways you can engage or evade your enemies makes Dishonored impressively flexible and utterly captivating."
"Gameblog.fr","90","By harnessing the best design qualities of titles such as Deus Ex, Thief, BioShock or Ultima Underworld, Dishonored would have been a good game. By adding a unique world with a singular taste, carefully crafted storytelling and a solid plot, and allowing for numerous variations and random parameters inside all of that for an even more personal experience, it's gone all the way to becoming a superb game, one that is a vibrant success, and clear evidence that only video games can make us live such experiences."
"GameWatcher","90","The plot may be straightforward but the level of detail in the world could inspire countless fan fiction stories."
"Joystiq","90","What makes Dishonored great are the mechanics made possible by the universe in which it exists. There is a level of replayability and creativity available here that isn't seen in most stealth action games. You aren't just figuring out how you need to get from point A to point B, but how you want to get there."
"Destructoid","90","It's the big intellectual property that comes to retail and shows up the competition by being bold, original, and -- more importantly -- brilliant. Easily deserving of its place among the BioShocks and the Borderlandses, Arkane's aggressive, non-aggressive, unsubtle, sneaky, thoroughly versatile tale of intrigue makes for the kind of game that reminds us this generation isn't all straightforward shooters and ""me too"" trend-seekers."
"GamesRadar+","90","The open-style missions--combined with the weapons and abilities--make a thrilling playground to explore, tough enemies present a significant challenge, and the multiple outcomes, characters, and setting create an exhilarating world to discover. Dishonored is a game that you won't want to miss."
"Official Xbox Magazine","90","Arkane Studios has crafted what's likely the year's best new IP, and by tapping into elements of so many of this generation's greatest games, this adventure sneaks up, grabs you, and won't let go."
"Polygon","90","Dishonored succeeds as an ambitious game not content to take one thing and do it well. It demands more than most games ever will of its player, and gives more to players than most other games will ever manage."
"Gaming Nexus","89","Dishonored mixes the dystopic worlds of Rapture and City 17 with the assassination-for-a-cause gameplay of Hitman and Assassin's Creed to create an experience that actually feels more original than it probably should have. Both the setting and the gameplay work well and had Dishonored been better in a few more areas it could have been a contender for one of the best games of the year."
"Game Informer","88","Though I was frustrated by the chaos system and how it steers your actions, the heart of Dishonored is about being inventive, adaptable, and ruthless. The team at Arkane Studios has injected an array of cool possibilities into the simulated city of Dunwall, and discovering them all is a blast."
"GameTrailers","87","Dishonored goes out of the way to encourage freedom in how you approach your obstacles, and it plays the long game, offering up layers of experimentation."
"CD-Action","85","Dishonored could well have been the fourth installment of the Thief series, but there are also traces of BioShock and Half-Life 2 here and there. If you compare it to these paragons it's a bit disappointing, but it still shines among this year's games. [12/2012, p.60]"
"COGconnected","85","While I did find some disconnect with the main character I found the game did a remarkable job at telling the story and setting the stage for Corvo's relentless pursuit of those who set him up. The amount of character interaction in the game is impressive and the experience can go as deep as you'd want it to go."
"InsideGamer.nl","83","Dishonored is an amazing game, but has its lesser moments. The ingenuity and creativity that can be used by the player is nothing short of spectacular at times and the steam punk style fits the world perfectly. On the other hand the developer could have spent more time on storytelling and the game has some technical faults. Because of this Dishonored never really lives up to its full potential."
"X-ONE Magazine UK","80","What is there is so compelling that the lack of additional stages can't help but feel like a disappointment. The game's strengths are a double-edged sword. Regardless, this is still one of the best games of this year. With a bit of work, a potential sequel could be one of the best games of any year."
"DarkStation","80","Dishonored is a really great video game.  I enjoyed the gameplay a lot and the story and world are interesting, if occasionally flawed.  It's certainly one of the more interesting games released this year and everyone should at least consider picking it up."
"Level7.nu","80","Thanks to the variety of abilities and phenomenal level design, you can in many ways tackle Dishonored as you feel fit. It's a bit impersonal at times, but most elements of the game work really well."
"games(TM)","80","For its soaring highs and captivating hits alone though, Dishonored comes as an easy recommendation. With the Thief franchise stuck in a lab somewhere having numbers spliced into its title and Deus Ex still on the naughty step after those boss battles, Arkane has come good with arguably this generation's finest stealth title and a game so lovingly crafted that it begs to be played."
"Machinima","80","Dishonored is a good game. It falls flat a bit on the pacing, the AI has a laundry list of quirks that become frustrating real quick, but on the whole the game delivers an experience you won't find anywhere else this year."
"VideoGamer","80","Despite the game's myriad achievements, Dishonored never really rises up to the greatness of its potential. Arkane Studios' effort isn't quite as clever as it needs to be: it doesn't really build up to anything momentous, or have anything special to say, and it's particularly galling to see a world that's been so painstakingly created not live up to its potential when it comes to narrative and context."
"Eurogamer","80","This is a muscular and confident game, one with the utmost faith in its own fiction and a dedication to gameplay satisfaction at a microscopic level, paid off in dozens of situations that feel completely random and organic, even when they've clearly been planted there for you to find. Tighter control and a more generous approach to replay value would elevate Dishonored to true classic status, but it stands as one of the year's best all the same."
"Giant Bomb","80","An excellent game, and one worthy of your attention. Dishonored's greatest contribution to the genre games like Deus Ex helped establish will be best appreciated by those who've been with it from the start, but Arkane has made a game rooted in manipulating artificial intelligence that plays just as well to the guy or gal who wants to shoot stuff. That's impressive."
"Eurogamer Italy","80","Vastly entertaining but highly derivative, Bethesda's latest effort perhaps isn't the behemoth of originality that some expected it to be, but still it is a game that every fan of stealth-oriented action/adventures shouldn't miss."
"The Globe and Mail (Toronto)","70","Dishonored is never able complete that transformation from a game into a totally new and exciting world to inhabit. To be sure, our mostly positive rating reflects that this game is well-structured with all the pieces you'd expect and story flexibility will offer up a unique adventure for every player. It's a promising and mostly enjoyable start to what will perhaps be an ongoing series, but it lacks the emotional punch that could make it great."
"Gamer Limit","70","After my first playthrough (which took around 6 hours), I felt a bit underwhelmed. As in I literally thought to myself - that was it? But then after going through a few more times, I realized how fun taking different paths could be."
